"N_scale: 1024, log_Npix: 0","N_scale: 1024, log_Npix: 2","N_scale: 1024, log_Npix: 4","N_scale: 128, log_Npix: 0","N_scale: 128, log_Npix: 2","N_scale: 128, log_Npix: 4","N_scale: 2048, log_Npix: 0","N_scale: 2048, log_Npix: 2","N_scale: 2048, log_Npix: 4","N_scale: 256, log_Npix: 0","N_scale: 256, log_Npix: 2","N_scale: 256, log_Npix: 4","N_scale: 512, log_Npix: 0","N_scale: 512, log_Npix: 2","N_scale: 512, log_Npix: 4"
-10297.814315558595,-2553.1702706264955,-197.10435827370034,-1413.5767797781716,-832.9271025389953,-140.3156266915026,-11738.68337456603,-3318.766482849499,-230.6840273739787,-2804.5400811030486,-1612.1059860107566,-190.77775907084472,-6060.162100684886,-2645.409363314832,-203.41921889525517
-7591.437123582316,-2666.058258331775,-291.61375864163733,-3139.651981450042,-822.3309723828553,-281.7377463786055,-10733.157912683715,-3521.6352867678806,-195.96694946654375,-3550.3880232094007,-1771.1899803759973,-188.8592186125008,-7783.513852798659,-2353.3428447183674,-274.1495368802861
-8676.57155059396,-2663.818307651891,-208.6598803930603,-4112.820350834832,-776.0648755225326,-81.34236534277758,-10477.278392132292,-3269.328820049677,-181.43197928347772,-3855.045899056887,-2178.320443070285,-170.70079335232768,-8134.011787096549,-2401.861480814587,-285.4850208824667
-10855.870830845452,-2710.9732377012597,-195.49203909453377,-1825.1446332500175,-982.2033385978646,-185.47847629125002,-9313.040331574644,-3111.235628851253,-174.23627549718458,-2789.8995418074396,-1707.5199874306807,-198.59370500028237,-10808.524934321922,-1981.0848711704177,-267.2159243526639
-13161.60374991108,-2665.456955515535,-149.39518104897735,-2138.3364415903707,-848.5970920669407,-149.70356645759085,-9809.41070709413,-3111.4903831418396,-200.51222552278682,-3531.996713410067,-1754.4476883850828,-164.17458954378864,-10813.004971011298,-2187.313226890801,-208.77729557071711
-8108.158087048804,-2763.270044174296,-297.32472497793384,-2312.4106342183486,-841.0448148522084,-225.3735609167624,-10147.023288836688,-3029.4816175598457,-169.73390927065248,-3303.6032167697067,-2056.100451839288,-293.7892118347812,-8187.367494501604,-2214.577646825577,-309.10360603120006
-11507.328908126223,-2579.9180223526964,-207.89858916047552,-1627.6426357766138,-1015.3984548662048,-135.60217890003804,-10613.593358064014,-3317.6277429538086,-228.75699442763985,-4033.863497564999,-1794.3297793004754,-152.42475375279125,-8391.339928111262,-2320.656216254674,-271.59641132536143
-7326.279991657208,-2623.19865158557,-185.43761831453324,-2870.4289816763057,-845.3901716150253,-112.71066635238775,-10389.916951692421,-2911.567739196553,-294.90171907580964,-4500.4096756557565,-2306.791796776981,-126.12123446516897,-6977.328474581766,-2101.2297116920163,-187.3753046605585
-8149.73498941352,-2620.4864652635315,-194.15980388778652,-1709.6616954328442,-813.0735147576862,-184.08255192328588,-10849.486507263038,-3016.6601290043272,-202.31864260236154,-3031.735628498672,-1633.8476257854295,-215.9027906517494,-12449.170647843557,-2155.3236226588033,-131.68449546507844
-7007.785510052213,-2904.4272367028484,-293.288977140381,-2554.652237204716,-873.0782604467535,-178.69203491447988,-10613.586057767536,-3120.179520878594,-211.62061121035873,-3286.823723080107,-1697.832833544201,-189.89954454060432,-7375.859742696108,-2115.830622526246,-260.371942975304
-10464.036057218069,-2765.150046509754,-286.4116700613026,-1720.7680795893186,-998.3019445071112,-94.85522364099961,-10443.393824734336,-3279.795427001355,-236.7576954225554,-4015.49430354155,-1596.8788894454303,-234.3777126441139,-9062.324327197266,-2306.3845455430796,-191.24679638443857
-7607.100935575242,-2538.6933351530233,-362.1198573418118,-1648.3237607569486,-910.0584841092412,-85.77645907139387,-10414.47077095285,-3195.818433280721,-157.21586824629486,-5046.355291901484,-1545.8792523389513,-130.68199203857657,-6270.150257609989,-2428.672387548489,-193.46478160172495
-9794.98733279638,-2671.7918363467907,-130.68829587787206,-2202.761805745888,-945.6473302048859,-151.21991361207515,-9738.05075037483,-3182.234858711629,-235.14394452703615,-4002.8299955658995,-1604.520657147039,-194.11997941303508,-7650.575705121729,-2352.1919731193175,-117.90964887124998
-9651.793391498295,-2690.763946869637,-224.05787691623055,-2368.3248139459993,-896.2199700776662,-143.71358898700447,-9911.902833094146,-3153.9841206977208,-184.5476859129181,-2790.934634611115,-2111.3029871401054,-109.7547272650541,-10806.750657159195,-2399.0189043021737,-125.96713832949152
-7649.894298480983,-2704.661213016735,-357.57516002356886,-2051.777325054353,-1189.9010437488107,-226.8723787672074,-10091.272432788972,-3153.449915047759,-291.8431922679448,-3779.063485393567,-1838.964916422731,-147.6023740722262,-6517.1152680017485,-2187.1673533993253,-161.65427389428822
-10314.98840094822,-2742.442774139828,-237.1472068828199,-1784.3960767893368,-1592.3531117146006,-361.9030267566286,-9519.793969556038,-3117.231981355402,-194.28979309953942,-3369.879563822934,-2123.1823950810185,-236.95455152308008,-9815.567777837543,-2174.457255896091,-298.8706288164457
-7525.723435949048,-2721.510449230791,-263.4329246472389,-1705.1875886827065,-1565.5261109412118,-184.838895980624,-12532.429990833642,-3190.0191807240676,-174.67258844290416,-6237.1150512354225,-1791.0988635915692,-160.06629675333423,-8764.809046815444,-2145.928821500709,-182.60395551703704
-7838.536514114676,-2636.7058915450184,-239.07912884791696,-2195.4363816736286,-975.2170700816562,-117.10673879808087,-12486.785784633295,-3158.87762167867,-225.20185540813048,-3951.2961443387526,-1481.6806930119224,-166.90441739868598,-8368.847007785635,-2049.661991365366,-234.29187565661425
-9473.814741070843,-2670.3271392126007,-238.27448276944048,-1671.122256030886,-848.2792332039423,-238.73001356981155,-13102.916287041528,-3245.810373809819,-202.9302647239333,-4501.302623190534,-1963.5479579196967,-150.2277245071821,-6743.588557671046,-2091.2978973732725,-165.03389353417472
-7490.06420931036,-2841.0072522770415,-255.02688970126138,-1586.1587346272472,-845.5041753158785,-111.46132110671323,-11421.771387564431,-3432.4833391639368,-240.6829907315804,-4879.582066221398,-1406.634695849325,-99.52226607295646,-6083.618333000254,-2094.710049966196,-202.89361684235075
-8600.437976730353,-2751.2402346158865,-262.37192524218887,-1644.369284233601,-915.737055504646,-240.40760813359552,-10644.143164401918,-3332.3837050882003,-163.18749050596682,-3205.91417350567,-1859.9644269286591,-139.16389874249393,-8154.922629445984,-2241.7340280840585,-180.43958572682882
-7418.211867835902,-2565.6533323180442,-221.11118744867588,-3048.807780821235,-858.6569303653481,-111.31837562057564,-10480.41952716561,-3134.0014348154236,-283.64025970408795,-2921.0265444461843,-2666.543644802308,-158.0317030383287,-8757.302171501986,-2565.993770155145,-152.68320380985818
-7303.8565091616265,-2762.6704053325175,-195.00419776814272,-2966.105944680775,-955.3290012920158,-120.9617914048849,-9959.026691776373,-3123.7539331923103,-191.5300311669693,-2594.2987387393687,-1550.415984267269,-224.8382983032149,-6521.93042660963,-2260.5676985271857,-165.032324298288
-10692.267747789858,-2720.040684379069,-251.00170327242125,-1516.6383284581666,-886.7368158305625,-272.42329139304803,-10141.358178356686,-3052.867596073158,-247.7462565229281,-3908.634995849976,-1536.3295057863277,-222.8072701007641,-7646.299304221238,-2278.5157050711678,-145.90885010563247
-11213.107941219267,-2759.9376556602065,-157.551200676548,-1885.4826737231697,-989.1998231217866,-217.67037451520318,-9862.367930993105,-3012.279384916612,-219.08858333453884,-2359.403555079086,-1981.3327224733184,-112.11210430225327,-7421.31893353581,-2121.2198492217717,-161.43036123025908
-8019.904139160954,-2748.7580892183664,-155.44074222191682,-2749.835545022701,-831.3112609861514,-172.66479300661928,-11188.998138965175,-3079.864305857564,-182.54849900466235,-3584.3312009070332,-1991.5140616645108,-190.35834320263154,-5790.05067194817,-2208.499564567059,-189.4765011122284
-8590.41073706593,-2937.3851788917796,-179.67272810651633,-2382.077212866311,-1330.6234331367298,-105.78161443634568,-10282.018408032116,-3211.823629730548,-244.0991314205426,-2729.0523172951653,-1808.03764642269,-109.51044798055226,-9329.152872965566,-1876.5908634758691,-217.54483867534555
-8231.795943071982,-2617.3087037367172,-138.92453196325076,-2271.415038436835,-1024.6583257138743,-144.5961833713149,-10759.092086786986,-3157.273188792029,-212.51272831499526,-3865.4250559517454,-1413.8674023764438,-255.73736157239256,-7581.198514752954,-2173.986258552332,-122.8677647935207
-12101.791687546995,-2699.705630731056,-179.79113105146484,-2375.134738864015,-1131.665285834866,-233.01277277334628,-9639.952752758034,-3067.036444899118,-146.9526616256473,-4752.2456929256405,-2137.559371149924,-194.8795916397944,-10137.287710199185,-2095.4306086781125,-267.1964660876356
-7658.458261166859,-2871.0023934915116,-177.5760036371571,-2250.6981785855232,-883.2778546225873,-167.78839024399312,-12168.321913668693,-3367.9340285625585,-253.1745819747032,-2543.0909291947696,-1817.870826765244,-260.37622968956805,-7810.261584185463,-2281.4157702873513,-232.3629809799547
-8450.832357215262,-2901.9535297709913,-305.2958201213589,-2121.181574126727,-934.5593043754078,-75.29886229477432,-9318.446516308282,-3251.0448232268877,-189.65649352708022,-2874.570083378735,-1442.6989650989087,-198.41901952088764,-8975.411956095555,-2649.07886321032,-193.32117159917505
-9530.9116883054,-2765.9022269338084,-286.30855669067205,-1934.7005938483223,-1151.564878862403,-320.7348357793166,-10434.963446555688,-3517.553667139482,-191.11903699250746,-2919.1928819535683,-1806.187213638849,-133.2025824183438,-9480.295127297655,-2178.154376281283,-155.10355887103805
-8463.300292109365,-2531.0418849046273,-191.96104613906644,-1556.9104617670382,-990.01756880462,-172.60885908258496,-11523.683338501534,-3274.204668474362,-156.4471440653333,-2895.3878240576287,-1767.1589981878712,-356.76344433144476,-11942.997988946867,-2043.2673962795159,-202.7402531213509
-10367.957183132135,-2809.1065968095413,-283.6135922714942,-3346.8060443057298,-1256.9603269371275,-153.3993394307138,-9363.184926826607,-3399.196421117789,-175.26778874502156,-2855.726687388253,-1487.1043342431572,-136.78536668498455,-9560.620689660842,-2059.431213492294,-266.7071193099065
-8243.44948270088,-2613.3855142922284,-138.4686905376692,-2879.075668498616,-869.3954912154635,-241.87226289872038,-10614.545521384398,-3304.3947997438945,-192.84788070240035,-3413.1988499376794,-1632.008864055532,-224.20837085923995,-7144.606135435712,-2080.2442071842306,-171.0073882210087
-9724.322040613437,-2811.8433229194957,-147.3517560650747,-1670.8563648219722,-924.7478479619648,-183.6864385667219,-9878.7734798736,-3062.519366528451,-282.71672755064606,-4818.84981187069,-1741.0883562289887,-132.50498371141035,-7802.572570459098,-2053.30190090004,-200.83843423385667
-11725.303366501155,-2690.59098806998,-125.9663250703946,-1548.3054530695279,-1716.4594715867165,-191.6587601099672,-11981.704855586655,-3089.8494429353987,-171.8077462583342,-3142.055561493905,-2307.92707938762,-185.87964433772774,-6327.2901672654225,-2146.3573487525637,-281.6477580525669
-10361.602215527468,-2488.077350676318,-184.0086757916554,-2106.6497204973834,-953.9014006712767,-176.92963577237742,-9334.64097380956,-3391.042729508293,-183.6453610109718,-2785.2761225797644,-1918.9077808129434,-159.7065870363974,-8447.630997455875,-2112.701072163613,-152.3199284927347
-8606.18595690675,-2583.678704151278,-191.23584938243127,-3033.4642021447476,-1196.4623860380968,-163.10770976023338,-9847.225778284464,-3200.652321990337,-246.1809700373608,-3859.979957249471,-1997.297303582152,-131.34300119313193,-6819.044206736735,-2225.1979218039714,-124.10866334365986
-7432.117309090326,-2627.965627960048,-253.25275831629978,-1577.8519390959113,-909.5645538533252,-112.85547875780905,-11414.1182170702,-3229.9943097352,-233.17172459174756,-4490.79513671839,-1891.9972864622328,-129.80688804985328,-8859.41480199731,-2121.5151925612,-177.32945105138643
-8298.530781370411,-2666.479485167934,-275.04578706534267,-2571.472905362433,-1144.3424232420584,-289.9167579987102,-10567.844417530721,-3461.1921748934647,-169.3757447461702,-2886.650689279729,-1992.3422833834352,-110.2086293384633,-8531.576181988448,-2132.7895434999036,-186.44806950540564
-8141.408632560336,-2952.0904945906364,-174.19343858815293,-2279.5240587653084,-789.3253232172725,-126.59125053804839,-9609.492961465063,-3163.619149036389,-156.42718606510692,-2817.1083449163575,-1701.1290399270233,-162.70597422705313,-8944.420795209824,-2147.590390575674,-228.56988374972522
-10830.55107726641,-2744.8598474980467,-265.82785400370096,-1512.3866074533194,-1006.627669476748,-169.6412555921424,-9326.603322876985,-3205.0542145045024,-192.24559880786575,-2925.1779099645414,-1806.7401197351192,-220.96348097001413,-8122.212521283045,-2381.7787728711255,-261.9623854300712
-7793.5320335941005,-3040.215097097518,-206.89753406837548,-2311.8309238710654,-924.2696723358046,-86.16421198404186,-9896.455451305823,-3361.061170648566,-252.04218774491295,-3616.5991199969203,-1696.4694293691948,-126.31621387963474,-5951.9995566363705,-2432.0879078541407,-210.17768360661114
-9554.50232455216,-2784.975087076866,-237.7295775074578,-1517.8913886800528,-1074.3987563829055,-244.65640028959743,-11111.038917840344,-3120.049482601073,-206.2956080543742,-3720.4958153068364,-1854.7455399675493,-169.27116405754822,-9507.07496821932,-2199.855155896418,-238.48268244712563
-7011.793568351847,-2719.9453788081873,-268.14383802161547,-1978.5964152166916,-932.0200762320297,-175.44400242570765,-11524.382570533244,-3226.6420004047463,-151.15610012758157,-2910.8973931214555,-2095.9207824088817,-110.30705143273124,-7413.281089375063,-2075.8360387821454,-193.0406577348723
-9744.900961807134,-2704.3114661320315,-261.5630717957614,-1620.92937680323,-828.4296290388828,-135.27963162749631,-9467.573599131196,-3206.2985236405134,-226.91701369944795,-2507.6765673616574,-1418.9185848951847,-172.7120095848235,-8606.690244736388,-2301.804374207348,-262.53050783517017
-9000.399966058798,-2569.657383015775,-215.24156987423143,-2016.8935946347779,-878.2523403516367,-165.0813857384522,-10294.949457962348,-3065.165243911277,-279.978902758098,-4348.6353816807805,-1716.733712841629,-131.50657558136862,-8736.153022237739,-2120.4986286044154,-186.08805282446554
-8993.566290753766,-2805.9735899720617,-218.63583890748072,-1653.947554313886,-925.0780991750418,-107.3043639948073,-9853.619027873954,-3069.7091722520945,-178.59781448045885,-6354.075015016353,-2093.7444734223395,-258.95382832281217,-8955.28760665964,-2093.962391480177,-178.4221224604548
-8773.15871600641,-2601.8020495784776,-215.77172351549328,-2094.5211938102157,-986.6243847985955,-108.88848373026372,-9816.546229821844,-3197.7102366773834,-148.090516203915,-3326.6175600939573,-1426.680970723685,-134.06953547052882,-8035.848666082931,-2519.1574694249016,-184.50381310922268
-9880.628739595762,-2639.92719939254,-267.8735150572522,-1543.9263471944614,-1094.5599007295757,-159.34453650352035,-11520.452816709496,-3578.8217636015843,-306.0676959506467,-3153.32529731118,-1844.3185863363112,-147.6064347699435,-8019.459265954423,-2027.085071786006,-230.64841803654727
-9413.537099134073,-2702.167198234995,-239.13248362704178,-2027.2016574410966,-1429.9022836786141,-126.29130078675756,-9699.022861508793,-3059.546306392533,-174.8944892353385,-3020.6437673893975,-1669.4446718077847,-138.69592853285945,-11670.63351888251,-2060.7784547661813,-126.25697990845752
-11333.171507381794,-2653.9062714784855,-185.8453784911753,-1542.786630695205,-798.9532270702855,-182.04381269146978,-10835.374337807028,-3240.2078180796498,-149.67047427054692,-3525.5928287011934,-1908.9613543971454,-157.84033204238165,-8555.209162757814,-2100.0943150560847,-216.13492455609997
-8839.957372039935,-2675.517383717194,-165.9160728637487,-1842.672660856299,-864.2048160792468,-243.6899462632712,-10497.097191732655,-3410.52739081066,-249.72758973326034,-2463.9060617033756,-1893.0663783006758,-156.92190954020182,-8869.280801604398,-2264.846302701208,-213.30619030546373
-7442.782194590809,-2756.4964911861994,-199.5104866241713,-1555.6761087595507,-878.2210357573753,-255.901147538874,-13373.776273723439,-3516.896713986651,-177.6040369819104,-4065.940749020525,-1631.4492347482137,-151.5333888373337,-8796.57432987622,-2237.7439610116703,-282.2854697172814
-10316.397245887934,-2684.5287851523044,-321.76988593303594,-1750.8042053244649,-828.9148140804546,-125.19309905293292,-10153.122046946412,-3086.335468464605,-159.71655749092565,-2950.208459857297,-1518.3451111113181,-181.1157093749855,-7335.918134502946,-2438.757744928037,-163.96474931306267
-6776.041245883891,-2836.446177114969,-193.3526837288352,-3815.894692399142,-885.7150069857286,-134.64242270380979,-10327.708870920513,-3015.4202533367393,-284.3799965043405,-2715.5857189820117,-1515.5048089370548,-150.07684028789842,-7657.523852557157,-2100.3007936509143,-206.74314301957182
-9216.233760507554,-2638.7727641529127,-180.4180125807233,-1405.3303699348664,-1039.4355606085678,-121.7578210090067,-9917.29162103701,-3375.4553449246423,-197.3689440238307,-3298.824355456654,-2536.229731437453,-410.14230162509676,-8299.74673445563,-2467.2395404966505,-229.456447021031
-9697.124937904655,-2615.6182743147842,-197.07242324199711,-2755.634691070489,-1067.9360065685619,-241.6247957847201,-10209.45656630177,-3575.496034390285,-139.59360509893736,-3949.7900209932327,-1998.8454162772953,-166.85354876870215,-10176.920880377582,-2277.04006413101,-137.6290986330205
-9946.191770312054,-2638.052044614351,-139.24924447622004,-2952.6886143422375,-913.7817816027381,-136.37323901480175,-9822.966407629568,-3214.1286078511025,-193.32227593041245,-2701.8754221173735,-2211.9777522900313,-259.9413722583508,-8633.665083873831,-2454.465593353962,-184.17341484854518
-9996.652829991635,-2608.0758305801355,-245.80607894483228,-1815.0822854624323,-1095.7721217317485,-178.01558099906484,-9997.436847472733,-3359.3565348124957,-173.28452800724958,-3945.950245204382,-2225.941642582246,-155.8405370088227,-8750.56204765488,-2044.1355047470495,-130.12886214334733
-8267.14133801198,-2756.5684939438975,-188.47884731361412,-2040.5903059268549,-850.5440485481496,-172.0272364538781,-10913.86717891708,-3385.115774624957,-178.8251538844745,-2640.432842199278,-1465.983111987464,-123.39347940144827,-8362.537625374158,-1938.3269601217205,-270.188771655585
-9861.20215444302,-2881.437014397046,-177.31208564097028,-1882.9268019585406,-1224.4355617411975,-223.23537641161963,-12486.985857857155,-3284.41534727722,-249.2904973679438,-3078.6527538508562,-1839.927565749117,-352.30924267427326,-6568.76457598061,-2037.420102934792,-214.2907782777402
-7993.489536220139,-2772.376962472868,-176.84646147251695,-1566.0235570008317,-970.8511282169353,-138.91403654791515,-10194.797194638408,-3162.268826706549,-219.80709438752623,-4618.139830683715,-1464.6539525886096,-232.8401798717596,-6803.744663476746,-2073.739124896021,-195.24107337584252
-12393.179546390551,-2849.4356918433095,-256.31511684334345,-1974.6601521148896,-825.7292037800489,-129.51033794054737,-10706.879085864777,-3197.2465127071905,-150.48458943761997,-2750.9519451157594,-2474.325764380953,-121.04478270519888,-8293.62480975473,-1999.2723072416982,-203.98291822996916
-8489.967584486469,-2900.9997297717587,-180.08878581964427,-2113.8649139712047,-951.2994011843784,-147.15863194594544,-9210.216657475321,-2987.191670662678,-191.52587552153727,-4524.380782078588,-1625.8921715374686,-181.90532530199616,-8113.88020474348,-2302.734423990203,-251.9396518631174
-8026.661457438898,-2585.9338175029725,-169.25173461694845,-2939.5502794412087,-953.3120135251853,-177.22268510142516,-10411.692029765838,-3251.754083610452,-218.78674533200592,-3219.758248623786,-1608.8163134716913,-179.90845097750673,-8136.07340120586,-2180.327583480516,-218.94786102097123
-9110.570146044782,-2544.7365082145493,-322.96802538203343,-1653.2548932258035,-1295.6064153769503,-129.7585504842125,-9877.035095987516,-3403.2253752895904,-212.13254840828927,-2408.209689776594,-1815.062420403332,-122.6011769981198,-5903.843822545759,-2580.7757382115747,-226.1826103030593
-12203.914891145223,-2672.5366233660347,-310.2590914064345,-2098.680221394566,-829.224946418992,-199.79245261825326,-10991.856226450847,-3120.760919353276,-193.22015496407315,-2548.4333370411578,-1656.5789781588198,-154.42340645576286,-9810.454780130956,-1965.6685052587652,-184.04299220167619
-8471.506030889124,-2562.0018376070866,-223.90292449627242,-2683.4230327511536,-829.7571883831015,-101.72961636835153,-9657.37577471088,-3173.5321825692654,-226.24607267159368,-4480.043496892299,-1649.9529297932738,-84.63492312844771,-12745.995238253492,-1949.1872934280168,-323.71130840169343
-10270.125755608104,-2813.1515225317553,-265.4015370882943,-2316.7390202742445,-1060.2971698883396,-125.36939553728772,-10187.0807962789,-3309.9575409314784,-198.19835865935613,-3287.444903896667,-1989.1478407241393,-142.81591917072416,-11236.879685816742,-2236.224508718619,-159.6134373342039
-12274.841914349558,-2767.7566169805496,-253.9857105195882,-2623.798784293087,-965.9229337940501,-123.7575992407136,-12880.114091536023,-3003.0701023707443,-180.27490130064965,-3196.3528633261617,-1612.5621085714697,-142.7373963007124,-10162.92320593394,-1995.3983496085377,-192.52598044246216
-10520.455281985496,-2811.2732611009487,-199.32131674582925,-1698.2481225852675,-914.5761261870176,-198.13879869586344,-10865.560462071298,-3167.489432062753,-188.32415042813454,-3350.936607933974,-2023.2078789371872,-112.4012005365014,-6936.337343625801,-1996.9505605959293,-169.82234552247587
-9245.548942542404,-2836.664894389249,-252.70097963341127,-2113.9426928481366,-1012.4840322777344,-186.16197074579628,-10448.374144662315,-3430.1410338381397,-195.64807519448325,-4136.57355280794,-1594.8501281882773,-141.50230475032845,-7227.155799171892,-2145.200143782256,-187.75043332934473
-7665.871574049285,-2696.6853428378126,-348.14671173264793,-1569.9222505259183,-1282.9187332421277,-272.82377054026927,-10999.865591738866,-3146.2700068368786,-215.5536149562912,-2520.2931563682414,-1452.1876215842885,-217.55097619136285,-8618.968167314186,-2483.711673766985,-233.66175729614213
-8608.782402711184,-3041.178699775765,-187.74919112064072,-1504.6573326035611,-757.7670055381834,-96.52533990059004,-10118.659248655495,-3207.4195968759127,-234.01854123260392,-3028.985687905658,-1693.1012197676857,-263.5436305549147,-6220.293179473365,-2372.6563673617466,-172.0299261648463
-11537.146845378726,-2848.415953936023,-197.96788042371224,-1541.186314677303,-894.5518941455795,-190.54098470719504,-10389.122084575214,-3600.2219748358125,-143.27353888015347,-3454.9837750631164,-1661.9044133405687,-150.6378993286481,-8166.554535608229,-2305.2961538475133,-233.0029245244413
-9143.29461658827,-2665.4940095272277,-140.72909483999314,-1814.8229133879731,-912.080649853424,-218.9421028065696,-12074.555719002794,-3200.1268824546364,-222.82902245151257,-3389.9757261573754,-2331.5105351029088,-197.46473827717378,-8024.120933570539,-2430.1517022679186,-159.99140987912767
-8585.253763079863,-2640.7412266258084,-212.60888591241977,-2094.763354365511,-1002.3860038467174,-225.99644769600135,-10100.706127380248,-3214.6441027380965,-221.6099358696774,-2929.099053990403,-1738.27121152106,-315.92508809943456,-9211.925139736613,-2023.5364084968282,-278.17657960622483
-8614.474784202921,-2704.5310810030905,-201.2630838619096,-1496.1911428256637,-1332.1045142939497,-123.3244284383333,-9694.476945356124,-3210.8734510997538,-184.03054034092878,-2681.686534778822,-2254.8527424971376,-122.86377994612234,-10697.064837102516,-2305.852094303058,-239.5303780280781
-11598.50226203914,-2700.4489516537765,-210.85986635314651,-1666.9510400646038,-855.3547067922469,-211.43292535838268,-13230.721499731535,-3235.020971443714,-212.57247899472858,-2753.899292541414,-1616.3797376833977,-147.546246186805,-6021.532458180399,-2145.306363539642,-142.53290037638192
-8399.700219399785,-2650.8010446598423,-250.80519649954084,-2522.5032099050595,-1185.6003510115763,-141.00310984521354,-8991.923053097062,-3114.457892603602,-209.53548208873457,-2858.6140707896343,-2671.4149006734306,-316.1345214342801,-5834.731916618959,-2625.6099313566606,-244.64440109862713
-6947.54966417527,-2707.406737561981,-169.36766436927206,-2738.9887638332293,-863.1663946726319,-205.29477064308813,-9351.439126073874,-3291.409867613495,-168.02142637553786,-2753.7713705369074,-2505.3819091608793,-218.91429917871784,-9661.42571766668,-1976.4139222313543,-306.18008591197713
-7323.226571013557,-2581.079615279581,-311.9761419405947,-2149.8929201169963,-920.438636732843,-188.7511674896002,-10455.565614276591,-3101.2488256868505,-186.19585978057876,-3287.611189713498,-1444.9072481099663,-105.54670027161337,-7602.014775316532,-2133.8385721413974,-266.77580020845005
-9467.133575104777,-2610.5940303347993,-189.01077085171474,-2388.5202154951376,-888.0984685324044,-230.95218326330217,-10033.115034072862,-3244.4857518565927,-160.18870893971354,-5336.744841986703,-1995.1009519101754,-235.3954947174169,-8583.167946363677,-2018.9764792674005,-185.2441224464522
-8198.175544291074,-2905.2235284843023,-194.80989894390189,-1845.3280940860002,-1102.3630119440368,-169.89202176841812,-9930.887796376375,-3628.3749319567764,-200.53607074480058,-3654.3139175566885,-1960.2715560507788,-112.76262517701501,-7233.332024248276,-2050.34666919414,-132.09455252603755
-10795.23762006041,-2562.4423759420733,-174.74965199355077,-1554.6947416423623,-875.0574505749166,-159.1867318381039,-10300.039905407026,-3179.0042331850764,-213.03153704839696,-2953.8595032268386,-1970.532365925867,-258.26090993538753,-8196.40032326067,-2337.5726991107254,-256.8675614620262
-7603.761049262909,-2787.362517785183,-232.48996265598507,-2491.872767508361,-972.4425709800271,-149.7211525489776,-10244.15069965129,-3379.9089979098635,-158.7981726707219,-3229.085645360276,-2190.90435914421,-189.92644753661853,-10247.34977018538,-2066.037745638631,-230.0685617582406
-7997.002043426733,-2557.842169357693,-196.82043556471206,-1665.7967026526073,-1101.21435272812,-275.2006401095233,-9934.633442917804,-3324.9864931642137,-202.84677426710536,-5898.250516238936,-1875.8500663790792,-151.86189240422178,-11775.6970655161,-2092.155346758566,-169.4897202430879
-10659.530414686966,-2700.4816204475433,-192.66752323458334,-2376.4967334778908,-993.7209148207546,-201.35627702520298,-10682.373036873247,-3108.7962560068813,-188.79474551610983,-4420.386786529798,-2418.513410392764,-181.11487018486443,-8965.035683991235,-1989.793624526456,-237.88875726906875
-9885.903279542057,-2602.324137866701,-239.46972648615,-1759.0958023964083,-952.5989710196733,-163.6773558557212,-11101.26307410038,-3085.082414798018,-218.6444043103137,-2554.3538004347074,-1726.2869626173006,-182.38017123983803,-9334.957118310542,-2077.2934937312225,-203.44977905028065
-7915.684916116483,-2576.08962396179,-357.5320406280223,-1627.5112414890914,-888.1044466320701,-183.985286216833,-10642.672857103944,-3356.774633396232,-210.49305008953772,-2895.092667306265,-1422.8673092341855,-177.2859674130481,-7696.29979021495,-2285.1124055131595,-156.27157400444614
-7240.622725877923,-3162.469584263972,-224.29264838844972,-1702.8814415188915,-891.1418972713055,-396.1815789138365,-10363.294724371483,-3471.0965572970194,-195.52185622014906,-2609.7178613313304,-1800.1311456796975,-135.85647914766125,-6555.221806659357,-2000.3060345274223,-233.26014332506415
-8763.112225598323,-2806.99713302038,-223.38944269396956,-2888.3124757994774,-1001.9469988002653,-267.4328462508072,-9943.696284337258,-3088.460592990794,-213.37924714269724,-4582.6485267391745,-2505.640691874377,-176.08887460562127,-7799.197837181708,-2200.3205657956823,-172.58973328232855
-11219.383529398188,-2640.6436387745443,-149.42583316254874,-2837.8257197145913,-933.4411506476814,-159.42199227085183,-9419.446975820041,-3450.9561731081662,-204.80181173344795,-3124.5099084461726,-1785.5503961823354,-142.6497432992805,-7935.021316022154,-2313.331794937549,-268.1582773267871
-9198.983756749338,-2639.276459788071,-353.1034531131055,-2365.268822673347,-1478.2925578959932,-135.77490347701945,-12465.093604014346,-3025.273284384797,-203.50985697199258,-2620.6581700458664,-1716.7620382577031,-134.96105841579038,-6567.255599806893,-2119.033442587118,-193.02276168115293
-12241.343623154366,-2772.6547270012443,-288.86964711322815,-1467.7201954742743,-887.4094533923065,-239.03932337518384,-11813.22757228306,-3567.327535864335,-205.7754953502637,-2973.4043994116455,-1893.3867618840218,-276.63178353752994,-8902.093690041092,-2616.224315352627,-181.91756709516423
-11097.493774216427,-2629.1455418268374,-267.7272757199928,-1725.9812527487536,-888.4547521234699,-141.4543740397791,-9244.023851119911,-3152.4930044430735,-151.71570526134377,-3439.9655497704757,-1648.3228391886762,-170.41135067421095,-8798.958664572217,-2155.31703824909,-275.03393930267663
-8084.72086767625,-2805.531873662569,-247.7694158991407,-1946.9357058351832,-1173.4129529170973,-212.16244523867067,-10211.34585807908,-3291.345928759924,-215.5814110748036,-4468.980670081444,-2024.8343979132594,-112.96304444871451,-7173.318336318134,-2309.1172948560056,-167.4261190343328
