nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logSFH5,logSFH6
2.0000e+03,8.0000e+01,9.3000e+01,2.7304e+01,-1.2094e+06,-1.2094e+06,-3.9900e-01,-inf,1.7853e-01,6.3905e+00,4.6365e+05,1.0413e+03,-5.8230e-01,-1.3579e-01,-2.4220e+00,-2.9142e+00,-1.5743e+00,-1.1041e+00,-1.4834e+00,3.3162e-01,-4.3528e-01
2.0000e+03,8.1000e+01,9.4000e+01,2.7551e+01,-1.2074e+06,-1.2074e+06,-4.0399e-01,-inf,1.7860e-01,6.3954e+00,4.6281e+05,1.0448e+03,-1.9155e+00,-1.3625e+00,-3.2183e+00,-2.8904e+00,-2.5424e+00,-1.1933e+00,-1.9608e+00,-9.0117e-01,-5.3917e-01
2.0000e+03,8.2000e+01,9.5000e+01,2.7797e+01,-1.2047e+06,-1.2047e+06,-4.0898e-01,-inf,1.7867e-01,6.4003e+00,4.6082e+05,1.0484e+03,-1.3465e+00,-3.5823e-01,-2.7178e+00,-1.7254e+00,-1.1044e+00,-1.6996e+00,-6.8357e-01,-4.4873e-01,-6.6371e-01
2.0000e+03,8.3000e+01,9.6000e+01,2.8041e+01,-1.2014e+06,-1.2014e+06,-4.1397e-01,-inf,1.7874e-01,6.4055e+00,4.5808e+05,1.0519e+03,3.8352e-01,-8.6515e-01,-3.7198e+00,-1.6464e+00,-2.2480e+00,-1.2816e+00,-7.5996e-01,-6.1700e-01,-1.1025e+00
2.0000e+03,8.4000e+01,9.7000e+01,2.8283e+01,-1.2013e+06,-1.2013e+06,-4.1895e-01,-inf,1.7881e-01,6.4104e+00,4.5483e+05,1.0555e+03,-4.0839e-02,-4.9807e-01,-2.9593e+00,-2.0316e+00,-2.2187e+00,-9.6669e-01,-1.5566e+00,-8.6485e-02,-8.9089e-01
2.0000e+03,8.5000e+01,9.8000e+01,2.8523e+01,-1.2006e+06,-1.2006e+06,-4.2394e-01,-inf,1.7888e-01,6.4153e+00,4.5469e+05,1.0590e+03,2.1588e-01,-1.3726e+00,-3.3676e+00,-2.9080e+00,-2.9225e+00,-1.2683e+00,-8.7074e-01,-1.2835e+00,-1.6734e-02
2.0000e+03,8.6000e+01,1.0000e+02,2.8667e+01,-1.1989e+06,-1.1989e+06,-4.2893e-01,-inf,1.7895e-01,6.4205e+00,4.5402e+05,1.0662e+03,-1.8902e-01,-7.8980e-01,-2.7109e+00,-1.7286e+00,-2.7100e+00,-2.3250e+00,-1.4865e+00,-2.1977e-01,-3.6058e-01
2.0000e+03,8.7000e+01,1.0100e+02,2.8904e+01,-1.1969e+06,-1.1969e+06,-4.3392e-01,-inf,1.7902e-01,6.4254e+00,4.5231e+05,1.0697e+03,-1.5937e+00,-9.6006e-01,-3.1592e+00,-2.9900e+00,-2.5022e+00,-2.1039e+00,-1.4264e+00,-3.4456e-01,-3.4855e-01
2.0000e+03,8.8000e+01,1.0300e+02,2.9043e+01,-1.1962e+06,-1.1962e+06,-4.3890e-01,-inf,1.7908e-01,6.4303e+00,4.5031e+05,1.0768e+03,-3.2645e-01,-3.1509e-01,-2.8838e+00,-1.7063e+00,-1.8845e+00,-5.6833e-01,-1.7057e+00,-1.4407e+00,-3.1221e-01
2.0000e+03,8.9000e+01,1.0400e+02,2.9276e+01,-1.1936e+06,-1.1936e+06,-4.4389e-01,-inf,1.7916e-01,6.4354e+00,4.4963e+05,1.0804e+03,-9.8073e-02,-1.0816e+00,-2.4953e+00,-1.4586e+00,-2.0691e+00,-1.3687e+00,-1.9429e+00,-1.2193e+00,-7.0000e-01
2.0000e+03,9.0000e+01,1.0500e+02,2.9508e+01,-1.1933e+06,-1.1933e+06,-4.4888e-01,-inf,1.7922e-01,6.4403e+00,4.4699e+05,1.0840e+03,1.8983e-01,-1.7476e+00,-3.2980e+00,-1.9331e+00,-1.5746e+00,-1.7595e+00,-8.7761e-01,-4.9383e-01,-1.4725e+00
2.0000e+03,9.1000e+01,1.0600e+02,2.9739e+01,-1.1921e+06,-1.1921e+06,-4.5387e-01,-inf,1.7929e-01,6.4452e+00,4.4672e+05,1.0875e+03,-1.2591e-01,-1.2890e+00,-2.8414e+00,-2.4501e+00,-1.5487e+00,-1.3240e+00,-1.7259e+00,-3.7051e-01,-9.1105e-01
2.0000e+03,9.2000e+01,1.0800e+02,2.9870e+01,-1.1917e+06,-1.1917e+06,-4.5885e-01,-inf,1.7936e-01,6.4504e+00,4.4552e+05,1.0947e+03,4.0142e-01,-1.5711e+00,-2.6585e+00,-2.6203e+00,-2.9094e+00,-8.1858e-01,-1.7380e+00,-1.4654e+00,-1.1461e+00
2.0000e+03,9.3000e+01,1.0900e+02,3.0097e+01,-1.1910e+06,-1.1910e+06,-4.6384e-01,-inf,1.7943e-01,6.4553e+00,4.4506e+05,1.0982e+03,-1.2244e-01,-2.8042e+00,-3.0627e+00,-2.6074e+00,-2.6363e+00,-1.6619e+00,-1.4425e+00,-1.4016e+00,1.6757e-01
2.0000e+03,9.4000e+01,1.1000e+02,3.0323e+01,-1.1872e+06,-1.1872e+06,-4.6883e-01,-inf,1.7950e-01,6.4602e+00,4.4437e+05,1.1018e+03,-1.2151e-01,-2.0792e+00,-3.2849e+00,-3.0516e+00,-1.7825e+00,-1.1134e+00,-1.8444e+00,-6.9184e-01,-4.7303e-01
2.0000e+03,9.5000e+01,1.1100e+02,3.0547e+01,-1.1858e+06,-1.1859e+06,-4.7382e-01,-inf,1.7957e-01,6.4654e+00,4.4057e+05,1.1054e+03,1.3247e-01,-9.1007e-01,-2.4688e+00,-2.9446e+00,-1.0358e+00,-1.1912e+00,-1.7160e+00,-1.3266e+00,-6.9087e-01
2.0000e+03,9.6000e+01,1.1200e+02,3.0769e+01,-1.1851e+06,-1.1851e+06,-4.7880e-01,-inf,1.7964e-01,6.4703e+00,4.3926e+05,1.1089e+03,-6.6672e-01,-2.8484e+00,-3.1771e+00,-2.6407e+00,-1.9941e+00,-2.2762e+00,-7.8561e-01,-3.6811e-01,-1.4865e+00
2.0000e+03,9.7000e+01,1.1400e+02,3.0892e+01,-1.1850e+06,-1.1850e+06,-4.8379e-01,-inf,1.7971e-01,6.4752e+00,4.3849e+05,1.1160e+03,5.1820e-02,-6.2862e-01,-3.4918e+00,-2.8654e+00,-1.4528e+00,-8.0461e-01,-9.4060e-01,-6.8080e-01,-1.4634e+00
2.0000e+03,9.8000e+01,1.1700e+02,3.0915e+01,-1.1839e+06,-1.1839e+06,-4.8878e-01,-inf,1.7978e-01,6.4803e+00,4.3838e+05,1.1267e+03,-6.1078e-01,-2.7448e+00,-3.5430e+00,-2.3778e+00,-1.4429e+00,-1.0591e+00,-1.5376e+00,-1.4509e+00,-9.8527e-01
2.0000e+03,9.9000e+01,1.1800e+02,3.1132e+01,-1.1831e+06,-1.1831e+06,-4.9377e-01,-inf,1.7985e-01,6.4852e+00,4.3731e+05,1.1302e+03,1.3313e-02,-2.6539e+00,-3.6862e+00,-2.6825e+00,-1.7196e+00,-1.8318e+00,-1.5695e+00,-1.4632e+00,2.2597e-01
2.0000e+03,1.0000e+02,1.2100e+02,3.1153e+01,-1.1828e+06,-1.1828e+06,-4.9875e-01,-inf,1.7992e-01,6.4901e+00,4.3649e+05,1.1409e+03,-8.8147e-01,-2.6277e+00,-2.9695e+00,-2.2955e+00,-2.1816e+00,-1.0440e+00,-1.6558e+00,-7.3108e-01,-9.6600e-01
2.0000e+03,1.0100e+02,1.2200e+02,3.1366e+01,-1.1827e+06,-1.1827e+06,-5.0374e-01,-inf,1.7999e-01,6.4953e+00,4.3624e+05,1.1444e+03,-6.4790e-01,-7.1477e-01,-3.3378e+00,-2.1731e+00,-1.3451e+00,-1.3234e+00,-1.0599e+00,-3.3182e-01,-1.1158e+00
2.0000e+03,1.0200e+02,1.2300e+02,3.1579e+01,-1.1819e+06,-1.1819e+06,-5.0873e-01,-inf,1.8006e-01,6.5002e+00,4.3610e+05,1.1480e+03,-6.3189e-01,-2.8542e+00,-4.1197e+00,-1.3242e+00,-2.5378e+00,-2.2371e+00,-1.4572e+00,-1.3206e+00,-1.3972e+00
2.0000e+03,1.0300e+02,1.2400e+02,3.1790e+01,-1.1797e+06,-1.1797e+06,-5.1372e-01,-inf,1.8012e-01,6.5051e+00,4.3534e+05,1.1515e+03,7.1877e-02,-5.0411e-01,-3.6290e+00,-2.9646e+00,-1.4706e+00,-1.7814e+00,-1.8240e+00,-4.0865e-02,2.6210e-01
2.0000e+03,1.0400e+02,1.2600e+02,3.1902e+01,-1.1794e+06,-1.1794e+06,-5.1870e-01,-inf,1.8020e-01,6.5103e+00,4.3310e+05,1.1587e+03,-1.0590e+00,-1.9608e+00,-3.5561e+00,-1.6446e+00,-1.1977e+00,-1.6454e+00,-1.9956e+00,-1.4161e+00,-1.2164e+00
2.0000e+03,1.0500e+02,1.2700e+02,3.2110e+01,-1.1783e+06,-1.1783e+06,-5.2369e-01,-inf,1.8026e-01,6.5152e+00,4.3284e+05,1.1622e+03,5.5399e-02,-8.0212e-01,-4.0642e+00,-2.7282e+00,-1.0265e+00,-1.6364e+00,-8.5153e-01,-4.4552e-01,-1.1047e+00
2.0000e+03,1.0600e+02,1.2900e+02,3.2219e+01,-1.1771e+06,-1.1771e+06,-5.2868e-01,-inf,1.8033e-01,6.5201e+00,4.3166e+05,1.1693e+03,-1.0236e+00,-1.4511e-01,-2.3527e+00,-1.4588e+00,-2.8020e+00,-2.2631e+00,-3.9081e-02,-1.2112e+00,3.0643e-01
2.0000e+03,1.0700e+02,1.3000e+02,3.2424e+01,-1.1726e+06,-1.1726e+06,-5.3367e-01,-inf,1.8040e-01,6.5253e+00,4.3053e+05,1.1729e+03,7.8674e-02,-1.4506e-01,-4.1159e+00,-1.5244e+00,-2.9671e+00,-7.7214e-01,-2.0246e-01,2.0073e-01,-1.9426e-01
2.0000e+03,1.0800e+02,1.3100e+02,3.2628e+01,-1.1720e+06,-1.1720e+06,-5.3865e-01,-inf,1.8047e-01,6.5302e+00,4.2604e+05,1.1764e+03,-1.8756e-02,-1.8477e+00,-3.5856e+00,-1.3798e+00,-2.5524e+00,-2.0769e+00,-1.6922e+00,-5.0821e-01,-9.7741e-01
2.0000e+03,1.0900e+02,1.3200e+02,3.2831e+01,-1.1717e+06,-1.1717e+06,-5.4364e-01,-inf,1.8054e-01,6.5351e+00,4.2540e+05,1.1800e+03,-1.1621e+00,-6.9857e-01,-4.1533e+00,-3.1900e+00,-2.3536e+00,-1.3190e+00,-2.9220e-01,-9.2588e-01,-1.1539e+00
2.0000e+03,1.1000e+02,1.3300e+02,3.3033e+01,-1.1713e+06,-1.1713e+06,-5.4863e-01,-inf,1.8061e-01,6.5402e+00,4.2514e+05,1.1836e+03,4.1320e-02,-2.1974e+00,-2.9698e+00,-2.1488e+00,-2.8413e+00,-2.4154e+00,-2.8596e-01,-1.2049e+00,-1.2938e+00
2.0000e+03,1.1100e+02,1.3500e+02,3.3134e+01,-1.1712e+06,-1.1712e+06,-5.5362e-01,-inf,1.8068e-01,6.5451e+00,4.2473e+05,1.1907e+03,-8.2092e-01,-2.6251e+00,-3.8416e+00,-1.5001e+00,-2.1665e+00,-1.4283e+00,-1.9876e+00,-8.9872e-01,-6.2621e-01
2.0000e+03,1.1200e+02,1.3600e+02,3.3333e+01,-1.1692e+06,-1.1692e+06,-5.5860e-01,-inf,1.8074e-01,6.5500e+00,4.2457e+05,1.1943e+03,-1.7912e+00,-9.0492e-01,-2.6079e+00,-2.9335e+00,-1.1741e+00,-2.2927e+00,-1.7464e+00,-1.4919e+00,6.9178e-02
2.0000e+03,1.1300e+02,1.3800e+02,3.3432e+01,-1.1692e+06,-1.1692e+06,-5.6359e-01,-inf,1.6921e-01,5.7404e+00,4.2259e+05,1.2014e+03,-2.6699e-01,-1.7148e+00,-3.8351e+00,-1.7299e+00,-1.5466e+00,-1.0871e+00,-1.9365e+00,-1.0211e+00,-7.5788e-01
2.0000e+03,1.1400e+02,1.3900e+02,3.3628e+01,-1.1680e+06,-1.1680e+06,-5.6858e-01,-inf,1.8088e-01,6.5601e+00,4.2259e+05,1.2049e+03,-3.9461e-01,-1.5393e+00,-3.9709e+00,-2.1909e+00,-2.3366e+00,-8.0937e-01,-1.6889e+00,-1.1605e+00,-1.3883e+00
2.0000e+03,1.1500e+02,1.4400e+02,3.3430e+01,-1.1678e+06,-1.1678e+06,-5.7357e-01,-inf,1.8095e-01,6.5650e+00,4.2139e+05,1.2227e+03,-4.8814e-01,-2.7384e+00,-3.4391e+00,-1.6150e+00,-1.3473e+00,-1.7120e+00,-1.6666e+00,-5.8938e-01,-1.4052e+00
2.0000e+03,1.1600e+02,1.4500e+02,3.3623e+01,-1.1675e+06,-1.1675e+06,-5.7855e-01,-inf,1.8102e-01,6.5699e+00,4.2122e+05,1.2262e+03,-1.5174e+00,-3.8806e-01,-3.8654e+00,-3.0666e+00,-1.5913e+00,-8.1225e-01,-1.0349e+00,-1.3206e+00,1.3985e-01
2.0000e+03,1.1700e+02,1.4600e+02,3.3815e+01,-1.1674e+06,-1.1674e+06,-5.8354e-01,-inf,1.8109e-01,6.5751e+00,4.2093e+05,1.2297e+03,-5.3380e-01,-1.2750e+00,-3.3253e+00,-2.7665e+00,-1.7900e+00,-9.9291e-01,-1.4588e+00,-4.5539e-01,-1.3033e+00
2.0000e+03,1.1800e+02,1.4700e+02,3.4006e+01,-1.1658e+06,-1.1658e+06,-5.8853e-01,-inf,1.8116e-01,6.5800e+00,4.2081e+05,1.2333e+03,-9.8116e-01,-1.7006e+00,-2.6122e+00,-2.3583e+00,-1.8302e+00,-2.1686e+00,-9.0568e-01,-4.2236e-01,-4.8474e-01
2.0000e+03,1.1900e+02,1.4900e+02,3.4097e+01,-1.1654e+06,-1.1654e+06,-5.9352e-01,-inf,1.8122e-01,6.5849e+00,4.1917e+05,1.2404e+03,1.8190e-01,-1.6978e+00,-3.0083e+00,-2.4346e+00,-1.5388e+00,-1.1021e+00,-1.1395e+00,-6.9226e-01,-2.9779e-01
2.0000e+03,1.2000e+02,1.5000e+02,3.4286e+01,-1.1648e+06,-1.1648e+06,-5.9850e-01,-inf,1.8130e-01,6.5900e+00,4.1879e+05,1.2440e+03,-1.7053e+00,-9.7183e-02,-4.0231e+00,-2.1611e+00,-2.0444e+00,-1.8866e+00,-1.8868e+00,3.7367e-01,3.0801e-01
2.0000e+03,1.2100e+02,1.5100e+02,3.4473e+01,-1.1646e+06,-1.1646e+06,-6.0349e-01,-inf,1.8136e-01,6.5949e+00,4.1825e+05,1.2476e+03,8.0379e-02,-2.7662e+00,-2.4122e+00,-3.0185e+00,-1.6878e+00,-2.2717e+00,-5.0656e-01,-3.9568e-01,-1.3893e+00
2.0000e+03,1.2200e+02,1.5200e+02,3.4659e+01,-1.1646e+06,-1.1646e+06,-6.0848e-01,-inf,1.8143e-01,6.5998e+00,4.1803e+05,1.2511e+03,-1.8960e+00,-1.9120e+00,-2.7354e+00,-1.7090e+00,-1.2948e+00,-1.4122e+00,-8.1874e-01,-1.2218e+00,-1.4306e+00
2.0000e+03,1.2300e+02,1.5300e+02,3.4844e+01,-1.1607e+06,-1.1607e+06,-6.1347e-01,-inf,1.8150e-01,6.6050e+00,4.1796e+05,1.2547e+03,3.2546e-01,-5.4280e-01,-2.6987e+00,-1.3821e+00,-2.2282e+00,-1.0350e+00,-1.7430e+00,-1.0893e+00,2.6636e-01
2.0000e+03,1.2400e+02,1.5400e+02,3.5028e+01,-1.1598e+06,-1.1598e+06,-6.1846e-01,-inf,1.8157e-01,6.6099e+00,4.1412e+05,1.2582e+03,-1.2885e+00,-4.4588e-01,-4.0430e+00,-2.4848e+00,-2.0034e+00,-1.6910e+00,-1.7956e+00,-1.3315e+00,4.5463e-01
2.0000e+03,1.2500e+02,1.5500e+02,3.5211e+01,-1.1597e+06,-1.1597e+06,-6.2344e-01,-inf,1.8164e-01,6.6148e+00,4.1324e+05,1.2618e+03,2.4121e-01,-2.9024e+00,-3.1534e+00,-1.6887e+00,-2.1590e+00,-1.4495e+00,-1.4277e+00,-1.8271e-01,-1.3194e+00
2.0000e+03,1.2600e+02,1.5600e+02,3.5393e+01,-1.1587e+06,-1.1587e+06,-6.2843e-01,-inf,1.8171e-01,6.6200e+00,4.1306e+05,1.2654e+03,-1.9733e+00,-2.6742e+00,-4.0318e+00,-2.0453e+00,-2.4766e+00,-1.3349e+00,-8.9020e-01,-1.0993e+00,-1.8584e-01
2.0000e+03,1.2700e+02,1.5900e+02,3.5376e+01,-1.1576e+06,-1.1576e+06,-6.3342e-01,-inf,1.8177e-01,6.6249e+00,4.1208e+05,1.2760e+03,2.7483e-01,-2.5684e+00,-2.5104e+00,-2.8899e+00,-1.1360e+00,-1.5041e+00,-1.2800e+00,-1.1783e+00,-4.7248e-02
2.0000e+03,1.2800e+02,1.6000e+02,3.5556e+01,-1.1569e+06,-1.1569e+06,-6.3841e-01,-inf,1.8184e-01,6.6298e+00,4.1104e+05,1.2795e+03,3.4507e-02,-1.7857e+00,-2.7965e+00,-3.2617e+00,-1.5630e+00,-2.2181e+00,-6.8891e-01,-6.2956e-01,3.6035e-02
2.0000e+03,1.2900e+02,1.6100e+02,3.5734e+01,-1.1534e+06,-1.1534e+06,-6.4339e-01,-inf,1.8191e-01,6.6350e+00,4.1030e+05,1.2831e+03,-1.8968e+00,-2.3880e+00,-3.4598e+00,-2.6188e+00,-2.9105e+00,-2.2742e+00,-1.1239e+00,-1.3579e+00,1.3249e-01
2.0000e+03,1.3000e+02,1.6200e+02,3.5912e+01,-1.1532e+06,-1.1532e+06,-6.4838e-01,-inf,1.8198e-01,6.6399e+00,4.0684e+05,1.2866e+03,-4.2613e-01,-2.4398e+00,-3.0566e+00,-1.5098e+00,-1.5379e+00,-2.3993e+00,-1.6911e+00,-3.6692e-01,-1.4181e+00
2.0000e+03,1.3100e+02,1.6500e+02,3.5890e+01,-1.1516e+06,-1.1516e+06,-6.5337e-01,-inf,1.8205e-01,6.6448e+00,4.0657e+05,1.2973e+03,5.1294e-02,-1.1790e+00,-3.5130e+00,-3.2178e+00,-2.7581e+00,-1.1050e+00,-1.3472e+00,-8.8823e-01,2.4925e-01
2.0000e+03,1.3200e+02,1.6800e+02,3.5870e+01,-1.1491e+06,-1.1491e+06,-6.5836e-01,-inf,1.8212e-01,6.6499e+00,4.0498e+05,1.3080e+03,6.7744e-02,-1.4061e+00,-2.9128e+00,-2.0240e+00,-1.6882e+00,-9.6136e-01,-1.9995e+00,-8.9861e-01,-1.0906e-01
2.0000e+03,1.3300e+02,1.7200e+02,3.5753e+01,-1.1478e+06,-1.1478e+06,-6.6334e-01,-inf,1.8218e-01,6.6548e+00,4.0251e+05,1.3222e+03,3.4768e-01,-2.9305e+00,-3.6105e+00,-3.0685e+00,-1.4364e+00,-9.8419e-01,-1.0452e+00,-1.4363e+00,-2.9570e-02
2.0000e+03,1.3400e+02,1.7500e+02,3.5733e+01,-1.1454e+06,-1.1454e+06,-6.6833e-01,-inf,1.8225e-01,6.6597e+00,4.0118e+05,1.3328e+03,1.3172e-01,-7.6002e-01,-3.4424e+00,-3.1211e+00,-2.9233e+00,-1.9484e+00,-1.2586e+00,2.7418e-01,-1.4087e+00
2.0000e+03,1.3500e+02,1.7600e+02,3.5904e+01,-1.1444e+06,-1.1444e+06,-6.7332e-01,-inf,1.8232e-01,6.6649e+00,3.9881e+05,1.3364e+03,4.5667e-01,-2.0530e+00,-3.8467e+00,-2.0040e+00,-1.9128e+00,-1.5724e+00,-4.3972e-01,-2.1620e-01,-7.8903e-01
2.0000e+03,1.3600e+02,1.7700e+02,3.6074e+01,-1.1444e+06,-1.1444e+06,-6.7831e-01,-inf,1.8239e-01,6.6698e+00,3.9783e+05,1.3399e+03,-2.6855e-02,-2.6552e+00,-3.4153e+00,-2.5387e+00,-1.3348e+00,-1.0761e+00,-1.2900e+00,-1.4507e+00,-1.1297e-01
2.0000e+03,1.3700e+02,1.7800e+02,3.6243e+01,-1.1432e+06,-1.1432e+06,-6.8329e-01,-inf,1.8246e-01,6.6747e+00,3.9778e+05,1.3435e+03,-9.2073e-01,-5.2301e-01,-2.4477e+00,-1.5019e+00,-2.3484e+00,-2.1365e+00,-4.4202e-01,-2.2117e-01,-3.9607e-01
2.0000e+03,1.3800e+02,1.8100e+02,3.6220e+01,-1.1424e+06,-1.1425e+06,-6.8828e-01,-inf,1.8253e-01,6.6799e+00,3.9657e+05,1.3541e+03,-1.2667e+00,-2.5588e+00,-2.5136e+00,-2.3975e+00,-1.6983e+00,-8.8139e-01,-1.4341e+00,-9.5324e-01,-7.2853e-01
2.0000e+03,1.3900e+02,1.8200e+02,3.6387e+01,-1.1422e+06,-1.1422e+06,-6.9327e-01,-inf,1.8259e-01,6.6848e+00,3.9586e+05,1.3577e+03,-1.3147e+00,-2.8980e+00,-2.5387e+00,-1.4767e+00,-2.8190e+00,-1.3014e+00,-6.2367e-01,-1.3848e+00,-1.3308e+00
2.0000e+03,1.4000e+02,1.8500e+02,3.6364e+01,-1.1411e+06,-1.1411e+06,-6.9826e-01,-inf,1.8266e-01,6.6897e+00,3.9562e+05,1.3684e+03,-1.2428e+00,-2.9469e+00,-3.3733e+00,-1.8933e+00,-2.8679e+00,-1.1620e+00,-1.3090e+00,-3.1656e-01,-1.0419e+00
2.0000e+03,1.4100e+02,1.8600e+02,3.6528e+01,-1.1394e+06,-1.1394e+06,-7.0324e-01,-inf,1.8273e-01,6.6948e+00,3.9450e+05,1.3719e+03,-1.6043e+00,-1.3326e+00,-3.7327e+00,-2.9924e+00,-1.4456e+00,-2.3821e+00,-1.8418e+00,-1.7152e-01,-4.5331e-01
2.0000e+03,1.4200e+02,1.8900e+02,3.6504e+01,-1.1393e+06,-1.1393e+06,-7.0823e-01,-inf,1.8280e-01,6.6997e+00,3.9281e+05,1.3826e+03,-5.8926e-01,-3.8950e-01,-3.3892e+00,-2.9887e+00,-1.0081e+00,-7.2062e-01,-3.9250e-01,-6.7705e-01,-1.0737e+00
2.0000e+03,1.4300e+02,1.9000e+02,3.6667e+01,-1.1390e+06,-1.1390e+06,-7.1322e-01,-inf,1.8287e-01,6.7046e+00,3.9270e+05,1.3862e+03,-1.9585e+00,-1.1257e+00,-4.2086e+00,-2.9920e+00,-1.3140e+00,-9.0414e-01,-1.3928e+00,-7.0301e-01,-6.0141e-01
2.0000e+03,1.4400e+02,1.9300e+02,3.6641e+01,-1.1375e+06,-1.1375e+06,-7.1821e-01,-inf,1.8293e-01,6.7095e+00,3.9240e+05,1.3968e+03,-1.2294e+00,-2.3794e+00,-3.3349e+00,-2.0406e+00,-2.8809e+00,-2.1062e+00,-1.4416e+00,-8.4359e-02,-8.4514e-01
2.0000e+03,1.4500e+02,1.9600e+02,3.6616e+01,-1.1366e+06,-1.1366e+06,-7.2319e-01,-inf,1.8300e-01,6.7147e+00,4.5028e+05,1.4075e+03,-1.2670e+00,-2.6738e+00,-3.5627e+00,-1.8306e+00,-2.9336e+00,-1.7610e+00,-1.3711e+00,-1.3969e-01,-1.3632e+00
2.0000e+03,1.4600e+02,1.9800e+02,3.6683e+01,-1.1354e+06,-1.1354e+06,-7.2818e-01,-inf,1.8307e-01,6.7196e+00,4.4935e+05,1.4146e+03,-7.3465e-01,-1.6638e+00,-3.3884e+00,-1.7426e+00,-2.9842e+00,-1.2487e+00,-8.4639e-01,-1.0296e+00,-1.2861e-01
2.0000e+03,1.4700e+02,2.0000e+02,3.6750e+01,-1.1351e+06,-1.1351e+06,-7.3317e-01,-inf,1.8314e-01,6.7245e+00,4.4813e+05,1.4216e+03,-1.2054e+00,-2.5002e+00,-2.5539e+00,-2.8173e+00,-1.1411e+00,-1.0439e+00,-1.2636e+00,-8.2062e-01,-1.3698e+00
2.0000e+03,1.4800e+02,2.0400e+02,3.6634e+01,-1.1335e+06,-1.1335e+06,-7.3816e-01,-inf,1.8321e-01,6.7297e+00,4.4789e+05,1.4359e+03,2.5532e-01,-2.1721e+00,-4.0428e+00,-2.6642e+00,-1.3025e+00,-8.3540e-01,-1.3087e+00,-1.0201e+00,-4.2842e-01
2.0000e+03,1.4900e+02,2.0500e+02,3.6790e+01,-1.1333e+06,-1.1333e+06,-7.4314e-01,-inf,1.8327e-01,6.7346e+00,4.4623e+05,1.4395e+03,-4.4306e-01,-1.2721e+00,-2.6189e+00,-1.8758e+00,-2.1122e+00,-2.4379e+00,-1.2735e+00,-3.8556e-02,-5.4887e-01
2.0000e+03,1.5000e+02,2.0600e+02,3.6946e+01,-1.1328e+06,-1.1328e+06,-7.4813e-01,-inf,1.8334e-01,6.7395e+00,4.4607e+05,1.4431e+03,-1.0149e+00,-6.4925e-01,-3.1924e+00,-1.6142e+00,-2.9881e+00,-1.2082e+00,-1.7703e+00,1.2751e-02,-1.0439e+00
2.0000e+03,1.5100e+02,2.0700e+02,3.7101e+01,-1.1317e+06,-1.1317e+06,-7.5312e-01,-inf,1.8341e-01,6.7446e+00,4.4559e+05,1.4466e+03,-1.4463e-01,-2.6639e+00,-3.2766e+00,-1.6128e+00,-1.0129e+00,-1.2385e+00,-1.4291e+00,-1.2480e+00,-1.4733e+00
2.0000e+03,1.5200e+02,2.0900e+02,3.7164e+01,-1.1307e+06,-1.1307e+06,-7.5811e-01,-inf,1.8348e-01,6.7496e+00,4.4443e+05,1.4537e+03,-9.3698e-01,-2.5139e+00,-3.8676e+00,-1.7706e+00,-2.8908e+00,-1.5198e+00,-1.6386e+00,-2.3815e-01,-3.9752e-01
2.0000e+03,1.5300e+02,2.1000e+02,3.7317e+01,-1.1303e+06,-1.1303e+06,-7.6309e-01,-inf,1.8354e-01,6.7545e+00,4.4349e+05,1.4573e+03,-1.1667e+00,-9.3299e-01,-2.4427e+00,-3.0892e+00,-2.2212e+00,-9.9071e-01,-4.2034e-01,-1.4797e+00,-3.8090e-01
2.0000e+03,1.5400e+02,2.1700e+02,3.6930e+01,-1.1298e+06,-1.1298e+06,-7.6808e-01,-inf,1.8361e-01,6.7596e+00,4.4306e+05,1.4821e+03,-1.6284e+00,-1.8483e-01,-3.4604e+00,-2.6216e+00,-2.4057e+00,-1.0640e+00,-4.3856e-03,-3.9620e-01,2.7979e-01
2.0000e+03,1.5500e+02,2.1900e+02,3.6993e+01,-1.1292e+06,-1.1292e+06,-7.7307e-01,-inf,1.8368e-01,6.7645e+00,4.4256e+05,1.4892e+03,-7.5740e-01,-2.9400e+00,-2.6200e+00,-1.7756e+00,-2.3250e+00,-1.5363e+00,-1.2449e+00,-5.5184e-01,-8.4209e-02
2.0000e+03,1.5600e+02,2.2000e+02,3.7143e+01,-1.1289e+06,-1.1289e+06,-7.7806e-01,-inf,1.8375e-01,6.7694e+00,4.4194e+05,1.4928e+03,-1.1781e+00,-1.0912e+00,-3.8241e+00,-1.5564e+00,-2.6465e+00,-1.7587e+00,-4.8083e-01,-8.8763e-01,-2.6772e-01
2.0000e+03,1.5700e+02,2.2100e+02,3.7292e+01,-1.1281e+06,-1.1281e+06,-7.8304e-01,-inf,1.8382e-01,6.7746e+00,4.4165e+05,1.4963e+03,-1.2130e+00,-8.6341e-01,-2.3122e+00,-2.2568e+00,-2.7946e+00,-2.3952e+00,-1.3428e+00,-3.8048e-01,1.7551e-01
2.0000e+03,1.5800e+02,2.2300e+02,3.7352e+01,-1.1271e+06,-1.1271e+06,-7.8803e-01,-inf,1.8388e-01,6.7795e+00,4.4090e+05,1.5034e+03,-9.5290e-01,-1.0542e+00,-3.5291e+00,-2.9400e+00,-2.0038e+00,-1.6141e+00,-2.0055e-01,-8.0340e-01,-1.4977e+00
