nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,tau
2.0000e+03,2.1800e+02,1.0000e+00,3.4009e+01,-1.2718e+06,-1.2718e+06,-7.2546e-01,-inf,1.5395e-01,7.1225e+00,9.1763e+05,1.3660e+03,-9.6131e-01,-1.9324e+00,2.4036e+00,5.8674e+00
2.0000e+03,2.1900e+02,1.0000e+00,3.4112e+01,-1.2717e+06,-1.2717e+06,-7.2879e-01,-inf,1.5399e-01,7.1257e+00,9.1748e+05,1.3699e+03,-2.3201e-01,-7.1353e-01,2.6575e+00,4.5102e+00
2.0000e+03,2.2000e+02,2.0000e+00,3.4161e+01,-1.2716e+06,-1.2716e+06,-7.3211e-01,-inf,1.5403e-01,7.1292e+00,9.1744e+05,1.3779e+03,2.3527e-01,-1.1097e+00,1.0876e+00,1.9648e+00
2.0000e+03,2.2100e+02,1.0000e+00,3.4264e+01,-1.2715e+06,-1.2715e+06,-7.3544e-01,-inf,1.5406e-01,7.1324e+00,9.1733e+05,1.3820e+03,-1.4751e+00,-1.4363e-01,2.3807e+00,1.6266e+00
2.0000e+03,2.2200e+02,1.0000e+00,3.4365e+01,-1.2715e+06,-1.2715e+06,-7.3877e-01,-inf,1.5410e-01,7.1356e+00,9.1726e+05,1.3860e+03,4.6472e-01,-1.7350e+00,1.1808e+00,1.6109e+00
2.0000e+03,2.2300e+02,2.0000e+00,3.4414e+01,-1.2711e+06,-1.2711e+06,-7.4210e-01,-inf,1.5413e-01,7.1391e+00,9.1720e+05,1.3940e+03,1.1201e-01,-1.9397e+00,2.6060e+00,6.4900e+00
2.0000e+03,2.2400e+02,5.0000e+00,3.4303e+01,-1.2710e+06,-1.2711e+06,-7.4542e-01,-inf,1.5417e-01,7.1423e+00,9.1680e+05,1.4143e+03,-2.8205e-01,-2.2867e-02,1.6723e+00,6.2850e+00
2.0000e+03,2.2500e+02,1.0000e+00,3.4404e+01,-1.2705e+06,-1.2705e+06,-7.4875e-01,-inf,1.5420e-01,7.1456e+00,9.1677e+05,1.4183e+03,1.6049e-01,-5.1047e-01,2.7594e+00,5.4358e+00
2.0000e+03,2.2600e+02,2.0000e+00,3.4451e+01,-1.2697e+06,-1.2697e+06,-7.5208e-01,-inf,1.5424e-01,7.1491e+00,9.1619e+05,1.4266e+03,2.6354e-01,-4.7466e-01,2.3933e+00,1.6653e+00
2.0000e+03,2.2700e+02,4.0000e+00,3.4394e+01,-1.2697e+06,-1.2697e+06,-7.5541e-01,-inf,1.4957e-01,6.7223e+00,9.1546e+05,1.4427e+03,-3.7314e-01,-3.4510e-01,2.7650e+00,5.2303e+00
2.0000e+03,2.2800e+02,3.0000e+00,3.4389e+01,-1.2696e+06,-1.2696e+06,-7.5874e-01,-inf,1.5431e-01,7.1558e+00,9.1545e+05,1.4550e+03,-5.0553e-01,-2.1825e-02,2.8466e+00,6.0125e+00
2.0000e+03,2.2900e+02,1.0000e+00,3.4488e+01,-1.2694e+06,-1.2694e+06,-7.6206e-01,-inf,1.5435e-01,7.1590e+00,9.1533e+05,1.4590e+03,2.8672e-01,-3.5510e-01,1.7850e+00,2.8620e+00
2.0000e+03,2.3000e+02,5.0000e+00,3.4380e+01,-1.2692e+06,-1.2692e+06,-7.6539e-01,-inf,1.5438e-01,7.1622e+00,9.1513e+05,1.4793e+03,4.0025e-01,-1.1643e+00,2.6347e+00,6.4972e+00
2.0000e+03,2.3100e+02,4.0000e+00,3.4324e+01,-1.2691e+06,-1.2691e+06,-7.6872e-01,-inf,1.5442e-01,7.1657e+00,9.1493e+05,1.4960e+03,-1.0251e+00,-1.0632e+00,2.4065e+00,6.0681e+00
2.0000e+03,2.3200e+02,3.0000e+00,3.4320e+01,-1.2690e+06,-1.2690e+06,-7.7205e-01,-inf,1.5446e-01,7.1689e+00,9.1486e+05,1.5083e+03,2.6790e-01,-5.1728e-01,2.5471e+00,2.2173e+00
2.0000e+03,2.3300e+02,4.0000e+00,3.4265e+01,-1.2683e+06,-1.2683e+06,-7.7538e-01,-inf,1.5449e-01,7.1724e+00,9.1468e+05,1.5249e+03,1.1372e-02,-1.3580e-01,2.1292e+00,3.6723e+00
2.0000e+03,2.3400e+02,2.0000e+00,3.4311e+01,-1.2683e+06,-1.2683e+06,-7.7870e-01,-inf,1.5453e-01,7.1757e+00,9.1401e+05,1.5331e+03,-4.0870e-01,-1.6891e-01,2.8380e+00,6.0340e+00
2.0000e+03,2.3500e+02,3.0000e+00,3.4307e+01,-1.2679e+06,-1.2679e+06,-7.8203e-01,-inf,1.5456e-01,7.1789e+00,9.1399e+05,1.5454e+03,-2.7310e-01,-5.3146e-01,2.6991e+00,7.9769e+00
2.0000e+03,2.3600e+02,2.0000e+00,3.4352e+01,-1.2673e+06,-1.2673e+06,-7.8536e-01,-inf,1.5460e-01,7.1824e+00,9.1363e+05,1.5537e+03,-1.4175e+00,-1.6503e+00,2.2603e+00,4.0655e+00
2.0000e+03,2.3700e+02,1.0000e+00,3.4448e+01,-1.2672e+06,-1.2672e+06,-7.8869e-01,-inf,1.5464e-01,7.1856e+00,9.1298e+05,1.5577e+03,-6.0652e-01,-1.1698e+00,2.4412e+00,9.8499e+00
2.0000e+03,2.3800e+02,1.0000e+00,3.4543e+01,-1.2671e+06,-1.2671e+06,-7.9201e-01,-inf,1.5467e-01,7.1888e+00,9.1291e+05,1.5618e+03,4.5808e-01,-2.3754e-01,2.8830e+00,9.3744e+00
2.0000e+03,2.3900e+02,1.0000e+00,3.4638e+01,-1.2669e+06,-1.2669e+06,-7.9534e-01,-inf,1.5471e-01,7.1923e+00,9.1282e+05,1.5660e+03,6.3579e-02,-4.8419e-01,2.4322e+00,1.2864e+00
2.0000e+03,2.4000e+02,1.0000e+00,3.4732e+01,-1.2669e+06,-1.2669e+06,-7.9867e-01,-inf,1.5474e-01,7.1955e+00,9.1265e+05,1.5701e+03,-9.3681e-01,-6.4660e-01,2.4872e+00,8.1203e+00
2.0000e+03,2.4100e+02,4.0000e+00,3.4676e+01,-1.2664e+06,-1.2665e+06,-8.0200e-01,-inf,1.5478e-01,7.1991e+00,9.1261e+05,1.5867e+03,-1.2317e+00,-3.5433e-02,1.4616e+00,8.3866e+00
2.0000e+03,2.4200e+02,5.0000e+00,3.4571e+01,-1.2664e+06,-1.2664e+06,-8.0533e-01,-inf,1.5481e-01,7.2023e+00,9.1217e+05,1.6070e+03,-2.8949e-01,-1.9869e+00,2.4955e+00,6.3877e+00
2.0000e+03,2.4300e+02,4.0000e+00,3.4517e+01,-1.2657e+06,-1.2657e+06,-8.0865e-01,-inf,1.5485e-01,7.2055e+00,9.1210e+05,1.6230e+03,3.8841e-01,-1.7377e+00,2.5551e+00,5.2952e+00
2.0000e+03,2.4400e+02,3.0000e+00,3.4512e+01,-1.2654e+06,-1.2654e+06,-8.1198e-01,-inf,1.5489e-01,7.2090e+00,9.1144e+05,1.6353e+03,-7.3537e-01,-1.8923e+00,2.3549e+00,9.8380e+00
2.0000e+03,2.4500e+02,1.0000e+00,3.4605e+01,-1.2646e+06,-1.2646e+06,-8.1531e-01,-inf,1.5492e-01,7.2122e+00,9.1116e+05,1.6393e+03,-7.9152e-01,-1.7649e-01,2.3006e+00,2.6047e+00
2.0000e+03,2.4600e+02,1.0000e+00,3.4697e+01,-1.2645e+06,-1.2645e+06,-8.1864e-01,-inf,1.5496e-01,7.2157e+00,9.1034e+05,1.6433e+03,3.6827e-01,-1.0584e+00,2.5371e+00,3.3668e+00
2.0000e+03,2.4700e+02,2.0000e+00,3.4740e+01,-1.2641e+06,-1.2641e+06,-8.2196e-01,-inf,1.5499e-01,7.2189e+00,9.1017e+05,1.6512e+03,-4.0549e-01,-1.9871e+00,2.4183e+00,5.6988e+00
2.0000e+03,2.4800e+02,1.0000e+00,3.4831e+01,-1.2639e+06,-1.2639e+06,-8.2529e-01,-inf,1.5503e-01,7.2221e+00,9.0982e+05,1.6551e+03,2.6874e-01,-5.7639e-01,2.6691e+00,6.8071e+00
2.0000e+03,2.4900e+02,2.0000e+00,3.4874e+01,-1.2635e+06,-1.2635e+06,-8.2862e-01,-inf,1.5507e-01,7.2257e+00,9.0965e+05,1.6630e+03,1.6442e-01,-4.4707e-01,1.1835e+00,3.9018e+00
2.0000e+03,2.5000e+02,3.0000e+00,3.4868e+01,-1.2635e+06,-1.2635e+06,-8.3195e-01,-inf,1.5145e-01,6.8923e+00,9.0922e+05,1.6752e+03,-8.1479e-01,-1.9877e+00,2.3157e+00,8.1734e+00
2.0000e+03,2.5100e+02,1.0000e+00,3.4958e+01,-1.2632e+06,-1.2632e+06,-8.3528e-01,-inf,1.5513e-01,7.2321e+00,9.0921e+05,1.6793e+03,-7.4572e-01,-9.9547e-01,2.3499e+00,5.2063e+00
2.0000e+03,2.5200e+02,2.0000e+00,3.5000e+01,-1.2630e+06,-1.2630e+06,-8.3860e-01,-inf,1.5517e-01,7.2356e+00,9.0892e+05,1.6872e+03,-7.8699e-01,-1.8037e+00,2.3147e+00,9.5274e+00
2.0000e+03,2.5300e+02,4.0000e+00,3.4945e+01,-1.2627e+06,-1.2627e+06,-8.4193e-01,-inf,1.5521e-01,7.2388e+00,9.0867e+05,1.7033e+03,-1.1861e+00,-4.4852e-01,1.1010e+00,1.0986e+00
2.0000e+03,2.5400e+02,1.0000e+00,3.5034e+01,-1.2624e+06,-1.2624e+06,-8.4526e-01,-inf,1.5524e-01,7.2423e+00,9.0845e+05,1.7073e+03,1.3221e-01,-9.2209e-01,2.5399e+00,6.2851e+00
2.0000e+03,2.5500e+02,6.0000e+00,3.4884e+01,-1.2621e+06,-1.2621e+06,-8.4859e-01,-inf,1.5528e-01,7.2455e+00,9.0810e+05,1.7314e+03,-6.2742e-01,-1.5950e+00,2.3317e+00,7.6793e+00
