nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
2.0000e+03,1.0000e+00,1.0000e+00,3.3223e-01,-1.2224e+06,-1.2224e+06,-3.3278e-03,-inf,1.4594e-01,6.4001e+00,inf,1.9228e+03,2.1404e-01,-1.6311e+00,-1.4727e+00,-4.7303e-01,5.6477e-01,2.0700e+00,3.3997e+00,2.9475e+01
2.0000e+03,2.0000e+00,1.0000e+00,6.6225e-01,-1.2215e+06,-1.2215e+06,-6.6556e-03,-inf,1.4598e-01,6.4036e+00,9.9717e+05,1.9296e+03,-3.4742e-03,-6.8845e-01,-9.0969e-01,-1.0750e-01,1.1962e+00,3.2755e+00,2.5231e+00,2.9959e+01
2.0000e+03,3.0000e+00,1.0000e+00,9.9010e-01,-1.2133e+06,-1.2133e+06,-9.9834e-03,-inf,1.4602e-01,6.4069e+00,9.9624e+05,1.9364e+03,-4.7507e-02,-3.1695e-01,-1.6668e+00,2.8399e-01,1.9384e+00,3.0766e+00,3.6634e+00,2.9518e+01
2.0000e+03,4.0000e+00,1.0000e+00,1.3158e+00,-1.2033e+06,-1.2034e+06,-1.3311e-02,-inf,1.4606e-01,6.4104e+00,9.8806e+05,1.9431e+03,3.8638e-02,-1.9994e+00,-8.7988e-01,1.2943e+00,-4.2321e-02,2.0506e+00,3.4845e+00,2.9855e+01
2.0000e+03,5.0000e+00,1.0000e+00,1.6393e+00,-1.2015e+06,-1.2015e+06,-1.6639e-02,-inf,1.4609e-01,6.4136e+00,9.7811e+05,1.9499e+03,4.4949e-01,-1.8263e-01,-2.9128e-01,1.9979e-01,7.9270e-01,7.1021e-01,3.1037e+00,2.9709e+01
2.0000e+03,6.0000e+00,1.0000e+00,1.9608e+00,-1.1984e+06,-1.1984e+06,-1.9967e-02,-inf,1.4613e-01,6.4168e+00,9.7624e+05,1.9566e+03,1.5875e-01,-1.6538e+00,-7.3553e-02,6.4125e-01,6.0508e-01,6.4943e-01,3.6113e+00,2.9616e+01
2.0000e+03,7.0000e+00,1.0000e+00,2.2801e+00,-1.1976e+06,-1.1976e+06,-2.3295e-02,-inf,1.4617e-01,6.4203e+00,9.7317e+05,1.9633e+03,4.8931e-01,-1.5513e+00,-8.2933e-01,9.1280e-01,-2.8694e-01,3.1816e+00,3.7325e+00,2.8228e+01
2.0000e+03,8.0000e+00,1.0000e+00,2.5974e+00,-1.1945e+06,-1.1945e+06,-2.6622e-02,-inf,1.4621e-01,6.4235e+00,9.7239e+05,1.9701e+03,-4.2904e-01,-8.8801e-01,-1.7156e+00,1.0259e+00,2.5794e+00,3.3824e+00,3.5908e+00,2.6739e+01
2.0000e+03,9.0000e+00,1.0000e+00,2.9126e+00,-1.1936e+06,-1.1936e+06,-2.9950e-02,-inf,1.4624e-01,6.4267e+00,9.6928e+05,1.9768e+03,-1.3630e+00,-8.2812e-01,-7.1865e-01,-5.4397e-01,9.2502e-02,3.2177e+00,3.4165e+00,2.9135e+01
2.0000e+03,1.0000e+01,1.0000e+00,3.2258e+00,-1.1886e+06,-1.1886e+06,-3.3278e-02,-inf,1.4628e-01,6.4302e+00,9.6838e+05,1.9839e+03,-4.5684e-01,-1.7433e+00,-1.6248e+00,1.9368e-01,1.3643e+00,2.9929e+00,9.6910e-01,2.9580e+01
2.0000e+03,1.1000e+01,1.0000e+00,3.5370e+00,-1.1869e+06,-1.1869e+06,-3.6606e-02,-inf,1.4632e-01,6.4335e+00,9.6337e+05,1.9906e+03,-4.4726e-01,-1.9564e+00,-5.2981e-01,-5.2500e-01,2.6469e+00,3.3281e+00,3.0572e+00,2.8561e+01
2.0000e+03,1.2000e+01,1.0000e+00,3.8462e+00,-1.1859e+06,-1.1859e+06,-3.9933e-02,-inf,1.4636e-01,6.4370e+00,9.6168e+05,1.9973e+03,-1.3644e+00,-1.7458e+00,6.8123e-02,-1.8588e-01,2.3245e+00,3.4706e+00,3.1519e+00,2.8901e+01
2.0000e+03,1.3000e+01,1.0000e+00,4.1534e+00,-1.1852e+06,-1.1852e+06,-4.3261e-02,-inf,1.4640e-01,6.4402e+00,9.6068e+05,2.0040e+03,-1.3776e+00,-1.9421e+00,-2.5980e-01,7.6997e-03,1.0209e+00,3.4004e+00,3.1941e+00,2.7137e+01
2.0000e+03,1.4000e+01,1.0000e+00,4.4586e+00,-1.1823e+06,-1.1823e+06,-4.6589e-02,-inf,1.4643e-01,6.4434e+00,9.5996e+05,2.0095e+03,-1.3826e+00,-1.8525e+00,-1.6261e+00,7.5588e-01,9.0001e-01,3.4786e+00,1.1265e+00,2.7310e+01
2.0000e+03,1.5000e+01,1.0000e+00,4.7619e+00,-1.1821e+06,-1.1821e+06,-4.9917e-02,-inf,1.4647e-01,6.4469e+00,9.5704e+05,2.0163e+03,-1.3586e+00,-1.6059e+00,-1.2973e+00,5.8838e-02,1.2951e+00,2.7993e+00,3.4418e+00,2.8550e+01
2.0000e+03,1.6000e+01,1.0000e+00,5.0633e+00,-1.1799e+06,-1.1799e+06,-5.3245e-02,-inf,1.4651e-01,6.4501e+00,9.5688e+05,2.0219e+03,3.0718e-01,-1.3060e+00,-1.0120e+00,1.3070e+00,2.3897e+00,3.4307e+00,2.7235e+00,2.7320e+01
2.0000e+03,1.7000e+01,1.0000e+00,5.3628e+00,-1.1796e+06,-1.1796e+06,-5.6572e-02,-inf,1.4655e-01,6.4536e+00,9.5465e+05,2.0275e+03,-9.5883e-01,-6.9424e-01,-1.4870e+00,1.3488e+00,2.3371e+00,2.1808e+00,3.7842e+00,2.6715e+01
2.0000e+03,1.8000e+01,1.0000e+00,5.6604e+00,-1.1790e+06,-1.1790e+06,-5.9900e-02,-inf,1.4658e-01,6.4568e+00,9.5433e+05,2.0342e+03,-1.1571e+00,-1.5728e-01,-1.4009e+00,3.1688e-01,1.4980e+00,7.8893e-01,3.2079e+00,2.9782e+01
2.0000e+03,1.9000e+01,1.0000e+00,5.9561e+00,-1.1770e+06,-1.1770e+06,-6.3228e-02,-inf,1.4662e-01,6.4601e+00,9.5378e+05,2.0408e+03,-6.2742e-01,-1.4938e+00,-4.5030e-01,1.4344e+00,-2.6938e-02,2.0148e+00,3.3316e+00,2.9974e+01
2.0000e+03,2.0000e+01,1.0000e+00,6.2500e+00,-1.1768e+06,-1.1768e+06,-6.6556e-02,-inf,1.4666e-01,6.4636e+00,9.5173e+05,2.0464e+03,2.0285e-01,-9.7510e-01,-9.9778e-01,1.4723e+00,2.0582e+00,2.8415e+00,3.6441e+00,2.7601e+01
2.0000e+03,2.1000e+01,1.0000e+00,6.5421e+00,-1.1759e+06,-1.1759e+06,-6.9884e-02,-inf,1.4670e-01,6.4668e+00,9.5158e+05,2.0518e+03,-9.9343e-01,-7.3290e-01,-1.2283e+00,-6.2082e-01,7.8580e-01,2.6391e+00,2.2233e+00,2.9690e+01
2.0000e+03,2.2000e+01,1.0000e+00,6.8323e+00,-1.1747e+06,-1.1747e+06,-7.3211e-02,-inf,1.4673e-01,6.4700e+00,9.5069e+05,2.0573e+03,-2.3255e-01,-9.0423e-01,-1.3242e+00,9.1316e-01,1.2697e+00,3.3339e+00,2.2418e+00,2.8010e+01
2.0000e+03,2.3000e+01,1.0000e+00,7.1207e+00,-1.1723e+06,-1.1723e+06,-7.6539e-02,-inf,1.4677e-01,6.4735e+00,9.4949e+05,2.0628e+03,-4.2842e-01,-1.3213e+00,-1.6787e+00,1.0892e+00,1.2456e+00,6.0548e-01,3.0732e+00,2.9953e+01
2.0000e+03,2.4000e+01,1.0000e+00,7.4074e+00,-1.1718e+06,-1.1718e+06,-7.9867e-02,-inf,1.4681e-01,6.4767e+00,9.4702e+05,2.0683e+03,-1.1461e+00,-9.4783e-01,-1.0623e+00,-4.0949e-01,2.3718e+00,3.2098e+00,2.6874e+00,2.6630e+01
2.0000e+03,2.5000e+01,1.0000e+00,7.6923e+00,-1.1709e+06,-1.1709e+06,-8.3195e-02,-inf,1.4685e-01,6.4802e+00,9.4660e+05,2.0751e+03,-2.3155e-02,4.2750e-01,-1.0438e+00,-6.6433e-01,4.2841e-01,6.1466e-01,2.9171e+00,2.9339e+01
2.0000e+03,2.6000e+01,1.0000e+00,7.9755e+00,-1.1705e+06,-1.1705e+06,-8.6523e-02,-inf,1.4689e-01,6.4834e+00,9.4563e+05,2.0818e+03,4.3167e-01,-1.6321e+00,-1.6930e+00,9.8961e-01,2.7214e-02,3.3320e+00,1.7779e+00,2.6774e+01
2.0000e+03,2.7000e+01,1.0000e+00,8.2569e+00,-1.1697e+06,-1.1697e+06,-8.9850e-02,-inf,1.4692e-01,6.4867e+00,9.4525e+05,2.0874e+03,3.6827e-01,-8.2302e-01,-2.4489e-01,-3.1319e-03,-1.8293e-02,2.8762e+00,1.2292e+00,2.9223e+01
2.0000e+03,2.8000e+01,1.0000e+00,8.5366e+00,-1.1693e+06,-1.1693e+06,-9.3178e-02,-inf,1.4696e-01,6.4902e+00,9.4444e+05,2.0943e+03,1.1372e-02,3.3025e-01,-6.5275e-01,9.8708e-02,8.0085e-01,2.9627e+00,3.5042e+00,2.7709e+01
2.0000e+03,2.9000e+01,2.0000e+00,8.7879e+00,-1.1691e+06,-1.1692e+06,-9.6506e-02,-inf,1.4700e-01,6.4934e+00,9.4403e+05,2.1078e+03,3.0643e-01,-1.3521e-01,-7.3659e-01,-7.6404e-01,1.6688e+00,2.8080e+00,3.5806e+00,2.6438e+01
2.0000e+03,3.0000e+01,1.0000e+00,9.0634e+00,-1.1673e+06,-1.1673e+06,-9.9834e-02,-inf,1.4704e-01,6.4969e+00,9.4391e+05,2.1134e+03,-1.3305e+00,-1.1675e+00,4.0332e-01,-3.6477e-01,1.3424e+00,1.2987e+00,3.7242e+00,2.8671e+01
2.0000e+03,3.1000e+01,1.0000e+00,9.3373e+00,-1.1660e+06,-1.1661e+06,-1.0316e-01,-inf,1.4707e-01,6.5001e+00,9.4205e+05,2.1202e+03,3.7053e-01,2.6067e-02,-1.2169e+00,9.6988e-01,2.3955e+00,3.3816e+00,1.0034e+00,2.7270e+01
2.0000e+03,3.2000e+01,1.0000e+00,9.6096e+00,-1.1646e+06,-1.1646e+06,-1.0649e-01,-inf,1.4711e-01,6.5033e+00,9.4081e+05,2.1270e+03,-1.3077e+00,4.8356e-02,1.0685e-01,1.5588e+00,-8.3577e-02,3.3956e+00,3.4493e+00,2.8522e+01
2.0000e+03,3.3000e+01,1.0000e+00,9.8802e+00,-1.1642e+06,-1.1642e+06,-1.0982e-01,-inf,1.4715e-01,6.5068e+00,9.3934e+05,2.1338e+03,-2.5408e-01,-9.6759e-01,-6.9278e-01,-6.8226e-01,2.2895e+00,2.4981e+00,1.0632e+00,2.9548e+01
2.0000e+03,3.4000e+01,1.0000e+00,1.0149e+01,-1.1635e+06,-1.1635e+06,-1.1314e-01,-inf,1.4719e-01,6.5101e+00,9.3898e+05,2.1405e+03,-7.7802e-01,3.8769e-01,-1.3915e+00,2.6466e-02,2.1124e+00,3.3766e+00,1.0780e+00,2.8334e+01
2.0000e+03,3.5000e+01,1.0000e+00,1.0417e+01,-1.1634e+06,-1.1634e+06,-1.1647e-01,-inf,1.4722e-01,6.5133e+00,9.3830e+05,2.1472e+03,-5.5900e-01,-1.4986e+00,-1.1563e+00,-2.5945e-01,7.4774e-01,3.2149e+00,2.1013e+00,2.6713e+01
2.0000e+03,3.6000e+01,1.0000e+00,1.0682e+01,-1.1611e+06,-1.1611e+06,-1.1980e-01,-inf,1.4726e-01,6.5168e+00,9.3815e+05,2.1538e+03,-2.4533e-01,-1.3458e+00,-3.4337e-02,8.7263e-01,2.8604e-01,2.4509e+00,3.6304e+00,2.7427e+01
2.0000e+03,3.7000e+01,1.0000e+00,1.0947e+01,-1.1600e+06,-1.1600e+06,-1.2313e-01,-inf,1.4730e-01,6.5200e+00,9.3585e+05,2.1605e+03,-8.9971e-01,-8.4561e-01,-2.9517e-01,9.6490e-01,2.2939e+00,2.9763e+00,3.1364e+00,2.8194e+01
2.0000e+03,3.8000e+01,1.0000e+00,1.1209e+01,-1.1587e+06,-1.1587e+06,-1.2646e-01,-inf,1.4734e-01,6.5235e+00,9.3475e+05,2.1671e+03,1.0430e-01,-1.6406e+00,3.3082e-01,1.3217e+00,3.4139e-01,3.2542e+00,2.1272e+00,2.9637e+01
2.0000e+03,3.9000e+01,1.0000e+00,1.1471e+01,-1.1582e+06,-1.1582e+06,-1.2978e-01,-inf,1.4738e-01,6.5267e+00,9.3342e+05,2.1738e+03,-1.9138e-02,-5.8926e-01,4.5561e-01,5.7410e-01,1.5201e-01,3.4675e+00,3.4698e+00,2.9215e+01
2.0000e+03,4.0000e+01,1.0000e+00,1.1730e+01,-1.1580e+06,-1.1580e+06,-1.3311e-01,-inf,1.4741e-01,6.5299e+00,9.3294e+05,2.1793e+03,-2.8665e-01,5.5399e-02,1.0193e-01,-4.3830e-01,5.4265e-01,3.4399e+00,2.0962e+00,2.8297e+01
2.0000e+03,4.1000e+01,1.0000e+00,1.1988e+01,-1.1569e+06,-1.1569e+06,-1.3644e-01,-inf,1.4745e-01,6.5334e+00,9.3271e+05,2.1860e+03,-1.0695e+00,-1.9540e+00,8.0699e-01,-4.5846e-01,4.4122e-01,3.4570e+00,3.2844e+00,2.6980e+01
2.0000e+03,4.2000e+01,2.0000e+00,1.2209e+01,-1.1566e+06,-1.1566e+06,-1.3977e-01,-inf,1.4749e-01,6.5367e+00,9.3165e+05,2.1994e+03,-2.8165e-01,-4.4995e-01,-4.5747e-01,-1.9576e-01,1.0169e+00,3.2539e+00,2.8151e+00,2.6326e+01
2.0000e+03,4.3000e+01,1.0000e+00,1.2464e+01,-1.1565e+06,-1.1565e+06,-1.4309e-01,-inf,1.4753e-01,6.5401e+00,9.3135e+05,2.2049e+03,3.0426e-01,-1.4086e+00,-1.3962e+00,1.6155e-01,2.2313e+00,2.9765e+00,1.8377e+00,2.6960e+01
2.0000e+03,4.4000e+01,1.0000e+00,1.2717e+01,-1.1555e+06,-1.1555e+06,-1.4642e-01,-inf,1.4756e-01,6.5434e+00,9.3124e+05,2.2115e+03,-1.4237e+00,-1.2524e+00,-6.6667e-01,1.0729e+00,-2.3406e-01,3.2383e+00,1.5174e+00,2.6550e+01
2.0000e+03,4.5000e+01,1.0000e+00,1.2968e+01,-1.1555e+06,-1.1555e+06,-1.4975e-01,-inf,1.4760e-01,6.5466e+00,9.3029e+05,2.2182e+03,-1.3139e+00,-7.1523e-01,-1.1897e+00,6.4874e-01,5.1608e-01,5.1106e-01,3.4641e+00,2.7496e+01
2.0000e+03,4.6000e+01,2.0000e+00,1.3181e+01,-1.1531e+06,-1.1531e+06,-1.5308e-01,-inf,1.4764e-01,6.5501e+00,9.3025e+05,2.2317e+03,-7.0012e-02,-1.8977e-01,-1.7259e+00,6.5366e-02,1.4265e+00,3.2720e+00,1.8178e+00,2.6480e+01
2.0000e+03,4.7000e+01,1.0000e+00,1.3429e+01,-1.1529e+06,-1.1529e+06,-1.5641e-01,-inf,1.4768e-01,6.5533e+00,9.2784e+05,2.2384e+03,-6.6154e-01,-5.7833e-01,-1.6568e+00,2.1948e+00,1.5420e+00,2.8180e+00,3.5948e+00,2.7366e+01
2.0000e+03,4.8000e+01,1.0000e+00,1.3675e+01,-1.1525e+06,-1.1525e+06,-1.5973e-01,-inf,1.4771e-01,6.5565e+00,9.2767e+05,2.2452e+03,-1.4105e+00,-1.7178e+00,-4.6784e-01,-5.7885e-01,2.1338e+00,3.0780e+00,1.1941e+00,2.6773e+01
2.0000e+03,4.9000e+01,1.0000e+00,1.3920e+01,-1.1520e+06,-1.1520e+06,-1.6306e-01,-inf,1.4775e-01,6.5600e+00,9.2724e+05,2.2518e+03,2.0162e-02,8.1509e-02,-1.0214e-01,8.3948e-01,1.4489e+00,5.5507e-01,3.7681e+00,2.6283e+01
2.0000e+03,5.0000e+01,2.0000e+00,1.4124e+01,-1.1519e+06,-1.1519e+06,-1.6639e-01,-inf,1.4779e-01,6.5633e+00,9.2674e+05,2.2653e+03,4.2891e-01,-1.9574e+00,2.4775e-01,-3.7075e-01,1.5096e-01,2.4283e+00,3.7457e+00,2.8779e+01
2.0000e+03,5.1000e+01,1.0000e+00,1.4366e+01,-1.1518e+06,-1.1518e+06,-1.6972e-01,-inf,1.4783e-01,6.5667e+00,9.2662e+05,2.2721e+03,3.2474e-01,-1.4685e+00,-8.1551e-01,-7.1351e-03,2.3651e+00,2.9470e+00,1.5857e+00,2.6828e+01
2.0000e+03,5.2000e+01,1.0000e+00,1.4607e+01,-1.1513e+06,-1.1513e+06,-1.7305e-01,-inf,1.4786e-01,6.5700e+00,9.2657e+05,2.2787e+03,7.0428e-02,-1.7466e+00,-5.7315e-01,1.4351e+00,-2.7768e-01,3.2642e+00,2.1814e+00,2.6279e+01
2.0000e+03,5.3000e+01,1.0000e+00,1.4846e+01,-1.1496e+06,-1.1496e+06,-1.7637e-01,-inf,1.4790e-01,6.5732e+00,9.2609e+05,2.2853e+03,1.6099e-01,-9.2919e-01,-1.2851e+00,8.4225e-01,2.3381e+00,2.6150e+00,2.4699e+00,2.8581e+01
2.0000e+03,5.4000e+01,1.0000e+00,1.5084e+01,-1.1495e+06,-1.1495e+06,-1.7970e-01,-inf,1.4794e-01,6.5767e+00,9.2439e+05,2.2920e+03,2.8111e-01,4.3316e-01,-1.7322e-03,3.0615e-01,6.5430e-01,3.0939e+00,1.4477e+00,2.8940e+01
2.0000e+03,5.5000e+01,1.0000e+00,1.5320e+01,-1.1491e+06,-1.1491e+06,-1.8303e-01,-inf,1.4797e-01,6.5799e+00,9.2422e+05,2.2987e+03,4.6835e-01,-4.7365e-01,1.7313e-01,1.1713e+00,1.3420e+00,1.0368e+00,3.7437e+00,2.6384e+01
2.0000e+03,5.6000e+01,1.0000e+00,1.5556e+01,-1.1483e+06,-1.1484e+06,-1.8636e-01,-inf,1.4801e-01,6.5834e+00,9.2382e+05,2.3042e+03,-9.3438e-01,-1.3955e+00,8.3209e-01,3.0921e-01,2.3491e+00,3.3292e+00,3.4190e+00,2.7488e+01
2.0000e+03,5.7000e+01,1.0000e+00,1.5789e+01,-1.1467e+06,-1.1467e+06,-1.8968e-01,-inf,1.4805e-01,6.5866e+00,9.2311e+05,2.3109e+03,-1.0832e+00,-1.5803e+00,-1.3508e+00,5.6647e-01,-3.0157e-01,1.4240e+00,2.6321e+00,2.9976e+01
2.0000e+03,5.8000e+01,1.0000e+00,1.6022e+01,-1.1459e+06,-1.1459e+06,-1.9301e-01,-inf,1.4809e-01,6.5899e+00,9.2143e+05,2.3164e+03,-8.3549e-01,-5.8166e-01,3.1698e-01,-5.1627e-01,-1.5358e-01,3.0680e+00,2.6907e+00,2.9479e+01
2.0000e+03,5.9000e+01,1.0000e+00,1.6253e+01,-1.1453e+06,-1.1453e+06,-1.9634e-01,-inf,1.4813e-01,6.5934e+00,9.2065e+05,2.3219e+03,-4.6745e-01,-2.5198e-01,-8.8604e-01,1.7928e+00,2.4024e+00,2.7854e+00,1.5845e+00,2.9754e+01
