nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,logzh,logdust,logNpix,logage
2.0000e+03,4.6300e+02,3.1090e+03,1.4459e+01,-6.1490e+07,-6.1490e+07,-4.6170e+00,-6.1490e+07,3.1658e-01,1.0072e+01,inf,-9.1762e-01,-1.9800e+00,6.1850e+00,9.3298e+00
2.0000e+03,4.6400e+02,3.1160e+03,1.4459e+01,-6.1340e+07,-6.1340e+07,-4.6269e+00,-6.1340e+07,3.1529e-01,9.9904e+00,inf,2.6174e-01,-1.9531e+00,5.9853e+00,8.8949e+00
2.0000e+03,4.6500e+02,3.1200e+03,1.4472e+01,-5.9997e+07,-5.9997e+07,-4.6369e+00,-5.9997e+07,3.1401e-01,9.9095e+00,inf,-8.1986e-01,-1.9471e+00,5.1901e+00,8.2471e+00
2.0000e+03,4.6600e+02,3.1290e+03,1.4463e+01,-5.9174e+07,-5.9174e+07,-4.6468e+00,-5.9174e+07,3.1277e-01,9.8316e+00,inf,-6.2186e-01,-1.0514e+00,5.3341e+00,8.2303e+00
2.0000e+03,4.6700e+02,3.1560e+03,1.4373e+01,-5.9062e+07,-5.9062e+07,-4.6568e+00,-5.9062e+07,3.1153e-01,9.7538e+00,inf,-6.2089e-03,-7.6183e-01,5.5056e+00,8.0447e+00
2.0000e+03,4.6800e+02,3.1570e+03,1.4400e+01,-5.7624e+07,-5.7624e+07,-4.6667e+00,-5.7624e+07,3.1720e-01,1.0112e+01,inf,-1.4321e+00,-4.4743e-01,5.7185e+00,8.0538e+00
2.0000e+03,4.6900e+02,3.1600e+03,1.4417e+01,-5.7133e+07,-5.7133e+07,-4.6767e+00,-5.7133e+07,3.1600e-01,1.0036e+01,inf,-1.3359e-01,-8.9129e-01,5.5093e+00,8.2370e+00
2.0000e+03,4.7000e+02,3.1740e+03,1.4386e+01,-5.7042e+07,-5.7042e+07,-4.6866e+00,-5.7042e+07,3.1482e-01,9.9605e+00,inf,-1.0044e+00,-1.9100e+00,6.4109e+00,9.6694e+00
2.0000e+03,4.7100e+02,3.2170e+03,1.4230e+01,-5.6932e+07,-5.6932e+07,-4.6966e+00,-5.6932e+07,3.1363e-01,9.8856e+00,inf,-1.0690e+00,-4.6156e-01,5.9690e+00,8.4770e+00
2.0000e+03,4.7200e+02,3.3440e+03,1.3734e+01,-5.6920e+07,-5.6920e+07,-4.7065e+00,-5.6920e+07,3.1244e-01,9.8107e+00,inf,1.4938e-01,-6.2626e-01,5.9660e+00,8.5945e+00
2.0000e+03,4.7300e+02,3.3490e+03,1.3743e+01,-5.6644e+07,-5.6644e+07,-4.7165e+00,-5.6644e+07,3.1794e-01,1.0159e+01,inf,6.5256e-02,-8.8479e-01,5.2638e+00,8.0217e+00
2.0000e+03,4.7400e+02,3.3710e+03,1.3685e+01,-5.6133e+07,-5.6133e+07,-4.7264e+00,-5.6133e+07,3.1677e-01,1.0084e+01,inf,-6.0253e-02,-1.4079e+00,5.1865e+00,8.0511e+00
2.0000e+03,4.7500e+02,3.4580e+03,1.3378e+01,-5.4765e+07,-5.4765e+07,-4.7364e+00,-5.4765e+07,3.1562e-01,1.0011e+01,inf,-2.2915e-01,-1.0518e+00,5.9292e+00,8.8613e+00
2.0000e+03,4.7600e+02,3.4610e+03,1.3395e+01,-5.4714e+07,-5.4714e+07,-4.7463e+00,-5.4714e+07,3.1449e-01,9.9395e+00,inf,-1.4848e+00,-2.5818e-01,5.8904e+00,8.2749e+00
2.0000e+03,4.7700e+02,3.5040e+03,1.3263e+01,-5.4181e+07,-5.4181e+07,-4.7563e+00,-5.4181e+07,3.1338e-01,9.8698e+00,inf,-6.7181e-02,-1.0181e+00,5.3503e+00,8.0962e+00
2.0000e+03,4.7800e+02,3.5740e+03,1.3038e+01,-5.3254e+07,-5.3254e+07,-4.7662e+00,-5.3254e+07,3.1858e-01,1.0200e+01,inf,-1.9914e-01,-5.2155e-01,6.1337e+00,8.8100e+00
2.0000e+03,4.7900e+02,3.5920e+03,1.3001e+01,-5.3252e+07,-5.3252e+07,-4.7762e+00,-5.3252e+07,3.1750e-01,1.0131e+01,inf,-1.3020e-01,-1.1894e+00,5.2076e+00,8.0474e+00
2.0000e+03,4.8000e+02,3.6510e+03,1.2823e+01,-5.3013e+07,-5.3013e+07,-4.7861e+00,-5.3013e+07,3.1641e-01,1.0062e+01,inf,-7.2227e-01,-1.3193e+00,5.8045e+00,8.9142e+00
2.0000e+03,4.8100e+02,3.7400e+03,1.2552e+01,-5.2665e+07,-5.2665e+07,-4.7961e+00,-5.2665e+07,3.1533e-01,9.9931e+00,inf,-1.4274e+00,-1.8653e+00,6.1852e+00,9.4330e+00
2.0000e+03,4.8200e+02,3.7810e+03,1.2445e+01,-5.2400e+07,-5.2400e+07,-4.8060e+00,-5.2400e+07,3.1426e-01,9.9255e+00,inf,-2.9895e-01,-9.8958e-01,5.4518e+00,8.3234e+00
2.0000e+03,4.8300e+02,3.8350e+03,1.2300e+01,-5.1869e+07,-5.1869e+07,-4.8160e+00,-5.1869e+07,3.1930e-01,1.0246e+01,inf,-7.8710e-01,-1.3658e+00,5.0930e+00,8.0011e+00
2.0000e+03,4.8400e+02,3.8640e+03,1.2235e+01,-5.1232e+07,-5.1232e+07,-4.8259e+00,-5.1232e+07,3.1824e-01,1.0178e+01,inf,-2.3849e-01,-1.4291e+00,5.2520e+00,8.0267e+00
2.0000e+03,4.8500e+02,3.8930e+03,1.2171e+01,-5.1219e+07,-5.1219e+07,-4.8359e+00,-5.1219e+07,3.1720e-01,1.0112e+01,inf,-4.3978e-01,-1.4935e+00,5.9520e+00,8.9903e+00
2.0000e+03,4.8600e+02,3.9280e+03,1.2090e+01,-4.9906e+07,-4.9906e+07,-4.8458e+00,-4.9906e+07,3.1620e-01,1.0048e+01,inf,-7.4572e-01,-9.9547e-01,5.8999e+00,8.9347e+00
2.0000e+03,4.8700e+02,3.9290e+03,1.2112e+01,-4.9409e+07,-4.9409e+07,-4.8558e+00,-4.9409e+07,3.1521e-01,9.9854e+00,inf,-2.0412e-01,-1.4970e+00,6.0395e+00,9.0465e+00
2.0000e+03,4.8800e+02,3.9330e+03,1.2125e+01,-4.9394e+07,-4.9394e+07,-4.8657e+00,-4.9394e+07,3.1998e-01,1.0290e+01,inf,-7.2547e-01,-7.8120e-01,5.6401e+00,8.3346e+00
2.0000e+03,4.8900e+02,3.9540e+03,1.2087e+01,-4.9086e+07,-4.9086e+07,-4.8757e+00,-4.9086e+07,3.1898e-01,1.0226e+01,inf,-6.3304e-01,-8.5103e-01,5.8286e+00,8.6838e+00
2.0000e+03,4.9000e+02,3.9850e+03,1.2020e+01,-4.8935e+07,-4.8935e+07,-4.8856e+00,-4.8935e+07,3.1800e-01,1.0163e+01,inf,-4.9641e-01,-1.4119e+00,5.8197e+00,8.8773e+00
2.0000e+03,4.9100e+02,4.0000e+03,1.2000e+01,-4.8614e+07,-4.8614e+07,-4.8956e+00,-4.8614e+07,3.1702e-01,1.0100e+01,inf,-7.1931e-01,-1.3123e+00,5.2436e+00,8.0565e+00
2.0000e+03,4.9200e+02,4.0090e+03,1.1998e+01,-4.8404e+07,-4.8404e+07,-4.9055e+00,-4.8404e+07,3.1605e-01,1.0038e+01,inf,-5.1907e-01,-8.3514e-01,5.7325e+00,8.6214e+00
2.0000e+03,4.9300e+02,4.0130e+03,1.2011e+01,-4.8221e+07,-4.8221e+07,-4.9155e+00,-4.8221e+07,3.2070e-01,1.0336e+01,inf,-1.0006e+00,-6.7671e-01,5.3693e+00,8.1463e+00
2.0000e+03,4.9400e+02,4.0170e+03,1.2023e+01,-4.8090e+07,-4.8090e+07,-4.9254e+00,-4.8090e+07,3.1974e-01,1.0274e+01,inf,-6.0498e-01,-1.7476e+00,5.2306e+00,8.1776e+00
2.0000e+03,4.9500e+02,4.0480e+03,1.1958e+01,-4.7636e+07,-4.7636e+07,-4.9354e+00,-4.7636e+07,3.1878e-01,1.0213e+01,inf,-1.4030e+00,-1.6605e+00,5.8295e+00,9.1236e+00
2.0000e+03,4.9600e+02,4.0550e+03,1.1961e+01,-4.7364e+07,-4.7364e+07,-4.9453e+00,-4.7364e+07,3.1784e-01,1.0152e+01,inf,-1.2465e+00,-5.8903e-01,5.7736e+00,8.6179e+00
2.0000e+03,4.9700e+02,4.1030e+03,1.1849e+01,-4.6877e+07,-4.6877e+07,-4.9553e+00,-4.6877e+07,3.1691e-01,1.0093e+01,inf,-5.7592e-01,-9.7265e-01,5.7933e+00,8.7646e+00
2.0000e+03,4.9800e+02,4.1320e+03,1.1791e+01,-4.6868e+07,-4.6868e+07,-4.9652e+00,-4.6868e+07,3.2142e-01,1.0383e+01,inf,4.5602e-01,-5.8908e-01,5.5694e+00,8.0077e+00
2.0000e+03,4.9900e+02,4.1770e+03,1.1690e+01,-4.6557e+07,-4.6557e+07,-4.9752e+00,-4.6557e+07,3.2049e-01,1.0322e+01,inf,-4.9265e-01,-9.4070e-01,5.4730e+00,8.3047e+00
2.0000e+03,5.0000e+02,4.1980e+03,1.1657e+01,-4.6056e+07,-4.6056e+07,-4.9851e+00,-4.6056e+07,3.1957e-01,1.0263e+01,inf,-1.4894e+00,-1.7861e+00,5.8579e+00,9.1417e+00
2.0000e+03,5.0100e+02,4.2400e+03,1.1567e+01,-4.5279e+07,-4.5279e+07,-4.9951e+00,-4.5279e+07,3.1868e-01,1.0206e+01,inf,-9.6019e-01,-1.1998e+00,6.0414e+00,9.2223e+00
2.0000e+03,5.0200e+02,4.2630e+03,1.1529e+01,-4.4971e+07,-4.4971e+07,-5.0050e+00,-4.4971e+07,3.1779e-01,1.0150e+01,inf,5.8797e-02,-6.2480e-01,5.9546e+00,8.5801e+00
2.0000e+03,5.0300e+02,4.2680e+03,1.1538e+01,-4.4498e+07,-4.4498e+07,-5.0150e+00,-4.4498e+07,3.2210e-01,1.0426e+01,inf,-1.2398e+00,-1.4213e+00,5.9003e+00,9.0422e+00
2.0000e+03,5.0400e+02,4.2750e+03,1.1543e+01,-4.4385e+07,-4.4385e+07,-5.0249e+00,-4.4385e+07,3.2122e-01,1.0370e+01,inf,-1.1833e+00,-5.1200e-01,5.8812e+00,8.6284e+00
2.0000e+03,5.0500e+02,4.2830e+03,1.1545e+01,-4.4191e+07,-4.4191e+07,-5.0349e+00,-4.4191e+07,3.2035e-01,1.0314e+01,inf,-6.7763e-01,-1.7343e+00,5.0178e+00,8.0095e+00
2.0000e+03,5.0600e+02,4.3400e+03,1.1419e+01,-4.3568e+07,-4.3568e+07,-5.0448e+00,-4.3568e+07,3.1950e-01,1.0259e+01,inf,8.9625e-02,-5.9904e-01,5.6565e+00,8.0908e+00
2.0000e+03,5.0700e+02,4.3420e+03,1.1436e+01,-4.3469e+07,-4.3469e+07,-5.0548e+00,-4.3469e+07,3.1865e-01,1.0204e+01,inf,-9.6561e-01,-3.4150e-01,6.0753e+00,8.4845e+00
2.0000e+03,5.0800e+02,4.3830e+03,1.1354e+01,-4.3188e+07,-4.3188e+07,-5.0647e+00,-4.3188e+07,3.2281e-01,1.0473e+01,inf,-8.3532e-01,-9.6107e-01,5.4008e+00,8.1722e+00
2.0000e+03,5.0900e+02,4.4780e+03,1.1140e+01,-4.3155e+07,-4.3155e+07,-5.0747e+00,-4.3155e+07,3.2197e-01,1.0418e+01,inf,-1.3227e+00,-5.7868e-01,5.8160e+00,8.6515e+00
2.0000e+03,5.1000e+02,4.4900e+03,1.1133e+01,-4.3078e+07,-4.3078e+07,-5.0846e+00,-4.3078e+07,3.2113e-01,1.0364e+01,inf,-8.1646e-01,-1.2924e+00,5.8949e+00,8.9901e+00
2.0000e+03,5.1100e+02,4.5300e+03,1.1058e+01,-4.2733e+07,-4.2733e+07,-5.0946e+00,-4.2733e+07,3.2030e-01,1.0310e+01,inf,-1.2476e+00,-1.4484e+00,6.3982e+00,9.6449e+00
2.0000e+03,5.1200e+02,4.5360e+03,1.1066e+01,-4.2151e+07,-4.2151e+07,-5.1045e+00,-4.2151e+07,3.1949e-01,1.0259e+01,inf,5.7639e-02,-7.1271e-01,5.3706e+00,8.0185e+00
2.0000e+03,5.1300e+02,4.6040e+03,1.0927e+01,-4.2048e+07,-4.2048e+07,-5.1145e+00,-4.2048e+07,3.2353e-01,1.0520e+01,inf,-3.4740e-01,-8.6652e-01,5.4479e+00,8.2359e+00
2.0000e+03,5.1400e+02,4.6210e+03,1.0909e+01,-4.1715e+07,-4.1715e+07,-5.1244e+00,-4.1715e+07,3.2271e-01,1.0466e+01,inf,2.6362e-02,-9.7958e-01,5.2948e+00,8.0040e+00
2.0000e+03,5.1500e+02,4.6280e+03,1.0914e+01,-4.1589e+07,-4.1589e+07,-5.1344e+00,-4.1589e+07,3.2191e-01,1.0414e+01,inf,-1.2185e+00,-5.9127e-01,5.6339e+00,8.2842e+00
2.0000e+03,5.1600e+02,4.6650e+03,1.0850e+01,-4.1110e+07,-4.1110e+07,-5.1443e+00,-4.1110e+07,3.2112e-01,1.0363e+01,inf,2.7739e-01,-8.4978e-01,6.1782e+00,8.9003e+00
2.0000e+03,5.1700e+02,4.6770e+03,1.0844e+01,-4.0754e+07,-4.0754e+07,-5.1543e+00,-4.0754e+07,3.2034e-01,1.0313e+01,inf,-5.4742e-01,-1.2515e+00,5.1332e+00,8.0165e+00
2.0000e+03,5.1800e+02,4.6890e+03,1.0837e+01,-4.0364e+07,-4.0364e+07,-5.1642e+00,-4.0364e+07,3.2423e-01,1.0565e+01,inf,-9.0079e-02,-4.0700e-01,6.1148e+00,8.5601e+00
2.0000e+03,5.1900e+02,4.7510e+03,1.0719e+01,-4.0093e+07,-4.0093e+07,-5.1742e+00,-4.0093e+07,3.2345e-01,1.0514e+01,inf,-6.2204e-01,-1.0973e+00,5.3747e+00,8.2503e+00
2.0000e+03,5.2000e+02,4.7860e+03,1.0663e+01,-3.9674e+07,-3.9674e+07,-5.1841e+00,-3.9674e+07,3.2269e-01,1.0465e+01,inf,-1.1546e+00,-1.2696e+00,5.7776e+00,8.9671e+00
2.0000e+03,5.2100e+02,4.8850e+03,1.0471e+01,-3.9600e+07,-3.9600e+07,-5.1941e+00,-3.9600e+07,3.2193e-01,1.0416e+01,inf,-9.6097e-01,-6.8182e-01,5.3851e+00,8.0804e+00
2.0000e+03,5.2200e+02,4.9010e+03,1.0458e+01,-3.9598e+07,-3.9598e+07,-5.2040e+00,-3.9598e+07,3.2117e-01,1.0367e+01,inf,-2.2857e-01,-5.3115e-01,6.0322e+00,8.7145e+00
2.0000e+03,5.2300e+02,4.9490e+03,1.0378e+01,-3.9467e+07,-3.9467e+07,-5.2140e+00,-3.9467e+07,3.2496e-01,1.0612e+01,inf,-7.0130e-01,-1.1700e+00,5.9152e+00,8.9337e+00
2.0000e+03,5.2400e+02,5.0700e+03,1.0155e+01,-3.9231e+07,-3.9231e+07,-5.2239e+00,-3.9231e+07,3.2420e-01,1.0563e+01,inf,-6.5476e-01,-1.2288e+00,5.8061e+00,8.8581e+00
2.0000e+03,5.2500e+02,5.0840e+03,1.0147e+01,-3.8999e+07,-3.8999e+07,-5.2339e+00,-3.8999e+07,3.2346e-01,1.0515e+01,inf,-1.4748e-01,-1.1918e+00,5.9219e+00,8.8971e+00
2.0000e+03,5.2600e+02,5.1100e+03,1.0115e+01,-3.8342e+07,-3.8342e+07,-5.2438e+00,-3.8342e+07,3.2274e-01,1.0468e+01,inf,-7.7103e-01,-8.1392e-01,5.8940e+00,8.8542e+00
2.0000e+03,5.2700e+02,5.2360e+03,9.8951e+00,-3.8205e+07,-3.8205e+07,-5.2538e+00,-3.8205e+07,3.2202e-01,1.0421e+01,inf,-1.1365e+00,-7.9844e-01,5.9072e+00,8.9346e+00
2.0000e+03,5.2800e+02,5.2520e+03,9.8842e+00,-3.8185e+07,-3.8185e+07,-5.2637e+00,-3.8185e+07,3.2567e-01,1.0659e+01,inf,-1.4345e+00,-1.2129e+00,5.7596e+00,8.9709e+00
2.0000e+03,5.2900e+02,5.2700e+03,9.8696e+00,-3.8091e+07,-3.8091e+07,-5.2737e+00,-3.8091e+07,3.2495e-01,1.0612e+01,inf,-5.4470e-01,-1.3910e+00,6.1156e+00,9.2133e+00
2.0000e+03,5.3000e+02,5.2850e+03,9.8607e+00,-3.7924e+07,-3.7924e+07,-5.2836e+00,-3.7924e+07,3.2423e-01,1.0565e+01,inf,-8.5247e-01,-7.2209e-01,5.2965e+00,8.0744e+00
2.0000e+03,5.3100e+02,5.3050e+03,9.8427e+00,-3.7630e+07,-3.7630e+07,-5.2936e+00,-3.7630e+07,3.2352e-01,1.0519e+01,inf,-1.3782e+00,-1.4870e+00,5.8919e+00,9.1624e+00
2.0000e+03,5.3200e+02,5.3800e+03,9.7263e+00,-3.7390e+07,-3.7390e+07,-5.3035e+00,-3.7390e+07,3.2283e-01,1.0474e+01,inf,2.8164e-01,-6.0563e-01,5.6350e+00,8.1103e+00
2.0000e+03,5.3300e+02,5.4170e+03,9.6792e+00,-3.6251e+07,-3.6251e+07,-5.3135e+00,-3.6251e+07,3.2635e-01,1.0704e+01,inf,-4.7078e-01,-1.6851e+00,5.1661e+00,8.0701e+00
2.0000e+03,5.3400e+02,5.4230e+03,9.6868e+00,-3.5707e+07,-3.5707e+07,-5.3234e+00,-3.5707e+07,3.2567e-01,1.0659e+01,inf,-1.0379e+00,-7.0645e-01,5.7151e+00,8.5465e+00
2.0000e+03,5.3500e+02,5.4290e+03,9.6943e+00,-3.5642e+07,-3.5642e+07,-5.3334e+00,-3.5642e+07,3.2501e-01,1.0616e+01,inf,8.4901e-03,-1.9177e+00,5.9671e+00,8.9455e+00
2.0000e+03,5.3600e+02,5.4890e+03,9.6082e+00,-3.5479e+07,-3.5479e+07,-5.3433e+00,-3.5479e+07,3.2435e-01,1.0573e+01,inf,1.2027e-01,-1.8389e+00,6.0055e+00,8.9718e+00
2.0000e+03,5.3700e+02,5.5090e+03,9.5917e+00,-3.4886e+07,-3.4886e+07,-5.3533e+00,-3.4886e+07,3.2372e-01,1.0532e+01,inf,-6.3842e-01,-9.3166e-01,5.1956e+00,8.0150e+00
2.0000e+03,5.3800e+02,5.5180e+03,9.5942e+00,-3.4517e+07,-3.4517e+07,-5.3632e+00,-3.4517e+07,3.2704e-01,1.0749e+01,inf,-1.1975e+00,-1.4649e+00,6.0280e+00,9.2001e+00
2.0000e+03,5.3900e+02,5.5760e+03,9.5137e+00,-3.4460e+07,-3.4460e+07,-5.3732e+00,-3.4460e+07,3.2641e-01,1.0707e+01,inf,-9.6131e-01,-1.9324e+00,5.9357e+00,9.0817e+00
2.0000e+03,5.4000e+02,5.5900e+03,9.5079e+00,-3.4284e+07,-3.4284e+07,-5.3831e+00,-3.4284e+07,3.2578e-01,1.0666e+01,inf,-1.3230e+00,-1.7098e+00,5.8074e+00,9.0729e+00
2.0000e+03,5.4100e+02,5.6040e+03,9.5021e+00,-3.4068e+07,-3.4068e+07,-5.3931e+00,-3.4068e+07,3.2515e-01,1.0625e+01,inf,4.8087e-01,-1.1866e+00,6.0449e+00,8.8716e+00
2.0000e+03,5.4200e+02,5.6120e+03,9.5063e+00,-3.2053e+07,-3.2053e+07,-5.4030e+00,-3.2053e+07,3.2646e-01,1.0711e+01,inf,-1.3951e+00,-5.4412e-01,5.6470e+00,8.2934e+00
2.0000e+03,5.4300e+02,5.7040e+03,9.3728e+00,-3.1633e+07,-3.1633e+07,-5.4130e+00,-3.1633e+07,3.2589e-01,1.0673e+01,inf,-1.2244e+00,-5.1524e-01,5.8980e+00,8.5738e+00
2.0000e+03,5.4400e+02,5.7470e+03,9.3210e+00,-3.1565e+07,-3.1566e+07,-5.4229e+00,-3.1566e+07,3.2712e-01,1.0754e+01,inf,-8.0434e-01,-7.4031e-01,5.6317e+00,8.4283e+00
2.0000e+03,5.4500e+02,5.7610e+03,9.3158e+00,-3.1085e+07,-3.1085e+07,-5.4329e+00,-3.1085e+07,3.2656e-01,1.0717e+01,inf,-1.4906e+00,-1.9112e+00,5.7427e+00,8.9896e+00
2.0000e+03,5.4600e+02,5.7740e+03,9.3122e+00,-3.0634e+07,-3.0634e+07,-5.4428e+00,-3.0634e+07,3.2775e-01,1.0796e+01,inf,1.9931e-01,-4.1344e-01,5.9032e+00,8.3170e+00
2.0000e+03,5.4700e+02,5.8060e+03,9.2787e+00,-2.9830e+07,-2.9830e+07,-5.4528e+00,-2.9830e+07,3.2721e-01,1.0760e+01,inf,-7.0445e-01,-9.4196e-01,5.4066e+00,8.0783e+00
2.0000e+03,5.4800e+02,5.8110e+03,9.2878e+00,-2.9553e+07,-2.9553e+07,-5.4627e+00,-2.9553e+07,3.2669e-01,1.0726e+01,inf,-1.4873e+00,-1.0824e+00,6.3689e+00,9.5707e+00
2.0000e+03,5.4900e+02,5.8270e+03,9.2796e+00,-2.9156e+07,-2.9156e+07,-5.4727e+00,-2.9156e+07,3.2784e-01,1.0801e+01,inf,-1.0076e+00,-4.7369e-01,5.7401e+00,8.1795e+00
2.0000e+03,5.5000e+02,5.8860e+03,9.2048e+00,-2.9126e+07,-2.9126e+07,-5.4826e+00,-2.9126e+07,3.2733e-01,1.0768e+01,inf,-4.0549e-01,-1.9871e+00,5.9456e+00,9.0442e+00
2.0000e+03,5.5100e+02,5.9220e+03,9.1664e+00,-2.9016e+07,-2.9016e+07,-5.4926e+00,-2.9016e+07,3.2846e-01,1.0843e+01,inf,-1.2158e+00,-1.5846e+00,5.9149e+00,9.0936e+00
2.0000e+03,5.5200e+02,5.9240e+03,9.1799e+00,-2.8600e+07,-2.8600e+07,-5.5025e+00,-2.8600e+07,3.2796e-01,1.0809e+01,inf,-9.8271e-01,-6.9487e-01,5.6589e+00,8.4336e+00
2.0000e+03,5.5300e+02,5.9410e+03,9.1707e+00,-2.7666e+07,-2.7666e+07,-5.5125e+00,-2.7666e+07,3.2748e-01,1.0778e+01,inf,-4.0422e-01,-8.0214e-01,5.3678e+00,8.0732e+00
2.0000e+03,5.5400e+02,5.9820e+03,9.1253e+00,-2.7638e+07,-2.7638e+07,-5.5224e+00,-2.7638e+07,3.2857e-01,1.0849e+01,inf,-8.7312e-01,-1.3355e+00,6.1039e+00,9.1952e+00
2.0000e+03,5.5500e+02,6.0640e+03,9.0201e+00,-2.7366e+07,-2.7366e+07,-5.5324e+00,-2.7366e+07,3.2809e-01,1.0818e+01,inf,-1.2081e+00,-5.0274e-01,5.9017e+00,8.6693e+00
2.0000e+03,5.5600e+02,6.1390e+03,8.9277e+00,-2.7239e+07,-2.7239e+07,-5.5423e+00,-2.7239e+07,3.2917e-01,1.0889e+01,inf,4.0593e-01,-6.5086e-01,6.1469e+00,8.7498e+00
2.0000e+03,5.5700e+02,6.1870e+03,8.8755e+00,-2.6812e+07,-2.6812e+07,-5.5523e+00,-2.6812e+07,3.2870e-01,1.0858e+01,inf,-9.8652e-01,-9.3433e-01,6.0087e+00,9.0356e+00
2.0000e+03,5.5800e+02,6.2320e+03,8.8282e+00,-2.6801e+07,-2.6801e+07,-5.5622e+00,-2.6801e+07,3.2825e-01,1.0828e+01,inf,-3.0391e-01,-1.7511e+00,6.1189e+00,9.1702e+00
2.0000e+03,5.5900e+02,6.2960e+03,8.7555e+00,-2.6698e+07,-2.6698e+07,-5.5722e+00,-2.6698e+07,3.2930e-01,1.0898e+01,inf,-7.0538e-01,-5.8100e-01,5.7050e+00,8.2002e+00
2.0000e+03,5.6000e+02,6.3860e+03,8.6494e+00,-2.6355e+07,-2.6355e+07,-5.5821e+00,-2.6355e+07,3.2885e-01,1.0868e+01,inf,-3.8818e-01,-7.6266e-01,5.3375e+00,8.0221e+00
2.0000e+03,5.6100e+02,6.4210e+03,8.6183e+00,-2.5026e+07,-2.5026e+07,-5.5921e+00,-2.5026e+07,3.2986e-01,1.0935e+01,inf,-2.6602e-01,-1.6780e+00,6.1212e+00,9.1596e+00
2.0000e+03,5.6200e+02,6.4250e+03,8.6284e+00,-2.4764e+07,-2.4764e+07,-5.6020e+00,-2.4764e+07,3.2944e-01,1.0908e+01,inf,-7.7543e-01,-7.1925e-01,5.6249e+00,8.3446e+00
2.0000e+03,5.6300e+02,6.5670e+03,8.4596e+00,-2.4112e+07,-2.4112e+07,-5.6120e+00,-2.4112e+07,3.2905e-01,1.0881e+01,inf,-9.0745e-01,-5.2260e-01,5.6857e+00,8.1267e+00
2.0000e+03,5.6400e+02,6.6240e+03,8.4027e+00,-2.4096e+07,-2.4096e+07,-5.6219e+00,-2.4096e+07,3.3001e-01,1.0945e+01,inf,-2.3376e-01,-1.7071e+00,5.9663e+00,8.9966e+00
2.0000e+03,5.6500e+02,6.6720e+03,8.3579e+00,-2.4071e+07,-2.4071e+07,-5.6319e+00,-2.4071e+07,3.2962e-01,1.0919e+01,inf,-7.4706e-01,-1.5062e+00,6.2068e+00,9.3555e+00
2.0000e+03,5.6600e+02,6.6760e+03,8.3678e+00,-2.4051e+07,-2.4051e+07,-5.6418e+00,-2.4051e+07,3.3058e-01,1.0983e+01,inf,-1.3026e+00,-9.9496e-01,5.8461e+00,9.0178e+00
2.0000e+03,5.6700e+02,6.6870e+03,8.3689e+00,-2.3979e+07,-2.3979e+07,-5.6518e+00,-2.3979e+07,3.3019e-01,1.0957e+01,inf,-5.4640e-01,-6.4439e-01,5.8414e+00,8.5652e+00
2.0000e+03,5.6800e+02,6.6990e+03,8.3689e+00,-2.3927e+07,-2.3927e+07,-5.6617e+00,-2.3927e+07,3.2980e-01,1.0931e+01,inf,1.0412e-01,-3.2806e-01,5.8694e+00,8.0603e+00
2.0000e+03,5.6900e+02,6.7130e+03,8.3664e+00,-2.3787e+07,-2.3787e+07,-5.6717e+00,-2.3787e+07,3.3076e-01,1.0995e+01,inf,-1.3132e+00,-1.6209e+00,6.0174e+00,9.3250e+00
2.0000e+03,5.7000e+02,6.7440e+03,8.3431e+00,-2.3101e+07,-2.3101e+07,-5.6816e+00,-2.3101e+07,3.3038e-01,1.0969e+01,inf,-7.4351e-01,-9.1311e-01,5.4056e+00,8.1284e+00
2.0000e+03,5.7100e+02,6.8130e+03,8.2743e+00,-2.2926e+07,-2.2926e+07,-5.6916e+00,-2.2926e+07,3.3130e-01,1.1031e+01,inf,3.0643e-01,-5.0817e-01,5.6969e+00,8.0187e+00
2.0000e+03,5.7200e+02,6.8790e+03,8.2103e+00,-2.2875e+07,-2.2875e+07,-5.7015e+00,-2.2875e+07,3.3093e-01,1.1006e+01,inf,-7.4995e-03,-6.5990e-01,5.5036e+00,8.0719e+00
2.0000e+03,5.7300e+02,6.8810e+03,8.2223e+00,-2.2789e+07,-2.2789e+07,-5.7115e+00,-2.2789e+07,3.3057e-01,1.0982e+01,inf,-2.3783e-01,-5.1517e-01,5.8221e+00,8.3960e+00
2.0000e+03,5.7400e+02,6.8940e+03,8.2213e+00,-2.1795e+07,-2.1795e+07,-5.7214e+00,-2.1795e+07,3.3147e-01,1.1042e+01,inf,-2.8116e-01,-6.4252e-01,5.5363e+00,8.1656e+00
2.0000e+03,5.7500e+02,6.9070e+03,8.2204e+00,-2.1518e+07,-2.1518e+07,-5.7314e+00,-2.1518e+07,3.3114e-01,1.1020e+01,inf,-1.3247e+00,-1.2479e+00,6.3044e+00,9.5132e+00
2.0000e+03,5.7600e+02,6.9630e+03,8.1693e+00,-2.1243e+07,-2.1243e+07,-5.7413e+00,-2.1243e+07,3.3200e-01,1.1077e+01,inf,-1.1737e+00,-5.5703e-01,5.7496e+00,8.4654e+00
2.0000e+03,5.7700e+02,7.0020e+03,8.1386e+00,-2.1200e+07,-2.1200e+07,-5.7513e+00,-2.1200e+07,3.3167e-01,1.1056e+01,inf,-1.0324e+00,-9.1691e-01,5.8929e+00,8.9393e+00
