niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4
5.3300e+02,1.0000e+00,3.7615e+01,-8.8986e+04,-8.8994e+04,-1.0649e+00,-8.8994e+04,1.2621e-01,7.9727e+00,8.7786e+04,5.0189e+03,7.5009e-03,-8.4317e-02,-1.8874e+00,-1.1741e+00,6.1312e-01,4.7081e-01,2.4378e+00
5.3400e+02,1.0000e+00,3.7659e+01,-8.8513e+04,-8.8521e+04,-1.0669e+00,-8.8521e+04,1.2623e-01,7.9747e+00,8.7457e+04,5.0221e+03,-1.8784e-01,-1.2242e-01,-1.2448e+00,-6.3756e-01,6.8095e-01,1.9500e+00,1.8664e+00
5.3500e+02,2.0000e+00,3.7676e+01,-8.8501e+04,-8.8509e+04,-1.0689e+00,-8.8509e+04,1.2624e-01,7.9765e+00,8.6983e+04,5.0293e+03,-1.3993e-02,-4.5641e-01,-1.8387e+00,-1.7351e-01,1.6007e-01,8.1956e-01,1.6977e+00
5.3600e+02,1.0000e+00,3.7720e+01,-8.8499e+04,-8.8507e+04,-1.0709e+00,-8.8507e+04,1.1950e-01,7.1476e+00,8.6972e+04,5.0331e+03,9.6626e-03,-3.8909e-01,-1.9768e+00,-4.4847e-01,1.7855e-01,2.0433e+00,1.5991e+00
5.3700e+02,1.0000e+00,3.7764e+01,-8.8409e+04,-8.8417e+04,-1.0729e+00,-8.8417e+04,1.2628e-01,7.9807e+00,8.6970e+04,5.0369e+03,-2.5791e-02,-8.5194e-01,-2.3882e+00,1.6760e-01,-7.4204e-01,1.7387e+00,1.8369e+00
5.3800e+02,3.0000e+00,3.7754e+01,-8.8384e+04,-8.8392e+04,-1.0749e+00,-8.8392e+04,1.2629e-01,7.9827e+00,8.6880e+04,5.0478e+03,7.0262e-02,-5.1784e-01,-1.2302e+00,-1.1280e+00,-1.0934e+00,1.0353e+00,2.3422e+00
5.3900e+02,2.0000e+00,3.7772e+01,-8.8271e+04,-8.8279e+04,-1.0769e+00,-8.8279e+04,1.2631e-01,7.9847e+00,8.6855e+04,5.0551e+03,7.9615e-02,-9.5953e-01,-2.3156e+00,-1.7144e+00,-1.0308e+00,1.4734e+00,1.1387e+00
5.4000e+02,3.0000e+00,3.7762e+01,-8.8230e+04,-8.8238e+04,-1.0789e+00,-8.8238e+04,1.2632e-01,7.9867e+00,8.6741e+04,5.0656e+03,-3.4901e-01,-7.0808e-01,-2.4461e+00,-7.6584e-01,1.6755e-01,9.3542e-01,2.1576e+00
5.4100e+02,3.0000e+00,3.7753e+01,-8.8220e+04,-8.8228e+04,-1.0809e+00,-8.8228e+04,1.2633e-01,7.9872e+00,8.6700e+04,5.0765e+03,-1.7871e-01,-2.8177e-02,-1.0430e+00,-9.5334e-01,6.4636e-01,1.4577e+00,1.1468e+00
5.4200e+02,1.0000e+00,3.7796e+01,-8.8068e+04,-8.8076e+04,-1.0829e+00,-8.8076e+04,1.2635e-01,7.9907e+00,8.6691e+04,5.0804e+03,-2.2376e-01,-7.1474e-01,-2.2050e+00,-1.3060e+00,-1.0483e+00,1.4572e+00,1.0215e+00
5.4300e+02,1.0000e+00,3.7840e+01,-8.8050e+04,-8.8058e+04,-1.0849e+00,-8.8058e+04,1.2637e-01,7.9927e+00,8.6538e+04,5.0837e+03,9.7751e-02,-4.6648e-02,-2.5862e+00,-1.3193e+00,1.3933e-01,7.1280e-01,1.9896e+00
5.4400e+02,3.0000e+00,3.7830e+01,-8.7967e+04,-8.7975e+04,-1.0869e+00,-8.7975e+04,1.2639e-01,7.9947e+00,8.6520e+04,5.0946e+03,-4.1131e-02,-5.8774e-01,-1.3140e+00,-8.3292e-01,-2.0920e-01,1.1700e+00,2.2758e+00
5.4500e+02,1.0000e+00,3.7874e+01,-8.7914e+04,-8.7922e+04,-1.0889e+00,-8.7922e+04,1.2640e-01,7.9967e+00,8.6438e+04,5.0984e+03,-4.7502e-01,-7.8822e-01,-2.1895e+00,-8.2749e-01,3.7724e-01,1.5486e+00,1.7423e+00
5.4600e+02,1.0000e+00,3.7917e+01,-8.7741e+04,-8.7749e+04,-1.0909e+00,-8.7749e+04,1.2642e-01,7.9987e+00,8.6385e+04,5.1023e+03,2.1605e-01,-8.9630e-01,-1.7718e+00,2.4439e-01,1.0734e-01,1.2225e+00,1.4104e+00
5.4700e+02,8.0000e+00,3.7776e+01,-8.7719e+04,-8.7727e+04,-1.0929e+00,-8.7727e+04,1.2643e-01,8.0007e+00,8.6212e+04,5.1304e+03,-1.4280e-01,-8.3074e-01,-2.6400e+00,-1.6693e+00,-6.3887e-01,3.3401e-01,1.7455e+00
5.4800e+02,1.0000e+00,3.7819e+01,-8.7422e+04,-8.7430e+04,-1.0949e+00,-8.7430e+04,1.2645e-01,8.0027e+00,8.6190e+04,5.1342e+03,-4.8263e-01,-4.9261e-01,-2.2331e+00,-8.4318e-01,8.2349e-01,1.7041e+00,1.5038e+00
5.4900e+02,2.0000e+00,3.7836e+01,-8.7303e+04,-8.7311e+04,-1.0969e+00,-8.7311e+04,1.2646e-01,8.0047e+00,8.5893e+04,5.1407e+03,-3.1750e-01,-3.4971e-01,-2.0190e+00,-1.3898e+00,-1.6517e-01,1.0091e+00,1.6657e+00
5.5000e+02,1.0000e+00,3.7879e+01,-8.7260e+04,-8.7268e+04,-1.0989e+00,-8.7268e+04,1.2648e-01,8.0067e+00,8.5773e+04,5.1441e+03,-3.2395e-01,-2.0088e-01,-9.2445e-01,-1.2730e-01,-4.5303e-01,1.5866e+00,2.1694e+00
5.5100e+02,7.0000e+00,3.7766e+01,-8.6876e+04,-8.6884e+04,-1.1009e+00,-8.6884e+04,1.2650e-01,8.0087e+00,8.5730e+04,5.1687e+03,-2.3446e-01,-7.1720e-01,-2.6549e+00,-1.5981e+00,-9.2037e-01,1.3420e+00,1.3397e+00
5.5200e+02,1.0000e+01,3.7577e+01,-8.6701e+04,-8.6709e+04,-1.1029e+00,-8.6709e+04,1.2651e-01,8.0107e+00,8.5347e+04,5.2049e+03,-2.7831e-01,-9.9359e-01,-1.2164e+00,7.3268e-02,-5.4702e-03,1.5721e+00,1.5531e+00
5.5300e+02,1.0000e+00,3.7619e+01,-8.6599e+04,-8.6607e+04,-1.1049e+00,-8.6607e+04,1.2653e-01,8.0127e+00,8.5172e+04,5.2088e+03,-3.0783e-01,-9.5015e-01,-1.7891e+00,-1.2547e+00,-9.5040e-01,2.0652e-01,1.7068e+00
5.5400e+02,2.0000e+00,3.7636e+01,-8.6583e+04,-8.6591e+04,-1.1069e+00,-8.6591e+04,1.2654e-01,8.0146e+00,8.5070e+04,5.2164e+03,-4.0598e-01,-9.0013e-01,-2.5360e+00,-1.2890e+00,-9.1347e-01,1.4091e+00,1.1391e+00
5.5500e+02,7.0000e+00,3.7525e+01,-8.6450e+04,-8.6458e+04,-1.1089e+00,-8.6458e+04,1.2656e-01,8.0166e+00,8.5054e+04,5.2412e+03,3.5174e-02,-1.5502e-01,-1.9863e+00,-1.7204e+00,2.9948e-01,1.9662e+00,2.0595e+00
5.5600e+02,4.0000e+00,3.7492e+01,-8.6106e+04,-8.6114e+04,-1.1109e+00,-8.6114e+04,1.2658e-01,8.0186e+00,8.4921e+04,5.2548e+03,-2.7791e-01,-1.4057e-01,-1.6732e+00,-1.5144e+00,-1.0344e+00,1.1165e+00,1.7426e+00
5.5700e+02,2.0000e+00,3.7508e+01,-8.5987e+04,-8.5995e+04,-1.1129e+00,-8.5995e+04,1.2659e-01,8.0206e+00,8.4577e+04,5.2619e+03,-6.4755e-02,-7.9486e-02,-1.2018e+00,-1.1570e+00,3.8290e-01,1.6515e+00,2.2842e+00
5.5800e+02,1.0000e+00,3.7550e+01,-8.5980e+04,-8.5988e+04,-1.1149e+00,-8.5988e+04,1.2653e-01,8.0125e+00,8.4458e+04,5.2658e+03,-3.6772e-01,-8.4723e-01,-1.7533e+00,-2.6228e-01,7.3600e-01,1.7974e-01,2.0544e+00
5.5900e+02,1.0000e+01,3.7366e+01,-8.5842e+04,-8.5850e+04,-1.1169e+00,-8.5850e+04,1.2662e-01,8.0246e+00,8.4450e+04,5.3001e+03,6.5617e-02,-9.7637e-01,-2.5427e+00,-1.3061e+00,-1.8522e-01,1.7887e+00,1.9226e+00
5.6000e+02,3.0000e+00,3.7358e+01,-8.5647e+04,-8.5656e+04,-1.1189e+00,-8.5656e+04,1.2664e-01,8.0266e+00,8.4313e+04,5.3107e+03,1.1497e-01,-1.0741e-01,-1.2272e+00,-1.6573e+00,-2.3094e-01,4.1880e-01,2.4677e+00
5.6100e+02,3.0000e+00,3.7350e+01,-8.5145e+04,-8.5153e+04,-1.1209e+00,-8.5153e+04,1.2665e-01,8.0286e+00,8.4118e+04,5.3205e+03,4.0269e-02,-8.3758e-01,-2.4530e+00,-1.8575e-01,-8.5170e-01,1.8732e+00,1.7398e+00
5.6200e+02,3.0000e+00,3.7342e+01,-8.5031e+04,-8.5039e+04,-1.1229e+00,-8.5039e+04,1.2667e-01,8.0306e+00,8.3616e+04,5.3315e+03,-2.0066e-01,-1.0121e-01,-2.1258e+00,5.6677e-02,-6.7538e-01,2.0580e+00,1.4663e+00
5.6300e+02,6.0000e+00,3.7260e+01,-8.5017e+04,-8.5025e+04,-1.1249e+00,-8.5025e+04,1.2669e-01,8.0326e+00,8.3501e+04,5.3528e+03,-2.1420e-02,-9.6885e-01,-9.3129e-01,-1.3946e+00,6.3269e-01,1.1386e-01,1.5991e+00
5.6400e+02,1.0000e+00,3.7302e+01,-8.4814e+04,-8.4822e+04,-1.1269e+00,-8.4822e+04,1.2670e-01,8.0346e+00,8.3488e+04,5.3566e+03,-3.9808e-01,-9.5873e-01,-9.0864e-01,1.2966e-01,-1.0005e+00,5.1703e-01,2.0337e+00
5.6500e+02,1.2000e+01,3.7073e+01,-8.4739e+04,-8.4747e+04,-1.1289e+00,-8.4747e+04,1.2672e-01,8.0366e+00,8.3285e+04,5.3983e+03,8.2103e-02,-7.3382e-02,-2.5475e+00,-1.5940e+00,6.5196e-01,1.5204e+00,1.3672e+00
5.6600e+02,1.0000e+00,3.7115e+01,-8.4578e+04,-8.4586e+04,-1.1309e+00,-8.4586e+04,1.2673e-01,8.0386e+00,8.3210e+04,5.4021e+03,-5.0498e-02,-2.1615e-01,-1.1466e+00,-1.4954e+00,-8.6203e-01,1.7203e+00,2.2227e+00
5.6700e+02,2.0000e+00,3.7132e+01,-8.4575e+04,-8.4583e+04,-1.1329e+00,-8.4583e+04,1.2352e-01,7.6363e+00,8.3049e+04,5.4086e+03,-3.2642e-01,-9.0451e-03,-2.7543e+00,-1.0633e+00,4.5479e-01,3.0562e-01,1.8202e+00
5.6800e+02,6.0000e+00,3.7052e+01,-8.4366e+04,-8.4375e+04,-1.1349e+00,-8.4375e+04,1.2676e-01,8.0426e+00,8.3046e+04,5.4291e+03,-2.2318e-01,-1.9444e-02,-2.1127e+00,-9.5350e-01,-7.3981e-02,1.9572e+00,1.9617e+00
5.6900e+02,1.0000e+00,3.7093e+01,-8.4310e+04,-8.4318e+04,-1.1369e+00,-8.4318e+04,1.2678e-01,8.0446e+00,8.2837e+04,5.4330e+03,-2.1616e-01,-4.5771e-01,-1.7347e+00,-9.0618e-01,-3.4600e-01,7.8925e-01,1.7400e+00
5.7000e+02,2.0000e+00,3.7109e+01,-8.4134e+04,-8.4143e+04,-1.1389e+00,-8.4143e+04,1.2680e-01,8.0466e+00,8.2781e+04,5.4396e+03,-1.6952e-01,-1.3223e-01,-8.4592e-01,-1.0959e+00,5.4480e-01,1.3457e+00,1.4368e+00
5.7100e+02,1.0000e+00,3.7150e+01,-8.4012e+04,-8.4020e+04,-1.1409e+00,-8.4020e+04,1.2681e-01,8.0486e+00,8.2605e+04,5.4435e+03,7.2995e-02,-8.3171e-01,-2.2489e+00,-2.7384e-01,6.1020e-01,4.2593e-01,1.6311e+00
5.7200e+02,2.0000e+00,3.7167e+01,-8.3732e+04,-8.3740e+04,-1.1429e+00,-8.3740e+04,1.2683e-01,8.0506e+00,8.2482e+04,5.4506e+03,-3.7862e-01,-5.3671e-02,-8.4146e-01,-2.6339e-01,1.1601e-01,1.3175e+00,2.2731e+00
5.7300e+02,2.0000e+00,3.7184e+01,-8.3688e+04,-8.3696e+04,-1.1449e+00,-8.3696e+04,1.2684e-01,8.0526e+00,8.2203e+04,5.4582e+03,-2.1924e-01,-7.0009e-01,-1.5663e+00,-1.3180e+00,5.1448e-02,1.1932e+00,2.1657e+00
5.7400e+02,1.0000e+00,3.7224e+01,-8.3540e+04,-8.3548e+04,-1.1469e+00,-8.3548e+04,1.2686e-01,8.0546e+00,8.2159e+04,5.4621e+03,-4.0300e-01,-2.7682e-01,-1.1390e+00,-1.3970e+00,-3.4554e-01,1.5862e+00,2.1244e+00
5.7500e+02,4.0000e+00,3.7193e+01,-8.3465e+04,-8.3473e+04,-1.1489e+00,-8.3473e+04,1.2687e-01,8.0566e+00,8.2010e+04,5.4757e+03,-3.1060e-01,-9.0957e-01,-1.9032e+00,-1.0959e+00,-6.4098e-01,6.2247e-01,2.1607e+00
5.7600e+02,5.0000e+00,3.7137e+01,-8.3279e+04,-8.3287e+04,-1.1508e+00,-8.3287e+04,1.2689e-01,8.0586e+00,8.1936e+04,5.4933e+03,-1.7744e-01,-3.1820e-01,-7.8847e-01,-2.7903e-01,2.4289e-01,1.4161e+00,1.1949e+00
5.7700e+02,3.0000e+00,3.7130e+01,-8.3068e+04,-8.3076e+04,-1.1528e+00,-8.3076e+04,1.2691e-01,8.0606e+00,8.1749e+04,5.5037e+03,1.2226e-01,-2.6986e-01,-8.7469e-01,-2.1508e-01,6.4574e-01,1.3359e+00,1.4308e+00
5.7800e+02,6.0000e+00,3.7051e+01,-8.2812e+04,-8.2820e+04,-1.1548e+00,-8.2820e+04,1.2692e-01,8.0626e+00,8.1539e+04,5.5251e+03,1.0621e-01,-2.1483e-01,-8.4841e-01,2.2066e-01,7.2195e-01,9.6836e-01,2.3602e+00
5.7900e+02,6.0000e+00,3.6973e+01,-8.2275e+04,-8.2283e+04,-1.1568e+00,-8.2283e+04,1.2694e-01,8.0646e+00,8.1283e+04,5.5453e+03,-4.0473e-01,-6.5425e-01,-1.9330e+00,-1.0108e+00,2.0075e-01,1.6004e+00,1.8644e+00
5.8000e+02,2.0000e+00,3.6990e+01,-8.2199e+04,-8.2208e+04,-1.1588e+00,-8.2208e+04,1.2695e-01,8.0666e+00,8.0746e+04,5.5520e+03,-3.4372e-01,-8.3213e-01,-2.4789e+00,-8.2809e-01,-1.1148e+00,7.3816e-01,2.1564e+00
5.8100e+02,4.0000e+00,3.6959e+01,-8.2181e+04,-8.2189e+04,-1.1608e+00,-8.2189e+04,1.2697e-01,8.0686e+00,8.0670e+04,5.5663e+03,-4.7710e-01,-5.9901e-01,-2.7541e+00,-3.9604e-01,6.1407e-01,8.6024e-01,1.4978e+00
5.8200e+02,2.0000e+00,3.6976e+01,-8.2007e+04,-8.2015e+04,-1.1628e+00,-8.2015e+04,1.2698e-01,8.0706e+00,8.0651e+04,5.5734e+03,-3.5707e-01,-4.1633e-01,-2.5948e+00,-1.5479e+00,-3.4471e-01,6.5579e-01,2.2610e+00
5.8300e+02,2.0000e+00,3.6992e+01,-8.1896e+04,-8.1904e+04,-1.1648e+00,-8.1904e+04,1.2700e-01,8.0726e+00,8.0478e+04,5.5805e+03,-3.5723e-02,-9.7317e-01,-1.8367e+00,-8.9708e-01,5.4181e-01,2.4199e-01,1.6506e+00
5.8400e+02,1.0000e+00,3.7032e+01,-8.1548e+04,-8.1556e+04,-1.1668e+00,-8.1556e+04,1.2702e-01,8.0746e+00,8.0367e+04,5.5844e+03,-3.1577e-01,-7.5046e-01,-9.6304e-01,-3.4665e-01,-6.3129e-01,1.6047e+00,1.8454e+00
5.8500e+02,1.0000e+00,3.7072e+01,-8.1197e+04,-8.1205e+04,-1.1688e+00,-8.1205e+04,1.2703e-01,8.0766e+00,8.0018e+04,5.5876e+03,-2.7298e-01,-7.4800e-01,-2.6192e+00,9.9383e-02,2.0279e-02,9.5614e-01,1.5724e+00
5.8600e+02,1.0000e+00,3.7112e+01,-8.1111e+04,-8.1119e+04,-1.1708e+00,-8.1119e+04,1.2705e-01,8.0786e+00,7.9668e+04,5.5909e+03,-5.7774e-02,-8.7086e-01,-1.3853e+00,-1.1049e+00,-8.2140e-01,1.2649e-01,1.7926e+00
5.8700e+02,1.0000e+00,3.7152e+01,-8.0942e+04,-8.0950e+04,-1.1728e+00,-8.0950e+04,1.2706e-01,8.0806e+00,7.9582e+04,5.5941e+03,6.3546e-02,-7.3692e-01,-1.7512e+00,-1.4854e+00,9.3721e-02,1.4952e+00,1.0911e+00
5.8800e+02,2.0000e+00,3.7168e+01,-8.0904e+04,-8.0912e+04,-1.1748e+00,-8.0912e+04,1.2708e-01,8.0826e+00,7.9413e+04,5.6012e+03,1.9327e-01,-7.7944e-01,-2.3507e+00,-9.6237e-01,1.5304e-01,1.2474e+00,2.2677e+00
5.8900e+02,1.0000e+00,3.7208e+01,-8.0902e+04,-8.0910e+04,-1.1768e+00,-8.0909e+04,1.2187e-01,7.4338e+00,7.9374e+04,5.6051e+03,6.3902e-03,-8.6744e-01,-1.0593e+00,-1.0729e+00,6.5951e-01,1.2181e+00,1.2832e+00
5.9000e+02,3.0000e+00,3.7201e+01,-8.0882e+04,-8.0890e+04,-1.1788e+00,-8.0890e+04,1.2711e-01,8.0866e+00,7.9372e+04,5.6157e+03,-1.4309e-01,-2.1982e-01,-1.0743e+00,-1.0221e-01,-7.2777e-01,3.2707e-01,2.3641e+00
5.9100e+02,2.0000e+00,3.7217e+01,-8.0800e+04,-8.0808e+04,-1.1808e+00,-8.0808e+04,1.2713e-01,8.0886e+00,7.9353e+04,5.6234e+03,1.1125e-01,-3.9634e-02,-2.5921e+00,-9.4314e-01,9.0906e-02,5.7380e-01,2.0345e+00
5.9200e+02,2.0000e+00,3.7233e+01,-8.0792e+04,-8.0800e+04,-1.1828e+00,-8.0800e+04,1.2711e-01,8.0870e+00,7.9271e+04,5.6305e+03,3.4016e-03,-3.0631e-01,-1.2967e+00,-7.0079e-01,-6.9243e-01,2.6454e-01,1.9369e+00
5.9300e+02,6.0000e+00,3.7155e+01,-8.0705e+04,-8.0713e+04,-1.1848e+00,-8.0713e+04,1.2716e-01,8.0926e+00,7.9263e+04,5.6512e+03,-4.8879e-01,-2.9663e-01,-1.3798e+00,1.4022e-01,1.3538e-01,1.1079e+00,1.5507e+00
5.9400e+02,3.0000e+00,3.7148e+01,-8.0671e+04,-8.0679e+04,-1.1868e+00,-8.0679e+04,1.2717e-01,8.0946e+00,7.9176e+04,5.6622e+03,-4.5863e-01,-6.5109e-02,-2.3364e+00,-1.1917e+00,5.4056e-01,1.6628e+00,2.0798e+00
5.9500e+02,1.0000e+00,3.7188e+01,-8.0252e+04,-8.0260e+04,-1.1888e+00,-8.0260e+04,1.2719e-01,8.0966e+00,7.9142e+04,5.6654e+03,-9.1752e-02,-2.3911e-02,-2.0465e+00,-6.0952e-03,-8.2428e-01,1.2467e+00,2.3763e+00
5.9600e+02,3.0000e+00,3.7180e+01,-8.0032e+04,-8.0040e+04,-1.1908e+00,-8.0040e+04,1.2720e-01,8.0986e+00,7.8722e+04,5.6765e+03,1.6945e-01,-4.9278e-01,-1.9905e+00,-1.5866e+00,-8.4297e-01,2.0816e+00,1.5099e+00
5.9700e+02,1.0000e+00,3.7219e+01,-7.9870e+04,-7.9878e+04,-1.1928e+00,-7.9878e+04,1.2722e-01,8.1006e+00,7.8503e+04,5.6804e+03,-1.0348e-02,-6.7124e-01,-1.6756e+00,-1.2579e+00,6.1984e-01,4.6206e-01,1.6768e+00
5.9800e+02,1.0000e+00,3.7259e+01,-7.9593e+04,-7.9601e+04,-1.1948e+00,-7.9601e+04,1.2724e-01,8.1026e+00,7.8340e+04,5.6837e+03,-1.9061e-01,-6.5690e-01,-9.8820e-01,-6.8388e-01,-8.9800e-01,1.9102e+00,1.1975e+00
5.9900e+02,1.0000e+00,3.7298e+01,-7.9439e+04,-7.9447e+04,-1.1968e+00,-7.9447e+04,1.2725e-01,8.1046e+00,7.8064e+04,5.6875e+03,-1.7749e-01,-4.7197e-01,-2.0613e+00,-3.4651e-01,1.8998e-01,1.8594e+00,1.7453e+00
6.0000e+02,2.0000e+00,3.7313e+01,-7.9432e+04,-7.9440e+04,-1.1988e+00,-7.9440e+04,1.2719e-01,8.0974e+00,7.7910e+04,5.6941e+03,-3.6666e-01,-7.8353e-01,-1.3175e+00,-4.7081e-01,4.6534e-01,1.6800e+00,1.2255e+00
6.0100e+02,1.0000e+00,3.7352e+01,-7.9410e+04,-7.9418e+04,-1.2008e+00,-7.9418e+04,1.2728e-01,8.1086e+00,7.7902e+04,5.6980e+03,-1.4356e-01,-8.1202e-01,-9.0144e-01,-4.5502e-01,1.0784e-01,1.7531e+00,1.6798e+00
6.0200e+02,1.0000e+00,3.7391e+01,-7.9075e+04,-7.9084e+04,-1.2028e+00,-7.9084e+04,1.2730e-01,8.1106e+00,7.7881e+04,5.7018e+03,-6.5558e-02,-1.8027e-02,-2.0362e+00,-8.6385e-03,-3.3858e-01,1.4264e+00,1.6163e+00
6.0300e+02,5.0000e+00,3.7337e+01,-7.9070e+04,-7.9078e+04,-1.2048e+00,-7.9078e+04,1.2690e-01,8.0603e+00,7.7546e+04,5.7198e+03,-1.6021e-01,-9.0256e-02,-1.5474e+00,-2.2190e-01,-9.9522e-01,2.0872e+00,1.3741e+00
6.0400e+02,2.0000e+00,3.7353e+01,-7.8997e+04,-7.9005e+04,-1.2068e+00,-7.9005e+04,1.2733e-01,8.1145e+00,7.7541e+04,5.7275e+03,1.9027e-01,-1.3896e-01,-2.4132e+00,-4.5711e-01,-9.5576e-01,1.7767e+00,2.2820e+00
6.0500e+02,1.0000e+00,3.7392e+01,-7.8776e+04,-7.8785e+04,-1.2088e+00,-7.8785e+04,1.2735e-01,8.1165e+00,7.7468e+04,5.7307e+03,-2.8470e-01,-8.2693e-01,-2.4983e+00,2.5552e-01,-7.6473e-01,7.4369e-01,2.0721e+00
6.0600e+02,2.0000e+00,3.7407e+01,-7.8579e+04,-7.8588e+04,-1.2108e+00,-7.8588e+04,1.2736e-01,8.1185e+00,7.7247e+04,5.7374e+03,-3.0146e-02,-1.7158e-01,-1.4629e+00,3.3547e-02,-6.5222e-01,2.0396e-01,2.4000e+00
6.0700e+02,3.0000e+00,3.7400e+01,-7.8386e+04,-7.8394e+04,-1.2128e+00,-7.8394e+04,1.2738e-01,8.1205e+00,7.7050e+04,5.7484e+03,-2.6161e-01,-8.5719e-01,-1.0202e+00,-1.2511e+00,7.3520e-01,1.5647e+00,1.6719e+00
6.0800e+02,1.0000e+00,3.7438e+01,-7.8242e+04,-7.8251e+04,-1.2148e+00,-7.8251e+04,1.2739e-01,8.1225e+00,7.6856e+04,5.7523e+03,-4.3292e-01,-9.6163e-01,-2.2147e+00,-9.9239e-01,6.5045e-01,1.9992e-01,2.0166e+00
6.0900e+02,3.0000e+00,3.7431e+01,-7.8231e+04,-7.8239e+04,-1.2168e+00,-7.8239e+04,1.2741e-01,8.1243e+00,7.6713e+04,5.7633e+03,-1.0985e-01,-9.5804e-01,-1.2514e+00,2.4291e-01,4.7907e-01,7.9656e-01,1.6063e+00
6.1000e+02,2.0000e+00,3.7446e+01,-7.8113e+04,-7.8121e+04,-1.2188e+00,-7.8121e+04,1.2742e-01,8.1265e+00,7.6702e+04,5.7704e+03,-4.5575e-01,-9.4803e-01,-1.7343e+00,-9.2379e-01,8.7557e-01,3.2573e-01,1.5903e+00
6.1100e+02,2.0000e+00,3.7462e+01,-7.8110e+04,-7.8118e+04,-1.2208e+00,-7.8118e+04,1.2420e-01,7.7208e+00,7.6584e+04,5.7775e+03,-1.5052e-01,-6.8302e-01,-2.2130e+00,1.6270e-01,3.0983e-01,6.2512e-01,1.6334e+00
6.1200e+02,4.0000e+00,3.7431e+01,-7.8065e+04,-7.8073e+04,-1.2228e+00,-7.8073e+04,1.2746e-01,8.1305e+00,7.6581e+04,5.7911e+03,-3.9562e-01,-8.7464e-02,-1.0047e+00,-1.3235e+00,1.9425e-01,1.5995e+00,9.5274e-01
6.1300e+02,3.0000e+00,3.7424e+01,-7.7900e+04,-7.7908e+04,-1.2248e+00,-7.7908e+04,1.2747e-01,8.1325e+00,7.6536e+04,5.8016e+03,2.0137e-01,-3.2065e-01,-1.1328e+00,-1.4892e+00,3.1402e-01,1.1075e+00,1.8832e+00
6.1400e+02,8.0000e+00,3.7303e+01,-7.7847e+04,-7.7855e+04,-1.2268e+00,-7.7855e+04,1.2749e-01,8.1345e+00,7.6371e+04,5.8289e+03,1.9764e-01,-2.9794e-01,-1.1651e+00,1.8410e-01,-3.5196e-01,1.5736e+00,1.1926e+00
6.1500e+02,3.0000e+00,3.7295e+01,-7.7736e+04,-7.7744e+04,-1.2288e+00,-7.7744e+04,1.2750e-01,8.1365e+00,7.6318e+04,5.8392e+03,-6.3685e-02,-2.5258e-01,-2.7272e+00,-8.3058e-01,6.7459e-01,1.9711e+00,1.7256e+00
6.1600e+02,5.0000e+00,3.7243e+01,-7.7710e+04,-7.7718e+04,-1.2308e+00,-7.7718e+04,1.2752e-01,8.1385e+00,7.6206e+04,5.8567e+03,-3.3907e-01,-3.8585e-01,-2.1557e+00,-4.0195e-01,7.9309e-01,1.7983e+00,1.5366e+00
6.1700e+02,4.0000e+00,3.7214e+01,-7.7521e+04,-7.7529e+04,-1.2328e+00,-7.7529e+04,1.2753e-01,8.1405e+00,7.6180e+04,5.8706e+03,-2.2231e-01,-4.3880e-01,-1.7601e+00,-1.7063e+00,4.2192e-01,1.8739e+00,1.6653e+00
6.1800e+02,1.0000e+00,3.7251e+01,-7.7446e+04,-7.7454e+04,-1.2348e+00,-7.7454e+04,1.2755e-01,8.1425e+00,7.5992e+04,5.8744e+03,1.3760e-02,-5.0849e-01,-1.1390e+00,-5.0165e-01,1.8896e-01,1.4772e+00,1.2030e+00
6.1900e+02,4.0000e+00,3.7222e+01,-7.7247e+04,-7.7255e+04,-1.2368e+00,-7.7255e+04,1.2756e-01,8.1445e+00,7.5917e+04,5.8886e+03,-4.4433e-01,-9.3800e-01,-2.0462e+00,-6.8300e-01,-2.4777e-01,1.1773e+00,1.9788e+00
6.2000e+02,6.0000e+00,3.7148e+01,-7.7142e+04,-7.7150e+04,-1.2388e+00,-7.7150e+04,1.2758e-01,8.1465e+00,7.5718e+04,5.9088e+03,-3.3533e-01,-9.6457e-01,-1.8644e+00,-1.6042e+00,2.7148e-01,8.5196e-01,1.5944e+00
6.2100e+02,2.0000e+00,3.7163e+01,-7.7096e+04,-7.7105e+04,-1.2408e+00,-7.7105e+04,1.2760e-01,8.1485e+00,7.5612e+04,5.9153e+03,-4.8695e-01,-1.8398e-01,-1.9671e+00,-1.4306e+00,-6.4495e-01,1.3470e+00,1.5475e+00
6.2200e+02,1.0000e+00,3.7201e+01,-7.7060e+04,-7.7068e+04,-1.2428e+00,-7.7068e+04,1.2761e-01,8.1505e+00,7.5567e+04,5.9191e+03,-4.9968e-01,-3.5791e-01,-1.0664e+00,-1.0547e+00,-8.3844e-01,1.4738e+00,2.0832e+00
6.2300e+02,3.0000e+00,3.7194e+01,-7.6777e+04,-7.6785e+04,-1.2448e+00,-7.6785e+04,1.2763e-01,8.1525e+00,7.5531e+04,5.9301e+03,-9.7205e-02,-6.5034e-01,-1.1821e+00,2.1211e-01,2.1801e-02,1.2988e+00,1.4074e+00
