nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,logzh,logdust,logNpix,logage
2.0000e+03,1.1800e+02,2.2300e+02,3.6842e+01,-2.8422e+09,-2.8422e+09,-1.1841e+00,-2.8422e+09,1.8737e+00,3.5284e+02,inf,-1.2719e+00,-9.8380e-02,5.6514e+00,8.3872e+00
2.0000e+03,1.1900e+02,2.2700e+02,3.6697e+01,-2.8391e+09,-2.8391e+09,-1.1940e+00,-2.8391e+09,,-5.1902e+02,inf,-7.0012e-02,-5.5182e-01,5.0374e+00,8.5716e+00
2.0000e+03,1.2000e+02,2.3000e+02,3.6667e+01,-2.8195e+09,-2.8195e+09,-1.2040e+00,-2.8195e+09,,-3.6431e+01,inf,-4.4552e-01,-1.6047e+00,5.3314e+00,9.0020e+00
2.0000e+03,1.2100e+02,2.3200e+02,3.6747e+01,-2.8192e+09,-2.8192e+09,-1.2139e+00,-2.8192e+09,2.0983e+00,4.4248e+02,inf,3.9477e-01,-2.8593e-01,5.0521e+00,8.2358e+00
2.0000e+03,1.2200e+02,2.3300e+02,3.6937e+01,-2.8137e+09,-2.8137e+09,-1.2239e+00,-2.8137e+09,,-4.2206e+02,inf,-9.8869e-01,-1.7834e+00,6.5524e+00,9.5650e+00
2.0000e+03,1.2300e+02,2.3800e+02,3.6686e+01,-2.6976e+09,-2.6976e+09,-1.2338e+00,-2.6976e+09,7.3225e-01,5.3886e+01,inf,-1.4105e+00,-1.7742e+00,5.8761e+00,8.1421e+00
2.0000e+03,1.2400e+02,2.4500e+02,3.6232e+01,-2.6882e+09,-2.6882e+09,-1.2438e+00,-2.6882e+09,2.2535e+00,5.1038e+02,inf,-6.7705e-01,-1.5737e+00,5.5889e+00,9.2459e+00
2.0000e+03,1.2500e+02,2.5100e+02,3.5897e+01,-2.6770e+09,-2.6770e+09,-1.2537e+00,-2.6770e+09,,-3.1345e+02,inf,-7.1062e-01,-1.9379e+00,6.1537e+00,9.7005e+00
2.0000e+03,1.2600e+02,2.5400e+02,3.5876e+01,-2.6381e+09,-2.6381e+09,-1.2637e+00,-2.6381e+09,1.1776e+00,1.3936e+02,inf,-2.9133e-01,-1.7938e+00,6.6047e+00,9.8911e+00
2.0000e+03,1.2700e+02,2.5600e+02,3.5955e+01,-2.6117e+09,-2.6117e+09,-1.2736e+00,-2.6117e+09,2.4058e+00,5.8169e+02,inf,-3.0474e-01,-1.1543e+00,6.8670e+00,9.9879e+00
2.0000e+03,1.2800e+02,2.6100e+02,3.5734e+01,-2.6050e+09,-2.6050e+09,-1.2836e+00,-2.6050e+09,,-2.1941e+02,inf,-1.2746e+00,-1.1900e+00,5.0841e+00,9.8531e+00
2.0000e+03,1.2900e+02,2.6300e+02,3.5813e+01,-2.5724e+09,-2.5724e+09,-1.2935e+00,-2.5724e+09,1.4809e+00,2.2040e+02,inf,-1.1956e+00,-6.9153e-01,5.2609e+00,8.9083e+00
2.0000e+03,1.3000e+02,2.6700e+02,3.5695e+01,-2.5218e+09,-2.5218e+09,-1.3035e+00,-2.5218e+09,,-5.5789e+02,inf,-6.1281e-01,-3.7997e-01,5.2077e+00,8.4600e+00
2.0000e+03,1.3100e+02,2.7000e+02,3.5676e+01,-2.4656e+09,-2.4656e+09,-1.3134e+00,-2.4656e+09,,-1.2646e+02,inf,-3.5468e-01,-1.7587e+00,6.9999e+00,9.9948e+00
2.0000e+03,1.3200e+02,2.7100e+02,3.5849e+01,-2.4250e+09,-2.4250e+09,-1.3234e+00,-2.4250e+09,1.6919e+00,2.8768e+02,inf,-7.7023e-01,-7.6921e-01,5.1508e+00,8.7376e+00
2.0000e+03,1.3300e+02,2.7300e+02,3.5925e+01,-2.3836e+09,-2.3836e+09,-1.3333e+00,-2.3836e+09,,-4.4880e+02,inf,1.9539e-01,-9.4060e-01,5.8192e+00,8.0366e+00
2.0000e+03,1.3400e+02,2.7400e+02,3.6096e+01,-2.3676e+09,-2.3676e+09,-1.3433e+00,-2.3676e+09,,-4.3532e+01,inf,-7.5079e-01,-1.8739e+00,5.8579e+00,9.4394e+00
2.0000e+03,1.3500e+02,2.7500e+02,3.6267e+01,-2.2482e+09,-2.2482e+09,-1.3532e+00,-2.2482e+09,1.8418e+00,3.4092e+02,inf,-8.8005e-02,-1.7003e+00,6.4921e+00,9.6620e+00
2.0000e+03,1.3600e+02,2.7600e+02,3.6436e+01,-2.2469e+09,-2.2469e+09,-1.3632e+00,-2.2469e+09,,-3.4898e+02,inf,-1.3805e+00,-1.6614e+00,5.1381e+00,9.8120e+00
2.0000e+03,1.3700e+02,2.8700e+02,3.5659e+01,-2.2448e+09,-2.2448e+09,-1.3731e+00,-2.2448e+09,5.7032e-01,3.2688e+01,inf,-1.2871e+00,-1.4057e+00,5.1168e+00,9.2426e+00
2.0000e+03,1.3800e+02,2.8800e+02,3.5825e+01,-2.2404e+09,-2.2404e+09,-1.3831e+00,-2.2404e+09,2.0278e+00,4.1324e+02,inf,-1.4429e+00,-1.7193e+00,5.8000e+00,9.6542e+00
2.0000e+03,1.3900e+02,2.9100e+02,3.5806e+01,-2.2298e+09,-2.2298e+09,-1.3930e+00,-2.2298e+09,,-2.7315e+02,inf,-1.2236e+00,-6.5515e-01,5.0786e+00,8.8636e+00
2.0000e+03,1.4000e+02,2.9200e+02,3.5969e+01,-2.2240e+09,-2.2240e+09,-1.4030e+00,-2.2240e+09,1.0240e+00,1.0538e+02,inf,-1.3804e+00,-1.6314e+00,5.0947e+00,9.3498e+00
2.0000e+03,1.4100e+02,2.9600e+02,3.5859e+01,-2.1832e+09,-2.1832e+09,-1.4129e+00,-2.1832e+09,2.1728e+00,4.7445e+02,inf,3.4529e-01,-1.6986e+00,5.2620e+00,8.7638e+00
2.0000e+03,1.4200e+02,2.9800e+02,3.5930e+01,-2.1639e+09,-2.1639e+09,-1.4229e+00,-2.1639e+09,,-1.9392e+02,inf,-1.1571e+00,-5.2583e-01,5.2541e+00,8.7393e+00
2.0000e+03,1.4300e+02,3.0000e+02,3.6000e+01,-2.0531e+09,-2.0531e+09,-1.4328e+00,-2.0531e+09,1.2818e+00,1.6513e+02,inf,-8.2453e-01,-9.9074e-01,5.9848e+00,8.7006e+00
2.0000e+03,1.4400e+02,3.0400e+02,3.5891e+01,-1.9888e+09,-1.9888e+09,-1.4428e+00,-1.9888e+09,4.8726e-01,2.3860e+01,inf,-9.1775e-01,-1.6972e+00,5.6703e+00,9.3151e+00
2.0000e+03,1.4500e+02,3.0500e+02,3.6049e+01,-1.9112e+09,-1.9112e+09,-1.4527e+00,-1.9112e+09,,-1.0780e+02,inf,-7.4297e-01,-1.0778e+00,6.5571e+00,9.4409e+00
2.0000e+03,1.4600e+02,3.0600e+02,3.6207e+01,-1.8543e+09,-1.8543e+09,-1.4627e+00,-1.8543e+09,1.4476e+00,2.1061e+02,inf,-1.0954e+00,-5.4725e-01,6.1426e+00,9.1679e+00
2.0000e+03,1.4700e+02,3.1600e+02,3.5577e+01,-1.8273e+09,-1.8273e+09,-1.4726e+00,-1.8273e+09,9.0550e-01,8.2402e+01,inf,-4.5834e-01,-8.1798e-01,5.8891e+00,8.2860e+00
2.0000e+03,1.4800e+02,3.1700e+02,3.5731e+01,-1.6579e+09,-1.6579e+09,-1.4826e+00,-1.6579e+09,,-3.8242e+01,inf,-9.2950e-01,-7.5017e-01,5.9562e+00,8.3914e+00
2.0000e+03,1.4900e+02,3.2100e+02,3.5629e+01,-1.6356e+09,-1.6356e+09,-1.4925e+00,-1.6356e+09,,-1.4974e+02,inf,-1.4576e+00,-1.1330e+00,5.8926e+00,8.4776e+00
2.0000e+03,1.5000e+02,3.2300e+02,3.5697e+01,-1.6283e+09,-1.6283e+09,-1.5025e+00,-1.6283e+09,1.1267e+00,1.2757e+02,inf,-1.0517e+00,-1.7227e+00,6.4505e+00,9.9476e+00
2.0000e+03,1.5100e+02,3.2600e+02,3.5681e+01,-1.5984e+09,-1.5984e+09,-1.5125e+00,-1.5984e+09,3.9653e-01,1.5802e+01,inf,-1.1477e+00,-2.3088e-01,5.1861e+00,8.4044e+00
2.0000e+03,1.5200e+02,3.2900e+02,3.5664e+01,-1.5917e+09,-1.5917e+09,-1.5224e+00,-1.5917e+09,,-9.3332e+01,inf,-1.3080e+00,-9.7656e-01,6.6872e+00,9.9871e+00
2.0000e+03,1.5300e+02,3.3400e+02,3.5484e+01,-1.5864e+09,-1.5864e+09,-1.5324e+00,-1.5864e+09,1.3252e+00,1.7650e+02,inf,-7.5912e-01,-1.7781e+00,5.8104e+00,9.3026e+00
2.0000e+03,1.5400e+02,3.3500e+02,3.5632e+01,-1.5740e+09,-1.5740e+09,-1.5423e+00,-1.5740e+09,8.1827e-01,6.7291e+01,inf,-1.4956e+00,-1.9161e+00,5.2836e+00,9.1965e+00
2.0000e+03,1.5500e+02,3.4000e+02,3.5455e+01,-1.5280e+09,-1.5280e+09,-1.5523e+00,-1.5280e+09,,-3.9200e+01,inf,-9.6600e-01,-1.3836e+00,5.3546e+00,8.9651e+00
2.0000e+03,1.5600e+02,3.4300e+02,3.5440e+01,-1.5080e+09,-1.5080e+09,-1.5622e+00,-1.5080e+09,,-1.4196e+02,inf,-1.0453e+00,-4.9628e-01,5.8015e+00,8.8062e+00
2.0000e+03,1.5700e+02,3.4400e+02,3.5586e+01,-1.4758e+09,-1.4758e+09,-1.5722e+00,-1.4758e+09,1.0554e+00,1.1193e+02,inf,-1.0103e+00,-6.7197e-01,5.9624e+00,8.0699e+00
2.0000e+03,1.5800e+02,3.5000e+02,3.5333e+01,-1.4395e+09,-1.4395e+09,-1.5821e+00,-1.4395e+09,3.2607e-01,1.0685e+01,inf,-5.2529e-01,-1.4665e+00,6.2100e+00,9.5071e+00
2.0000e+03,1.5900e+02,3.5900e+02,3.4858e+01,-1.4348e+09,-1.4348e+09,-1.5921e+00,-1.4348e+09,,-8.7668e+01,inf,3.0426e-01,-1.5269e+00,5.2572e+00,8.6358e+00
2.0000e+03,1.6000e+02,3.6400e+02,3.4698e+01,-1.4321e+09,-1.4321e+09,-1.6020e+00,-1.4321e+09,1.2451e+00,1.5579e+02,inf,-1.4364e+00,-1.0529e+00,5.1349e+00,8.9985e+00
2.0000e+03,1.6100e+02,3.7200e+02,3.4322e+01,-1.4179e+09,-1.4179e+09,-1.6120e+00,-1.4179e+09,7.5403e-01,5.7140e+01,inf,1.3523e-01,-1.7259e+00,5.3060e+00,8.7185e+00
2.0000e+03,1.6200e+02,3.7400e+02,3.4388e+01,-1.3645e+09,-1.3645e+09,-1.6219e+00,-1.3645e+09,,-3.8273e+01,inf,2.6790e-01,-5.1728e-01,6.0314e+00,8.2705e+00
2.0000e+03,1.6300e+02,3.7500e+02,3.4526e+01,-1.3427e+09,-1.3427e+09,-1.6319e+00,-1.3427e+09,,-1.2958e+02,inf,-1.3826e+00,-1.8820e+00,5.1039e+00,9.0320e+00
2.0000e+03,1.6400e+02,3.7600e+02,3.4664e+01,-1.3420e+09,-1.3420e+09,-1.6418e+00,-1.3420e+09,9.8987e-01,9.8473e+01,inf,-8.8624e-02,-4.7194e-01,5.6892e+00,8.5037e+00
2.0000e+03,1.6500e+02,3.8300e+02,3.4369e+01,-1.3389e+09,-1.3389e+09,-1.6518e+00,-1.3389e+09,2.5424e-01,6.4959e+00,inf,-1.2906e+00,-1.2525e+00,5.0435e+00,8.8967e+00
2.0000e+03,1.6600e+02,3.8400e+02,3.4504e+01,-1.3234e+09,-1.3234e+09,-1.6617e+00,-1.3234e+09,,-8.4200e+01,inf,-2.5408e-01,-1.1741e+00,5.7261e+00,8.0732e+00
2.0000e+03,1.6700e+02,3.8500e+02,3.4639e+01,-1.2998e+09,-1.2998e+09,-1.6717e+00,-1.2998e+09,1.1728e+00,1.3824e+02,inf,-1.2835e+00,-5.1673e-01,5.3670e+00,8.6973e+00
2.0000e+03,1.6800e+02,3.9300e+02,3.4280e+01,-1.2953e+09,-1.2953e+09,-1.6816e+00,-1.2953e+09,6.9827e-01,4.9002e+01,inf,-6.6649e-01,-9.2830e-01,5.0124e+00,8.6013e+00
2.0000e+03,1.6900e+02,3.9400e+02,3.4413e+01,-1.2583e+09,-1.2583e+09,-1.6916e+00,-1.2583e+09,,-3.8440e+01,inf,-7.5519e-01,-1.6527e+00,5.6905e+00,9.1355e+00
2.0000e+03,1.7000e+02,4.0500e+02,3.3861e+01,-1.2174e+09,-1.2174e+09,-1.7015e+00,-1.2174e+09,,-1.2040e+02,inf,-1.4175e+00,-1.6503e+00,5.8402e+00,8.6812e+00
2.0000e+03,1.7100e+02,4.1000e+02,3.3725e+01,-1.2133e+09,-1.2133e+09,-1.7115e+00,-1.2133e+09,9.2583e-01,8.6144e+01,inf,1.0430e-01,-1.7125e+00,6.4085e+00,9.4092e+00
2.0000e+03,1.7200e+02,4.1400e+02,3.3658e+01,-1.1843e+09,-1.1843e+09,-1.7214e+00,-1.1843e+09,1.7523e-01,3.0859e+00,inf,-1.3627e+00,-1.3588e+00,6.1846e+00,9.2201e+00
2.0000e+03,1.7300e+02,4.1900e+02,3.3526e+01,-1.1451e+09,-1.1451e+09,-1.7314e+00,-1.1451e+09,,-7.5267e+01,inf,-1.3723e+00,-1.1465e+00,6.4121e+00,9.4363e+00
2.0000e+03,1.7400e+02,4.2600e+02,3.3270e+01,-1.1383e+09,-1.1383e+09,-1.7413e+00,-1.1383e+09,1.0863e+00,1.1860e+02,inf,-6.1209e-01,-1.5047e-01,6.3429e+00,8.1630e+00
2.0000e+03,1.7500e+02,4.2900e+02,3.3270e+01,-1.1250e+09,-1.1250e+09,-1.7513e+00,-1.1250e+09,6.3240e-01,4.0193e+01,inf,-1.3139e+00,-9.7219e-01,5.3948e+00,8.9605e+00
2.0000e+03,1.7600e+02,4.4300e+02,3.2597e+01,-1.0972e+09,-1.0972e+09,-1.7612e+00,-1.0972e+09,,-3.5826e+01,inf,1.9422e-02,-1.5887e+00,6.6812e+00,9.5497e+00
2.0000e+03,1.7700e+02,4.4400e+02,3.2721e+01,-1.0888e+09,-1.0888e+09,-1.7712e+00,-1.0888e+09,,-1.1011e+02,inf,-2.8165e-01,-7.5996e-01,5.8830e+00,8.3975e+00
2.0000e+03,1.7800e+02,4.4600e+02,3.2784e+01,-1.0439e+09,-1.0439e+09,-1.7811e+00,-1.0439e+09,,-5.2389e+01,inf,-1.2718e+00,-5.8930e-01,5.7195e+00,8.8459e+00
2.0000e+03,1.7900e+02,4.5100e+02,3.2668e+01,-1.0258e+09,-1.0258e+09,-1.7911e+00,-1.0258e+09,7.8714e-02,6.2268e-01,inf,3.5436e-01,-3.4441e-01,5.7855e+00,8.2811e+00
2.0000e+03,1.8000e+02,4.5300e+02,3.2731e+01,-9.9709e+08,-9.9709e+08,-1.8010e+00,-9.9709e+08,7.1467e-01,5.1330e+01,inf,1.5875e-01,-1.7231e+00,6.1389e+00,8.9556e+00
2.0000e+03,1.8100e+02,4.5500e+02,3.2793e+01,-9.8380e+08,-9.8380e+08,-1.8110e+00,-9.8380e+08,,-1.6685e+01,inf,-6.0719e-01,-1.3863e+00,5.0346e+00,8.5871e+00
2.0000e+03,1.8200e+02,4.6300e+02,3.2504e+01,-9.8270e+08,-9.8270e+08,-1.8209e+00,-9.8270e+08,5.7423e-01,3.3139e+01,inf,-1.3217e-01,-1.8776e+00,6.4811e+00,9.3452e+00
2.0000e+03,1.8300e+02,4.7500e+02,3.2000e+01,-9.7627e+08,-9.7627e+08,-1.8309e+00,-9.7627e+08,,-3.3940e+01,inf,-7.5336e-01,-3.4263e-01,5.1805e+00,8.1280e+00
2.0000e+03,1.8400e+02,4.7600e+02,3.2118e+01,-9.5783e+08,-9.5783e+08,-1.8408e+00,-9.5783e+08,3.9110e-01,1.5373e+01,inf,1.4548e-01,-1.5196e+00,5.0194e+00,8.4501e+00
2.0000e+03,1.8500e+02,4.7900e+02,3.2124e+01,-9.5153e+08,-9.5153e+08,-1.8508e+00,-9.5153e+08,7.9511e-01,6.3536e+01,inf,-1.4469e+00,-1.2399e+00,5.7237e+00,8.1825e+00
2.0000e+03,1.8600e+02,4.8300e+02,3.2075e+01,-9.3668e+08,-9.3668e+08,-1.8607e+00,-9.3668e+08,,-1.5390e+00,inf,-6.3991e-01,-1.9539e+00,6.0147e+00,9.3731e+00
2.0000e+03,1.8700e+02,4.8400e+02,3.2192e+01,-9.2713e+08,-9.2713e+08,-1.8707e+00,-9.2713e+08,6.7309e-01,4.5531e+01,inf,-1.2027e+00,-3.9133e-01,5.8396e+00,8.6784e+00
2.0000e+03,1.8800e+02,4.8700e+02,3.2198e+01,-9.1628e+08,-9.1628e+08,-1.8806e+00,-9.1628e+08,,-1.7715e+01,inf,-2.9478e-01,-1.2214e+00,5.8246e+00,9.0657e+00
2.0000e+03,1.8900e+02,4.9400e+02,3.1987e+01,-8.9976e+08,-8.9976e+08,-1.8906e+00,-8.9976e+08,5.3093e-01,2.8329e+01,inf,-8.7085e-02,-1.9365e+00,5.4789e+00,8.7421e+00
2.0000e+03,1.9000e+02,5.0300e+02,3.1675e+01,-8.8098e+08,-8.8098e+08,-1.9005e+00,-8.8098e+08,,-3.2490e+01,inf,-2.9809e-01,-1.9310e+00,5.5860e+00,8.0846e+00
2.0000e+03,1.9100e+02,5.0500e+02,3.1736e+01,-8.4671e+08,-8.4671e+08,-1.9105e+00,-8.4671e+08,3.4500e-01,1.1962e+01,inf,-7.4309e-01,-9.1542e-01,6.0316e+00,8.8276e+00
2.0000e+03,1.9200e+02,5.1800e+02,3.1230e+01,-8.1527e+08,-8.1527e+08,-1.9204e+00,-8.1527e+08,7.2689e-01,5.3100e+01,inf,-1.3182e+00,-9.5270e-01,6.7892e+00,9.9274e+00
2.0000e+03,1.9300e+02,5.1900e+02,3.1341e+01,-8.0194e+08,-8.0194e+08,-1.9304e+00,-8.0194e+08,,-2.6099e+00,inf,-1.4237e+00,-1.4019e+00,5.7435e+00,9.2433e+00
2.0000e+03,1.9400e+02,5.2100e+02,3.1401e+01,-8.0018e+08,-8.0018e+08,-1.9403e+00,-8.0018e+08,6.1460e-01,3.7962e+01,inf,-9.1350e-01,-9.3977e-01,6.7327e+00,9.7376e+00
2.0000e+03,1.9500e+02,5.2500e+02,3.1360e+01,-7.8593e+08,-7.8593e+08,-1.9503e+00,-7.8593e+08,,-1.6448e+01,inf,-1.2245e+00,-9.9828e-01,5.0298e+00,8.6946e+00
2.0000e+03,1.9600e+02,5.3700e+02,3.0926e+01,-7.8297e+08,-7.8297e+08,-1.9602e+00,-7.8297e+08,4.8170e-01,2.3320e+01,inf,9.5859e-02,-1.3928e+00,5.7970e+00,8.8986e+00
2.0000e+03,1.9700e+02,5.3800e+02,3.1034e+01,-7.8115e+08,-7.8115e+08,-1.9702e+00,-7.8115e+08,,-3.0252e+01,inf,-1.5625e-01,-8.5732e-01,5.7142e+00,8.1285e+00
2.0000e+03,1.9800e+02,5.4900e+02,3.0663e+01,-7.7927e+08,-7.7927e+08,-1.9801e+00,-7.7927e+08,3.0467e-01,9.3289e+00,inf,2.0520e-01,-8.0409e-01,6.3877e+00,9.0744e+00
2.0000e+03,1.9900e+02,5.6000e+02,3.0303e+01,-7.7731e+08,-7.7731e+08,-1.9901e+00,-7.7731e+08,6.9622e-01,4.8715e+01,inf,-2.8949e-01,-1.9869e+00,5.9970e+00,9.1973e+00
2.0000e+03,2.0000e+02,5.6300e+02,3.0317e+01,-7.7687e+08,-7.7687e+08,-2.0000e+00,-7.7687e+08,,-4.5495e+00,inf,-7.6154e-01,-1.8463e+00,6.5353e+00,9.8546e+00
2.0000e+03,2.0100e+02,5.7200e+02,3.0060e+01,-7.6908e+08,-7.6908e+08,-2.0100e+00,-7.6908e+08,5.8628e-01,3.4544e+01,inf,2.9120e-01,-1.7985e-01,6.2578e+00,8.3151e+00
2.0000e+03,2.0200e+02,5.9500e+02,2.9209e+01,-7.6905e+08,-7.6905e+08,-2.0199e+00,-7.6905e+08,,-1.8162e+01,inf,-1.3630e+00,-1.0625e+00,5.7089e+00,8.1654e+00
2.0000e+03,2.0300e+02,5.9800e+02,2.9226e+01,-7.6885e+08,-7.6885e+08,-2.0299e+00,-7.6885e+08,4.5501e-01,2.0807e+01,inf,-1.3533e+00,-1.8900e+00,5.6464e+00,9.1810e+00
2.0000e+03,2.0400e+02,6.0100e+02,2.9244e+01,-7.4568e+08,-7.4568e+08,-2.0398e+00,-7.4568e+08,,-3.0703e+01,inf,-1.0899e+00,-1.5305e+00,6.1939e+00,9.2569e+00
2.0000e+03,2.0500e+02,6.0200e+02,2.9345e+01,-7.0960e+08,-7.0960e+08,-2.0498e+00,-7.0960e+08,2.6578e-01,7.0990e+00,inf,6.9178e-02,-8.7904e-01,6.3210e+00,9.0436e+00
2.0000e+03,2.0600e+02,6.0300e+02,2.9445e+01,-6.8577e+08,-6.8577e+08,-2.0597e+00,-6.8577e+08,6.4539e-01,4.1861e+01,inf,-1.4799e+00,-1.4403e+00,5.2458e+00,8.9153e+00
2.0000e+03,2.0700e+02,6.1500e+02,2.9091e+01,-6.6278e+08,-6.6278e+08,-2.0697e+00,-6.6278e+08,,-4.7165e+00,inf,-1.3574e+00,-4.2959e-01,5.7770e+00,8.7135e+00
2.0000e+03,2.0800e+02,6.2000e+02,2.9028e+01,-6.5526e+08,-6.5526e+08,-2.0796e+00,-6.5526e+08,5.3372e-01,2.8628e+01,inf,2.3948e-02,-1.1496e+00,5.2778e+00,8.4324e+00
2.0000e+03,2.0900e+02,6.3100e+02,2.8728e+01,-6.4125e+08,-6.4125e+08,-2.0896e+00,-6.4125e+08,,-1.5771e+01,inf,-1.0623e+00,-5.0761e-01,5.9082e+00,8.8165e+00
2.0000e+03,2.1000e+02,6.3200e+02,2.8825e+01,-6.3525e+08,-6.3525e+08,-2.0995e+00,-6.3525e+08,4.0691e-01,1.6640e+01,inf,1.5808e-01,-7.2804e-01,6.2101e+00,8.9886e+00
2.0000e+03,2.1100e+02,6.3400e+02,2.8883e+01,-6.1952e+08,-6.1952e+08,-2.1095e+00,-6.1952e+08,,-2.6045e+01,inf,-1.1232e+00,-1.9848e+00,6.7927e+00,9.9951e+00
2.0000e+03,2.1200e+02,6.3700e+02,2.8901e+01,-6.1230e+08,-6.1230e+08,-2.1194e+00,-6.1230e+08,2.3130e-01,5.3768e+00,inf,-1.1686e+00,-9.0568e-01,6.0776e+00,9.0153e+00
2.0000e+03,2.1300e+02,6.3900e+02,2.8958e+01,-6.0416e+08,-6.0416e+08,-2.1294e+00,-6.0416e+08,5.9870e-01,3.6023e+01,inf,-1.2892e+00,-1.2212e+00,6.5093e+00,9.5797e+00
2.0000e+03,2.1400e+02,6.4400e+02,2.8898e+01,-6.0194e+08,-6.0194e+08,-2.1393e+00,-6.0194e+08,,-5.3327e+00,inf,4.4412e-01,-1.4511e+00,5.3749e+00,8.4298e+00
2.0000e+03,2.1500e+02,6.4500e+02,2.8993e+01,-5.9698e+08,-5.9698e+08,-2.1493e+00,-5.9698e+08,4.9903e-01,2.5028e+01,inf,-4.9383e-01,-1.9725e+00,6.5457e+00,9.7653e+00
2.0000e+03,2.1600e+02,6.5200e+02,2.8856e+01,-5.6360e+08,-5.6360e+08,-2.1592e+00,-5.6360e+08,,-1.4578e+01,inf,7.8516e-02,-1.8030e+00,5.8847e+00,8.7613e+00
2.0000e+03,2.1700e+02,6.5300e+02,2.8951e+01,-5.4874e+08,-5.4874e+08,-2.1692e+00,-5.4874e+08,3.7075e-01,1.3814e+01,inf,-7.8137e-01,-1.8240e+00,6.4591e+00,9.7621e+00
2.0000e+03,2.1800e+02,6.5500e+02,2.9007e+01,-5.4202e+08,-5.4202e+08,-2.1791e+00,-5.4202e+08,,-2.3407e+01,inf,-1.2380e+00,-1.9654e+00,5.3539e+00,8.8412e+00
2.0000e+03,2.1900e+02,6.5700e+02,2.9062e+01,-5.1488e+08,-5.1488e+08,-2.1891e+00,-5.1488e+08,2.0529e-01,4.2356e+00,inf,2.1295e-01,-5.4441e-01,6.3847e+00,8.9447e+00
2.0000e+03,2.2000e+02,6.6100e+02,2.9041e+01,-5.0895e+08,-5.0895e+08,-2.1990e+00,-5.0895e+08,,-2.6747e-01,inf,-2.0829e-01,-1.1346e+00,6.4612e+00,9.3979e+00
2.0000e+03,2.2100e+02,6.6300e+02,2.9096e+01,-5.0761e+08,-5.0761e+08,-2.2090e+00,-5.0761e+08,,-4.7757e+00,inf,-3.7345e-01,-1.9237e+00,6.1310e+00,9.3177e+00
2.0000e+03,2.2200e+02,6.6400e+02,2.9188e+01,-4.9192e+08,-4.9192e+08,-2.2189e+00,-4.9192e+08,4.5204e-01,2.0536e+01,inf,2.3527e-01,-1.1097e+00,5.0584e+00,8.2144e+00
2.0000e+03,2.2300e+02,6.6700e+02,2.9205e+01,-4.8880e+08,-4.8880e+08,-2.2289e+00,-4.8880e+08,4.0017e-01,1.6094e+01,inf,-2.3201e-01,-7.1353e-01,6.1050e+00,8.7800e+00
2.0000e+03,2.2400e+02,6.6900e+02,2.9259e+01,-4.7795e+08,-4.7795e+08,-2.2388e+00,-4.7795e+08,3.4033e-01,1.1640e+01,inf,-3.5569e-01,-1.1635e+00,5.5644e+00,8.7145e+00
2.0000e+03,2.2500e+02,6.7200e+02,2.9275e+01,-4.7317e+08,-4.7317e+08,-2.2488e+00,-4.7317e+08,2.7095e-01,7.3782e+00,inf,-2.0431e-01,-1.8282e+00,5.1066e+00,8.3812e+00
2.0000e+03,2.2600e+02,6.7500e+02,2.9290e+01,-4.7307e+08,-4.7307e+08,-2.2587e+00,-4.7307e+08,1.7728e-01,3.1585e+00,inf,-1.1075e+00,-1.5235e+00,6.6490e+00,9.7930e+00
2.0000e+03,2.2700e+02,6.7600e+02,2.9381e+01,-4.7157e+08,-4.7157e+08,-2.2687e+00,-4.7157e+08,,-1.0339e+00,inf,-1.2641e+00,-7.2152e-01,6.0107e+00,8.8094e+00
2.0000e+03,2.2800e+02,6.8200e+02,2.9284e+01,-4.6646e+08,-4.6646e+08,-2.2786e+00,-4.6646e+08,,-5.1014e+00,inf,3.6398e-01,-1.0041e+00,5.7200e+00,8.3217e+00
2.0000e+03,2.2900e+02,6.8700e+02,2.9225e+01,-4.6462e+08,-4.6462e+08,-2.2886e+00,-4.6462e+08,4.2902e-01,1.8498e+01,inf,-7.7985e-02,-1.0139e+00,5.6529e+00,8.2317e+00
2.0000e+03,2.3000e+02,6.9100e+02,2.9204e+01,-4.4404e+08,-4.4404e+08,-2.2985e+00,-4.4404e+08,3.7396e-01,1.4054e+01,inf,-1.2289e+00,-1.7459e+00,5.8280e+00,9.2349e+00
2.0000e+03,2.3100e+02,6.9600e+02,2.9146e+01,-4.4055e+08,-4.4055e+08,-2.3085e+00,-4.4055e+08,3.1662e-01,1.0075e+01,inf,8.7312e-02,-1.2248e+00,5.4299e+00,8.4863e+00
2.0000e+03,2.3200e+02,6.9900e+02,2.9161e+01,-4.3531e+08,-4.3531e+08,-2.3184e+00,-4.3531e+08,2.4764e-01,6.1632e+00,inf,-1.4751e+00,-1.4363e-01,5.9204e+00,8.1393e+00
2.0000e+03,2.3300e+02,7.0300e+02,2.9141e+01,-4.3219e+08,-4.3219e+08,-2.3284e+00,-4.3219e+08,1.5191e-01,2.3193e+00,inf,-1.3684e+00,-4.2438e-01,6.0248e+00,8.3537e+00
2.0000e+03,2.3400e+02,7.1000e+02,2.9012e+01,-4.3186e+08,-4.3186e+08,-2.3383e+00,-4.3186e+08,,-1.5280e+00,inf,-1.0321e+00,-6.3410e-01,6.2687e+00,9.1880e+00
