nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,logzh,logdust,logNpix
2.0000e+03,3.1210e+03,7.3256e+04,4.2502e+00,1.7158e+05,1.7156e+05,-1.5571e+01,1.7156e+05,3.0090e-01,1.8153e+01,5.6643e+01,-5.0937e-01,-9.9422e-01,5.9996e+00
2.0000e+03,3.1220e+03,7.3815e+04,4.2194e+00,1.7158e+05,1.7156e+05,-1.5576e+01,1.7156e+05,3.0066e-01,1.8124e+01,5.6499e+01,-4.2256e-01,-1.0314e+00,6.0048e+00
2.0000e+03,3.1230e+03,7.3909e+04,4.2154e+00,1.7158e+05,1.7156e+05,-1.5581e+01,1.7156e+05,3.0044e-01,1.8098e+01,5.6351e+01,-4.6104e-01,-1.0149e+00,6.0018e+00
2.0000e+03,3.1240e+03,7.3924e+04,4.2159e+00,1.7158e+05,1.7156e+05,-1.5586e+01,1.7156e+05,3.0020e-01,1.8069e+01,5.6204e+01,-5.1399e-01,-9.9341e-01,6.0000e+00
2.0000e+03,3.1250e+03,7.3961e+04,4.2152e+00,1.7158e+05,1.7156e+05,-1.5591e+01,1.7156e+05,2.9995e-01,1.8039e+01,5.6067e+01,-5.4503e-01,-9.8058e-01,5.9985e+00
2.0000e+03,3.1260e+03,7.4042e+04,4.2119e+00,1.7158e+05,1.7156e+05,-1.5596e+01,1.7156e+05,2.9977e-01,1.8017e+01,5.5936e+01,-4.4807e-01,-1.0307e+00,6.0024e+00
2.0000e+03,3.1270e+03,7.4068e+04,4.2118e+00,1.7158e+05,1.7156e+05,-1.5601e+01,1.7156e+05,2.9972e-01,1.8012e+01,5.5801e+01,-4.7473e-01,-9.9992e-01,6.0014e+00
2.0000e+03,3.1280e+03,7.4113e+04,4.2106e+00,1.7158e+05,1.7156e+05,-1.5606e+01,1.7156e+05,2.9971e-01,1.8010e+01,5.5651e+01,-5.1834e-01,-9.8708e-01,5.9990e+00
2.0000e+03,3.1290e+03,7.4152e+04,4.2097e+00,1.7158e+05,1.7156e+05,-1.5611e+01,1.7156e+05,2.9964e-01,1.8002e+01,5.5497e+01,-4.8858e-01,-1.0182e+00,5.9995e+00
2.0000e+03,3.1300e+03,7.4263e+04,4.2048e+00,1.7158e+05,1.7156e+05,-1.5616e+01,1.7156e+05,2.9950e-01,1.7985e+01,5.5352e+01,-5.1440e-01,-1.0022e+00,5.9991e+00
2.0000e+03,3.1310e+03,7.4302e+04,4.2039e+00,1.7158e+05,1.7156e+05,-1.5621e+01,1.7156e+05,2.9970e-01,1.8009e+01,5.5218e+01,-4.8758e-01,-1.0131e+00,6.0008e+00
2.0000e+03,3.1320e+03,7.4324e+04,4.2040e+00,1.7158e+05,1.7156e+05,-1.5626e+01,1.7156e+05,3.0001e-01,1.8046e+01,5.5051e+01,-4.7778e-01,-1.0042e+00,6.0012e+00
2.0000e+03,3.1330e+03,7.4386e+04,4.2019e+00,1.7158e+05,1.7156e+05,-1.5631e+01,1.7156e+05,3.0010e-01,1.8057e+01,5.4863e+01,-4.8355e-01,-1.0238e+00,5.9994e+00
2.0000e+03,3.1340e+03,7.4397e+04,4.2026e+00,1.7158e+05,1.7156e+05,-1.5636e+01,1.7156e+05,3.0026e-01,1.8076e+01,5.4694e+01,-5.3490e-01,-9.8273e-01,5.9990e+00
2.0000e+03,3.1350e+03,7.4413e+04,4.2030e+00,1.7158e+05,1.7156e+05,-1.5641e+01,1.7156e+05,3.0053e-01,1.8109e+01,5.4518e+01,-4.7924e-01,-1.0114e+00,6.0017e+00
2.0000e+03,3.1360e+03,7.4439e+04,4.2029e+00,1.7158e+05,1.7156e+05,-1.5646e+01,1.7156e+05,3.0075e-01,1.8135e+01,5.4326e+01,-5.3493e-01,-9.8057e-01,5.9995e+00
2.0000e+03,3.1370e+03,7.4533e+04,4.1989e+00,1.7158e+05,1.7156e+05,-1.5651e+01,1.7156e+05,3.0099e-01,1.8165e+01,5.4135e+01,-4.9593e-01,-1.0025e+00,5.9997e+00
2.0000e+03,3.1380e+03,7.4595e+04,4.1968e+00,1.7158e+05,1.7156e+05,-1.5656e+01,1.7156e+05,3.0110e-01,1.8178e+01,5.3939e+01,-5.0600e-01,-1.0045e+00,5.9991e+00
2.0000e+03,3.1390e+03,7.4612e+04,4.1972e+00,1.7158e+05,1.7156e+05,-1.5661e+01,1.7156e+05,3.0107e-01,1.8174e+01,5.3752e+01,-5.1843e-01,-9.8059e-01,6.0002e+00
2.0000e+03,3.1400e+03,7.4624e+04,4.1979e+00,1.7158e+05,1.7156e+05,-1.5666e+01,1.7156e+05,3.0103e-01,1.8169e+01,5.3583e+01,-4.8978e-01,-1.0076e+00,6.0007e+00
2.0000e+03,3.1410e+03,7.4683e+04,4.1959e+00,1.7158e+05,1.7156e+05,-1.5671e+01,1.7156e+05,3.0105e-01,1.8171e+01,5.3418e+01,-5.2700e-01,-9.8870e-01,5.9996e+00
2.0000e+03,3.1420e+03,7.4782e+04,4.1917e+00,1.7158e+05,1.7156e+05,-1.5676e+01,1.7156e+05,3.0108e-01,1.8175e+01,5.3246e+01,-5.3730e-01,-9.8896e-01,5.9982e+00
2.0000e+03,3.1430e+03,7.4869e+04,4.1881e+00,1.7158e+05,1.7156e+05,-1.5681e+01,1.7156e+05,3.0111e-01,1.8179e+01,5.3072e+01,-4.9102e-01,-1.0132e+00,6.0002e+00
2.0000e+03,3.1440e+03,7.4950e+04,4.1850e+00,1.7158e+05,1.7156e+05,-1.5686e+01,1.7156e+05,3.0117e-01,1.8186e+01,5.2899e+01,-5.3918e-01,-9.7625e-01,5.9991e+00
2.0000e+03,3.1450e+03,7.4978e+04,4.1847e+00,1.7158e+05,1.7156e+05,-1.5691e+01,1.7156e+05,3.0116e-01,1.8184e+01,5.2722e+01,-4.9481e-01,-1.0050e+00,6.0000e+00
2.0000e+03,3.1460e+03,7.5022e+04,4.1836e+00,1.7158e+05,1.7156e+05,-1.5696e+01,1.7156e+05,3.0103e-01,1.8169e+01,5.2554e+01,-5.0987e-01,-9.9891e-01,5.9999e+00
2.0000e+03,3.1470e+03,7.5150e+04,4.1778e+00,1.7158e+05,1.7156e+05,-1.5701e+01,1.7156e+05,3.0094e-01,1.8158e+01,5.2403e+01,-4.6678e-01,-1.0197e+00,6.0013e+00
2.0000e+03,3.1480e+03,7.5176e+04,4.1777e+00,1.7158e+05,1.7156e+05,-1.5706e+01,1.7156e+05,3.0083e-01,1.8145e+01,5.2252e+01,-5.1153e-01,-9.8170e-01,6.0001e+00
2.0000e+03,3.1490e+03,7.5193e+04,4.1781e+00,1.7158e+05,1.7156e+05,-1.5711e+01,1.7156e+05,3.0079e-01,1.8140e+01,5.2103e+01,-5.2263e-01,-9.9040e-01,5.9992e+00
2.0000e+03,3.1500e+03,7.5194e+04,4.1794e+00,1.7158e+05,1.7156e+05,-1.5716e+01,1.7156e+05,3.0094e-01,1.8159e+01,5.1950e+01,-5.2612e-01,-9.9032e-01,5.9995e+00
2.0000e+03,3.1510e+03,7.5221e+04,4.1792e+00,1.7158e+05,1.7156e+05,-1.5721e+01,1.7156e+05,3.0103e-01,1.8169e+01,5.1774e+01,-4.9413e-01,-1.0172e+00,5.9997e+00
2.0000e+03,3.1520e+03,7.5430e+04,4.1690e+00,1.7158e+05,1.7156e+05,-1.5726e+01,1.7156e+05,3.0101e-01,1.8167e+01,5.1602e+01,-4.7500e-01,-9.9995e-01,6.0016e+00
2.0000e+03,3.1530e+03,7.5541e+04,4.1642e+00,1.7158e+05,1.7156e+05,-1.5731e+01,1.7156e+05,3.0096e-01,1.8161e+01,5.1444e+01,-5.1209e-01,-9.9817e-01,5.9999e+00
2.0000e+03,3.1540e+03,7.5610e+04,4.1617e+00,1.7158e+05,1.7156e+05,-1.5736e+01,1.7156e+05,3.0084e-01,1.8147e+01,5.1290e+01,-5.2521e-01,-9.8117e-01,5.9991e+00
2.0000e+03,3.1550e+03,7.5819e+04,4.1516e+00,1.7158e+05,1.7156e+05,-1.5741e+01,1.7156e+05,3.0065e-01,1.8123e+01,5.1148e+01,-4.9113e-01,-1.0004e+00,6.0002e+00
2.0000e+03,3.1560e+03,7.5953e+04,4.1456e+00,1.7158e+05,1.7156e+05,-1.5746e+01,1.7157e+05,3.0042e-01,1.8095e+01,5.1020e+01,-4.6968e-01,-1.0072e+00,6.0016e+00
2.0000e+03,3.1570e+03,7.5990e+04,4.1449e+00,1.7158e+05,1.7156e+05,-1.5751e+01,1.7157e+05,3.0021e-01,1.8070e+01,5.0902e+01,-5.1514e-01,-9.9309e-01,5.9990e+00
2.0000e+03,3.1580e+03,7.6077e+04,4.1415e+00,1.7158e+05,1.7156e+05,-1.5756e+01,1.7157e+05,3.0032e-01,1.8083e+01,5.0786e+01,-5.3918e-01,-9.8137e-01,5.9992e+00
2.0000e+03,3.1590e+03,7.6211e+04,4.1355e+00,1.7158e+05,1.7156e+05,-1.5761e+01,1.7157e+05,3.0057e-01,1.8114e+01,5.0635e+01,-4.9366e-01,-1.0079e+00,6.0005e+00
2.0000e+03,3.1600e+03,7.6609e+04,4.1154e+00,1.7159e+05,1.7156e+05,-1.5766e+01,1.7157e+05,3.0081e-01,1.8142e+01,5.0461e+01,-4.4563e-01,-1.0267e+00,6.0029e+00
2.0000e+03,3.1610e+03,7.6690e+04,4.1124e+00,1.7159e+05,1.7156e+05,-1.5771e+01,1.7157e+05,3.0096e-01,1.8161e+01,5.0287e+01,-5.2198e-01,-9.8910e-01,5.9998e+00
2.0000e+03,3.1620e+03,7.6850e+04,4.1051e+00,1.7159e+05,1.7156e+05,-1.5776e+01,1.7157e+05,3.0095e-01,1.8160e+01,5.0117e+01,-5.2236e-01,-9.8208e-01,5.9993e+00
2.0000e+03,3.1630e+03,7.6891e+04,4.1042e+00,1.7159e+05,1.7156e+05,-1.5781e+01,1.7157e+05,3.0084e-01,1.8146e+01,4.9965e+01,-4.7987e-01,-1.0022e+00,6.0007e+00
2.0000e+03,3.1640e+03,7.6932e+04,4.1034e+00,1.7159e+05,1.7156e+05,-1.5786e+01,1.7157e+05,3.0067e-01,1.8126e+01,4.9829e+01,-4.9103e-01,-9.9490e-01,6.0009e+00
2.0000e+03,3.1650e+03,7.7080e+04,4.0968e+00,1.7159e+05,1.7156e+05,-1.5791e+01,1.7157e+05,3.0047e-01,1.8101e+01,4.9704e+01,-4.9225e-01,-1.0096e+00,6.0004e+00
2.0000e+03,3.1660e+03,7.7096e+04,4.0972e+00,1.7159e+05,1.7156e+05,-1.5796e+01,1.7157e+05,3.0038e-01,1.8090e+01,4.9587e+01,-4.4350e-01,-1.0125e+00,6.0043e+00
2.0000e+03,3.1670e+03,7.7164e+04,4.0949e+00,1.7159e+05,1.7156e+05,-1.5801e+01,1.7157e+05,3.0034e-01,1.8086e+01,4.9460e+01,-5.2254e-01,-9.8348e-01,5.9993e+00
2.0000e+03,3.1680e+03,7.7233e+04,4.0926e+00,1.7159e+05,1.7156e+05,-1.5806e+01,1.7157e+05,3.0023e-01,1.8072e+01,4.9326e+01,-4.8915e-01,-1.0062e+00,6.0001e+00
2.0000e+03,3.1690e+03,7.7892e+04,4.0593e+00,1.7159e+05,1.7156e+05,-1.5811e+01,1.7157e+05,3.0007e-01,1.8054e+01,4.9203e+01,-4.9976e-01,-9.8744e-01,6.0004e+00
2.0000e+03,3.1700e+03,7.7899e+04,4.0602e+00,1.7159e+05,1.7156e+05,-1.5815e+01,1.7157e+05,2.9990e-01,1.8032e+01,4.9089e+01,-4.8845e-01,-1.0116e+00,6.0001e+00
2.0000e+03,3.1710e+03,7.7970e+04,4.0578e+00,1.7159e+05,1.7156e+05,-1.5820e+01,1.7157e+05,2.9972e-01,1.8011e+01,4.8982e+01,-5.4441e-01,-9.8512e-01,5.9982e+00
2.0000e+03,3.1720e+03,7.8235e+04,4.0454e+00,1.7159e+05,1.7156e+05,-1.5825e+01,1.7157e+05,2.9966e-01,1.8005e+01,4.8878e+01,-4.8948e-01,-9.9813e-01,6.0013e+00
2.0000e+03,3.1730e+03,7.8359e+04,4.0403e+00,1.7159e+05,1.7157e+05,-1.5830e+01,1.7157e+05,2.9965e-01,1.8002e+01,4.8761e+01,-4.9623e-01,-1.0179e+00,5.9988e+00
2.0000e+03,3.1740e+03,7.8414e+04,4.0387e+00,1.7159e+05,1.7157e+05,-1.5835e+01,1.7157e+05,2.9958e-01,1.7994e+01,4.8638e+01,-5.3592e-01,-9.7885e-01,5.9996e+00
2.0000e+03,3.1750e+03,7.8732e+04,4.0237e+00,1.7159e+05,1.7157e+05,-1.5840e+01,1.7157e+05,2.9950e-01,1.7984e+01,4.8524e+01,-4.4566e-01,-1.0289e+00,6.0029e+00
2.0000e+03,3.1760e+03,7.8875e+04,4.0177e+00,1.7159e+05,1.7157e+05,-1.5845e+01,1.7157e+05,2.9943e-01,1.7976e+01,4.8413e+01,-4.7185e-01,-1.0109e+00,6.0009e+00
2.0000e+03,3.1770e+03,7.8885e+04,4.0185e+00,1.7159e+05,1.7157e+05,-1.5850e+01,1.7157e+05,2.9935e-01,1.7967e+01,4.8302e+01,-4.9237e-01,-1.0081e+00,6.0004e+00
2.0000e+03,3.1780e+03,7.8888e+04,4.0196e+00,1.7159e+05,1.7157e+05,-1.5855e+01,1.7157e+05,2.9922e-01,1.7952e+01,4.8193e+01,-5.0107e-01,-9.9850e-01,5.9995e+00
2.0000e+03,3.1790e+03,7.8986e+04,4.0159e+00,1.7159e+05,1.7157e+05,-1.5860e+01,1.7157e+05,2.9906e-01,1.7932e+01,4.8093e+01,-5.3625e-01,-9.8732e-01,5.9985e+00
2.0000e+03,3.1800e+03,7.8994e+04,4.0167e+00,1.7159e+05,1.7157e+05,-1.5865e+01,1.7157e+05,2.9898e-01,1.7922e+01,4.8001e+01,-5.4941e-01,-9.7952e-01,5.9984e+00
2.0000e+03,3.1810e+03,7.9190e+04,4.0081e+00,1.7159e+05,1.7157e+05,-1.5870e+01,1.7157e+05,2.9895e-01,1.7919e+01,4.7901e+01,-5.3787e-01,-9.7805e-01,5.9991e+00
2.0000e+03,3.1820e+03,7.9486e+04,3.9944e+00,1.7159e+05,1.7157e+05,-1.5875e+01,1.7157e+05,2.9903e-01,1.7928e+01,4.7793e+01,-4.6486e-01,-1.0104e+00,6.0024e+00
2.0000e+03,3.1830e+03,8.0296e+04,3.9555e+00,1.7159e+05,1.7157e+05,-1.5880e+01,1.7157e+05,2.9911e-01,1.7938e+01,4.7675e+01,-4.5846e-01,-1.0132e+00,6.0027e+00
2.0000e+03,3.1840e+03,8.0546e+04,3.9445e+00,1.7159e+05,1.7157e+05,-1.5885e+01,1.7157e+05,2.9909e-01,1.7936e+01,4.7555e+01,-4.8470e-01,-1.0134e+00,6.0008e+00
2.0000e+03,3.1850e+03,8.0855e+04,3.9307e+00,1.7159e+05,1.7157e+05,-1.5890e+01,1.7157e+05,2.9915e-01,1.7943e+01,4.7447e+01,-5.0027e-01,-1.0122e+00,5.9995e+00
2.0000e+03,3.1860e+03,8.0951e+04,3.9272e+00,1.7159e+05,1.7157e+05,-1.5895e+01,1.7157e+05,2.9924e-01,1.7953e+01,4.7330e+01,-4.9176e-01,-1.0054e+00,6.0006e+00
2.0000e+03,3.1870e+03,8.1113e+04,3.9207e+00,1.7159e+05,1.7157e+05,-1.5900e+01,1.7157e+05,2.9928e-01,1.7958e+01,4.7210e+01,-4.8506e-01,-1.0109e+00,6.0002e+00
2.0000e+03,3.1880e+03,8.1198e+04,3.9178e+00,1.7159e+05,1.7157e+05,-1.5905e+01,1.7157e+05,2.9929e-01,1.7959e+01,4.7094e+01,-4.9001e-01,-1.0051e+00,5.9999e+00
2.0000e+03,3.1890e+03,8.1694e+04,3.8953e+00,1.7159e+05,1.7157e+05,-1.5910e+01,1.7157e+05,2.9962e-01,1.7999e+01,4.6982e+01,-5.3687e-01,-9.8120e-01,5.9985e+00
2.0000e+03,3.1900e+03,8.1695e+04,3.8965e+00,1.7159e+05,1.7157e+05,-1.5915e+01,1.7157e+05,3.0014e-01,1.8062e+01,4.6839e+01,-4.9097e-01,-1.0089e+00,6.0004e+00
2.0000e+03,3.1910e+03,8.1781e+04,3.8936e+00,1.7159e+05,1.7157e+05,-1.5920e+01,1.7157e+05,3.0046e-01,1.8101e+01,4.6670e+01,-5.2468e-01,-9.7714e-01,6.0000e+00
2.0000e+03,3.1920e+03,8.1855e+04,3.8913e+00,1.7159e+05,1.7157e+05,-1.5925e+01,1.7157e+05,3.0061e-01,1.8119e+01,4.6512e+01,-5.1196e-01,-9.8992e-01,5.9996e+00
2.0000e+03,3.1930e+03,8.2170e+04,3.8776e+00,1.7159e+05,1.7157e+05,-1.5930e+01,1.7157e+05,3.0066e-01,1.8125e+01,4.6369e+01,-5.2872e-01,-9.8057e-01,5.9993e+00
2.0000e+03,3.1940e+03,8.2774e+04,3.8506e+00,1.7159e+05,1.7157e+05,-1.5935e+01,1.7157e+05,3.0064e-01,1.8122e+01,4.6237e+01,-4.8785e-01,-9.9753e-01,6.0007e+00
2.0000e+03,3.1950e+03,8.2780e+04,3.8515e+00,1.7159e+05,1.7157e+05,-1.5940e+01,1.7157e+05,3.0068e-01,1.8127e+01,4.6113e+01,-5.2000e-01,-9.8324e-01,6.0000e+00
2.0000e+03,3.1960e+03,8.2854e+04,3.8493e+00,1.7159e+05,1.7157e+05,-1.5945e+01,1.7157e+05,3.0073e-01,1.8133e+01,4.5984e+01,-5.1232e-01,-1.0022e+00,5.9990e+00
2.0000e+03,3.1970e+03,8.3194e+04,3.8348e+00,1.7159e+05,1.7157e+05,-1.5950e+01,1.7157e+05,3.0072e-01,1.8131e+01,4.5852e+01,-5.3246e-01,-9.7827e-01,5.9992e+00
2.0000e+03,3.1980e+03,8.3247e+04,3.8336e+00,1.7159e+05,1.7157e+05,-1.5955e+01,1.7157e+05,3.0071e-01,1.8131e+01,4.5728e+01,-4.4919e-01,-1.0311e+00,6.0019e+00
2.0000e+03,3.1990e+03,8.3253e+04,3.8345e+00,1.7159e+05,1.7157e+05,-1.5960e+01,1.7157e+05,3.0070e-01,1.8129e+01,4.5605e+01,-4.8702e-01,-9.9910e-01,6.0007e+00
2.0000e+03,3.2000e+03,8.3266e+04,3.8351e+00,1.7159e+05,1.7157e+05,-1.5965e+01,1.7157e+05,3.0065e-01,1.8124e+01,4.5482e+01,-5.4850e-01,-9.7744e-01,5.9989e+00
2.0000e+03,3.2010e+03,8.3578e+04,3.8220e+00,1.7159e+05,1.7157e+05,-1.5970e+01,1.7157e+05,3.0055e-01,1.8112e+01,4.5365e+01,-4.6569e-01,-1.0183e+00,6.0012e+00
2.0000e+03,3.2020e+03,8.3680e+04,3.8186e+00,1.7159e+05,1.7157e+05,-1.5975e+01,1.7157e+05,3.0043e-01,1.8096e+01,4.5256e+01,-5.0750e-01,-1.0023e+00,5.9990e+00
2.0000e+03,3.2030e+03,8.3697e+04,3.8190e+00,1.7159e+05,1.7157e+05,-1.5980e+01,1.7157e+05,3.0029e-01,1.8080e+01,4.5154e+01,-4.4183e-01,-1.0180e+00,6.0043e+00
2.0000e+03,3.2040e+03,8.3710e+04,3.8196e+00,1.7159e+05,1.7157e+05,-1.5985e+01,1.7157e+05,3.0013e-01,1.8061e+01,4.5055e+01,-5.0283e-01,-9.9098e-01,6.0008e+00
2.0000e+03,3.2050e+03,8.3873e+04,3.8134e+00,1.7159e+05,1.7157e+05,-1.5990e+01,1.7157e+05,2.9995e-01,1.8039e+01,4.4961e+01,-4.9744e-01,-9.9513e-01,6.0002e+00
2.0000e+03,3.2060e+03,8.3999e+04,3.8088e+00,1.7159e+05,1.7157e+05,-1.5995e+01,1.7157e+05,2.9978e-01,1.8018e+01,4.4874e+01,-4.4154e-01,-1.0271e+00,6.0042e+00
2.0000e+03,3.2070e+03,8.4274e+04,3.7976e+00,1.7159e+05,1.7157e+05,-1.6000e+01,1.7157e+05,2.9960e-01,1.7997e+01,4.4790e+01,-4.8695e-01,-1.0004e+00,6.0013e+00
2.0000e+03,3.2080e+03,8.5800e+04,3.7314e+00,1.7159e+05,1.7157e+05,-1.6005e+01,1.7157e+05,2.9942e-01,1.7975e+01,4.4708e+01,-5.0402e-01,-1.0073e+00,5.9998e+00
2.0000e+03,3.2090e+03,8.7018e+04,3.6804e+00,1.7159e+05,1.7157e+05,-1.6010e+01,1.7157e+05,2.9924e-01,1.7954e+01,4.4630e+01,-5.2710e-01,-9.9235e-01,5.9988e+00
2.0000e+03,3.2100e+03,8.7277e+04,3.6707e+00,1.7159e+05,1.7157e+05,-1.6015e+01,1.7157e+05,2.9907e-01,1.7933e+01,4.4553e+01,-4.4540e-01,-1.0176e+00,6.0035e+00
2.0000e+03,3.2110e+03,8.7299e+04,3.6709e+00,1.7159e+05,1.7157e+05,-1.6020e+01,1.7157e+05,2.9893e-01,1.7917e+01,4.4480e+01,-5.2225e-01,-9.9210e-01,5.9990e+00
2.0000e+03,3.2120e+03,8.7530e+04,3.6624e+00,1.7159e+05,1.7157e+05,-1.6025e+01,1.7157e+05,2.9883e-01,1.7905e+01,4.4402e+01,-5.4440e-01,-9.6448e-01,5.9992e+00
2.0000e+03,3.2130e+03,8.7556e+04,3.6624e+00,1.7159e+05,1.7157e+05,-1.6030e+01,1.7157e+05,2.9873e-01,1.7892e+01,4.4321e+01,-5.0100e-01,-9.9169e-01,6.0002e+00
2.0000e+03,3.2140e+03,8.7565e+04,3.6632e+00,1.7159e+05,1.7157e+05,-1.6035e+01,1.7157e+05,2.9863e-01,1.7881e+01,4.4241e+01,-4.7186e-01,-1.0044e+00,6.0012e+00
2.0000e+03,3.2150e+03,8.7751e+04,3.6566e+00,1.7159e+05,1.7157e+05,-1.6040e+01,1.7157e+05,2.9853e-01,1.7868e+01,4.4162e+01,-5.1431e-01,-1.0001e+00,5.9998e+00
2.0000e+03,3.2160e+03,8.7752e+04,3.6577e+00,1.7159e+05,1.7157e+05,-1.6045e+01,1.7157e+05,2.9850e-01,1.7865e+01,4.4086e+01,-5.1861e-01,-9.9213e-01,5.9991e+00
2.0000e+03,3.2170e+03,8.7776e+04,3.6578e+00,1.7159e+05,1.7157e+05,-1.6050e+01,1.7157e+05,2.9853e-01,1.7869e+01,4.4002e+01,-4.9963e-01,-9.9495e-01,6.0010e+00
2.0000e+03,3.2180e+03,8.7781e+04,3.6587e+00,1.7159e+05,1.7157e+05,-1.6055e+01,1.7157e+05,2.9853e-01,1.7869e+01,4.3909e+01,-4.4756e-01,-1.0287e+00,6.0029e+00
2.0000e+03,3.2190e+03,8.7804e+04,3.6589e+00,1.7159e+05,1.7157e+05,-1.6060e+01,1.7157e+05,2.9851e-01,1.7866e+01,4.3821e+01,-4.8006e-01,-1.0017e+00,6.0012e+00
2.0000e+03,3.2200e+03,8.7850e+04,3.6581e+00,1.7159e+05,1.7157e+05,-1.6065e+01,1.7157e+05,2.9851e-01,1.7866e+01,4.3735e+01,-4.9431e-01,-1.0062e+00,6.0002e+00
2.0000e+03,3.2210e+03,8.7859e+04,3.6589e+00,1.7159e+05,1.7157e+05,-1.6070e+01,1.7157e+05,2.9861e-01,1.7878e+01,4.3648e+01,-5.0157e-01,-1.0066e+00,5.9996e+00
2.0000e+03,3.2220e+03,8.7872e+04,3.6595e+00,1.7159e+05,1.7157e+05,-1.6075e+01,1.7157e+05,2.9876e-01,1.7896e+01,4.3550e+01,-5.3210e-01,-9.7755e-01,5.9993e+00
2.0000e+03,3.2230e+03,8.7875e+04,3.6605e+00,1.7159e+05,1.7157e+05,-1.6080e+01,1.7157e+05,2.9886e-01,1.7908e+01,4.3446e+01,-5.0203e-01,-9.8694e-01,6.0001e+00
2.0000e+03,3.2240e+03,8.7997e+04,3.6566e+00,1.7159e+05,1.7157e+05,-1.6085e+01,1.7157e+05,2.9891e-01,1.7915e+01,4.3345e+01,-4.4744e-01,-1.0257e+00,6.0025e+00
2.0000e+03,3.2250e+03,8.8973e+04,3.6177e+00,1.7159e+05,1.7157e+05,-1.6090e+01,1.7157e+05,2.9898e-01,1.7923e+01,4.3250e+01,-5.2545e-01,-9.8422e-01,5.9991e+00
2.0000e+03,3.2260e+03,8.9052e+04,3.6156e+00,1.7159e+05,1.7157e+05,-1.6095e+01,1.7157e+05,2.9904e-01,1.7929e+01,4.3153e+01,-5.0162e-01,-9.8537e-01,6.0010e+00
2.0000e+03,3.2270e+03,8.9076e+04,3.6158e+00,1.7159e+05,1.7157e+05,-1.6100e+01,1.7157e+05,2.9904e-01,1.7930e+01,4.3057e+01,-4.7782e-01,-1.0040e+00,6.0017e+00
2.0000e+03,3.2280e+03,8.9099e+04,3.6159e+00,1.7159e+05,1.7157e+05,-1.6105e+01,1.7157e+05,2.9901e-01,1.7926e+01,4.2966e+01,-5.2226e-01,-9.9541e-01,5.9994e+00
2.0000e+03,3.2290e+03,8.9523e+04,3.6000e+00,1.7159e+05,1.7157e+05,-1.6110e+01,1.7157e+05,2.9897e-01,1.7922e+01,4.2881e+01,-4.8486e-01,-1.0067e+00,6.0007e+00
2.0000e+03,3.2300e+03,8.9606e+04,3.5978e+00,1.7159e+05,1.7157e+05,-1.6115e+01,1.7157e+05,2.9894e-01,1.7917e+01,4.2797e+01,-4.8480e-01,-9.9603e-01,6.0016e+00
2.0000e+03,3.2310e+03,8.9950e+04,3.5851e+00,1.7159e+05,1.7157e+05,-1.6120e+01,1.7157e+05,2.9890e-01,1.7913e+01,4.2714e+01,-4.4244e-01,-1.0138e+00,6.0042e+00
2.0000e+03,3.2320e+03,9.0168e+04,3.5776e+00,1.7159e+05,1.7157e+05,-1.6125e+01,1.7157e+05,2.9893e-01,1.7917e+01,4.2632e+01,-5.0260e-01,-1.0077e+00,5.9995e+00
2.0000e+03,3.2330e+03,9.0183e+04,3.5781e+00,1.7159e+05,1.7157e+05,-1.6130e+01,1.7157e+05,2.9904e-01,1.7930e+01,4.2542e+01,-5.0442e-01,-9.9897e-01,5.9999e+00
2.0000e+03,3.2340e+03,9.0210e+04,3.5781e+00,1.7159e+05,1.7157e+05,-1.6135e+01,1.7157e+05,2.9913e-01,1.7940e+01,4.2444e+01,-4.9706e-01,-9.9770e-01,5.9996e+00
2.0000e+03,3.2350e+03,9.0379e+04,3.5726e+00,1.7159e+05,1.7157e+05,-1.6140e+01,1.7157e+05,2.9917e-01,1.7945e+01,4.2346e+01,-4.9407e-01,-1.0095e+00,5.9994e+00
2.0000e+03,3.2360e+03,9.0422e+04,3.5720e+00,1.7159e+05,1.7157e+05,-1.6145e+01,1.7157e+05,2.9916e-01,1.7944e+01,4.2255e+01,-5.3890e-01,-9.7293e-01,5.9992e+00
2.0000e+03,3.2370e+03,9.0539e+04,3.5685e+00,1.7159e+05,1.7157e+05,-1.6150e+01,1.7157e+05,2.9918e-01,1.7946e+01,4.2168e+01,-4.4751e-01,-1.0287e+00,6.0029e+00
2.0000e+03,3.2380e+03,9.0556e+04,3.5689e+00,1.7159e+05,1.7157e+05,-1.6155e+01,1.7157e+05,2.9929e-01,1.7960e+01,4.2079e+01,-4.5060e-01,-1.0142e+00,6.0028e+00
2.0000e+03,3.2390e+03,9.0562e+04,3.5698e+00,1.7159e+05,1.7157e+05,-1.6160e+01,1.7157e+05,2.9944e-01,1.7977e+01,4.1980e+01,-5.1936e-01,-9.7901e-01,5.9999e+00
2.0000e+03,3.2400e+03,9.0605e+04,3.5692e+00,1.7159e+05,1.7157e+05,-1.6165e+01,1.7157e+05,2.9957e-01,1.7993e+01,4.1876e+01,-4.6727e-01,-1.0073e+00,6.0025e+00
2.0000e+03,3.2410e+03,9.0665e+04,3.5679e+00,1.7159e+05,1.7157e+05,-1.6170e+01,1.7157e+05,2.9968e-01,1.8007e+01,4.2681e+01,-4.4511e-01,-1.0243e+00,6.0030e+00
