"N_scale: 1024, log_Npix: 0","N_scale: 1024, log_Npix: 2","N_scale: 1024, log_Npix: 4","N_scale: 128, log_Npix: 0","N_scale: 128, log_Npix: 2","N_scale: 128, log_Npix: 4","N_scale: 2048, log_Npix: 0","N_scale: 2048, log_Npix: 2","N_scale: 2048, log_Npix: 4","N_scale: 256, log_Npix: 0","N_scale: 256, log_Npix: 2","N_scale: 256, log_Npix: 4","N_scale: 512, log_Npix: 0","N_scale: 512, log_Npix: 2","N_scale: 512, log_Npix: 4"
-3745.453649661706,-911.2716333659538,-146.02844567881567,-2811.307836018902,-760.3612260906854,-105.4202880836165,-3970.069614071727,-847.6708269457285,-179.39940709714128,-3275.846963495133,-775.7660536275012,-160.38815057558034,-4112.066257222621,-841.1198313946898,-151.8723080282736
-3786.1843418218746,-864.4113228381932,-141.32545619378016,-2122.7693707089625,-957.5086890032921,-233.20240601809797,-3937.408210485811,-832.6410368418265,-165.78210106894485,-3468.430602501253,-846.8713544260997,-160.82098779185836,-5006.443077698342,-868.0565950785041,-143.27699270900473
-4117.53587928446,-855.3287801333328,-170.43524631426047,-2376.637560855537,-850.4860493058751,-121.9119980934972,-3829.2170746511288,-838.6956665251704,-166.72630187263317,-3435.620360380443,-970.3131583153072,-121.63225128809512,-4154.345597863682,-831.4032127713825,-176.16633641007385
-3978.961104037804,-860.2085732348346,-153.99433397787777,-2241.9133235350714,-800.1092255742644,-152.77343865203736,-4002.679712221443,-821.8568516435139,-164.2845077394424,-4415.777844905021,-795.3842060748632,-212.1845543762879,-3465.946885795158,-1055.628868695447,-143.02809677201876
-3786.7063624698703,-890.7786651877811,-160.93593652171472,-1749.051268935446,-821.3754972267901,-100.71182349501719,-3883.038848747009,-837.7909452846692,-166.63536478424484,-2784.3417742881256,-1105.6475132527564,-141.05669400183078,-3710.504394328757,-835.4173707016009,-155.22735779986616
-3948.7843110160798,-891.3020966575748,-152.20591635459027,-2587.0131659991416,-776.3972412010056,-169.0414837721216,-4033.2361032994727,-871.741769496293,-175.22076455415598,-2391.0742198936573,-814.0075372036997,-128.036894363651,-3052.8041568692465,-868.8278820483223,-154.3995129246154
-4095.7067859198064,-841.7201435232599,-161.76404033406394,-2052.790007333576,-826.0652915357923,-110.26262289077725,-4141.913184862862,-864.5920087544944,-172.84842877316603,-4282.107757095338,-1037.5823198005248,-204.6064286243112,-4107.76108738207,-838.9331283102977,-143.68859617719576
-3977.2745169454815,-815.8563335787567,-159.55006852680387,-2832.8995288037813,-834.6907232675281,-162.49861662211242,-3965.5699908396127,-820.7197369208124,-164.55049304042052,-4200.122586675105,-934.8082562488611,-136.67901834856116,-3041.664079034367,-911.8800196707116,-181.81806913470453
-3964.333949051306,-849.3176811868514,-152.83979313760435,-3964.661874171272,-728.032579140613,-98.56074267109967,-4083.819361857247,-818.4089335734618,-162.59379808907906,-3505.220070757185,-928.812824081407,-176.58852884976758,-3442.798119075852,-802.0696350457999,-177.92144514686467
-3889.910974173539,-829.1649970501129,-162.35043819011398,-1903.5315950939319,-803.1171541551694,-130.82088102408775,-3846.678143500969,-844.8251426585138,-153.4631617740506,-2504.8567894198973,-921.6560648673372,-142.94236170618288,-3379.297879298155,-793.696477463322,-174.65738580237888
-4131.317191994258,-848.6988977301612,-144.0152827636707,-1964.0694597149522,-1094.4359249056065,-270.2801390178608,-4103.698039896657,-812.8621535005893,-166.00324596910696,-3564.3716541173653,-993.7855818919634,-165.13249078907694,-3543.3551146491086,-868.566328224945,-165.9430581288689
-3868.798184225266,-831.6845457023433,-181.61229797022958,-2325.723478697448,-905.848881405437,-78.70043918561947,-3663.5947982627204,-833.3008424539797,-161.08471432470802,-3623.867799551304,-827.4005150467023,-131.628472848882,-3913.9247247811413,-907.892859093949,-173.11076783158535
-3515.345645510802,-848.4421967270093,-157.89955212276215,-3003.9857854821967,-829.1886790931305,-252.0730541099063,-3906.3841467722877,-849.0889271037718,-163.21655701221846,-4352.820266237311,-965.5639499064915,-226.14740524411062,-3713.5225777018663,-792.8283315183633,-137.71574527390231
-3757.549211466059,-859.0924415644837,-159.52130200602818,-2809.474909891603,-752.883423135354,-162.729531696012,-3953.760444996499,-853.1777622782312,-162.1042844659123,-2715.430044102648,-856.0258703202387,-89.1224810630077,-3514.6170007074656,-925.477431079242,-178.9286549695077
-3834.6636340360255,-837.4062606113752,-166.17551822182412,-2690.842327467707,-953.1081745823072,-140.69858737198305,-3967.9882713262014,-860.7243795027,-160.88440825175718,-2664.9338014351906,-814.2884255643994,-140.9655318252924,-3319.356779538082,-841.8405016920934,-137.12846429496696
-4303.707281569788,-802.7947268781544,-151.79779115408644,-1905.5141263299233,-782.1408246239816,-77.89456644240157,-4101.13207031612,-830.1341290601863,-176.99471803940168,-4253.141135857828,-828.1617375031722,-167.17288432618346,-3110.6838139532483,-818.2892539980087,-142.55149796874747
-3649.4615645042104,-893.3390797630017,-160.05155891144167,-3485.7937529139945,-962.4972861783197,-134.76541785100267,-4120.517975161692,-858.2131477566927,-169.3450659497377,-3799.497736729907,-801.1674779334406,-114.1191227881806,-3798.842171703343,-917.4105756633725,-155.528533717735
-4289.758979287229,-860.4879664418479,-170.1358763731929,-3110.5268230021934,-1013.3170402837327,-223.1796819153094,-3995.3009115589757,-819.1733208230914,-158.5601370805053,-4288.916292113443,-828.0755249120224,-140.0326378954589,-3965.755777330528,-804.2916406896057,-165.2768849563795
-3839.2818665550767,-851.1402746648213,-155.87549468942348,-3084.2242760096374,-715.9760664622696,-115.62750135442548,-3839.26427733307,-869.2042365633949,-154.4154585141465,-4645.156692891827,-829.0821194333341,-137.66971278731097,-4092.9215426844953,-873.8387799754731,-155.31267780581788
-4236.973982857694,-827.5877605546535,-171.48034748336622,-1757.6730019918343,-798.4097997650452,-209.53708989389912,-3986.085808430965,-832.5460532972104,-165.96600427350353,-3380.7516661212394,-839.4440699770844,-134.42080884268074,-3505.514049818695,-918.6218708514265,-161.84787797084948
-3967.9513600394585,-881.4289714914935,-133.75979570355565,-2196.209956554019,-1238.9814326244375,-109.71393047942632,-3709.874482718453,-822.4739431029334,-163.79119325093876,-3612.3076078032805,-793.9681067096135,-139.08259810040795,-4520.786764611269,-916.5289778577239,-144.25097563584723
-3689.78368771351,-853.9270220484773,-185.88896022089912,-3052.366636260651,-782.5776770755688,-227.36216371515226,-4082.1288413269776,-829.3564001997856,-163.01081830172848,-4130.183215810671,-1120.2941904825204,-180.36374419203736,-4189.302430238166,-867.1737833862177,-158.7935168410157
-3947.7820128565113,-858.9589890424152,-168.90973178819414,-2057.441683755023,-845.7981155284269,-245.7686355368861,-3950.5944296125626,-848.4639043400301,-162.02575888586787,-2923.444319710991,-822.4707435873609,-131.1911572486432,-3692.9512306477686,-890.4748829063138,-140.75941348972876
-3916.4451858932207,-873.8830129945916,-152.11079068135712,-2712.108303790984,-1283.86509530002,-155.61665643442393,-4094.865828104899,-834.2127808951929,-174.89262499832287,-2990.5487268329844,-838.9365474883161,-147.81301629880414,-4197.010238021667,-820.3407287624028,-148.80372871833427
-4010.530171477704,-855.4345036835587,-165.8869399193434,-2957.258656680226,-926.2360490227104,-110.50353652028731,-4115.39852906418,-815.1306443355896,-156.97589384347452,-3804.5389783482888,-843.9485476362088,-140.10522327769672,-3655.0385326244855,-786.2713308736182,-160.14746209163326
-3905.462793737954,-883.2601062582169,-171.551330730407,-2001.412998488764,-1158.064988663081,-94.41945259566668,-3814.5069483231932,-847.1395927914182,-157.34060948171216,-3560.5097673655446,-838.0615505080485,-144.9927911646552,-4563.331913394512,-819.3243956105011,-185.35766852454924
-4405.907692416496,-842.5886598966673,-163.7267639288118,-3325.0939116868312,-847.9978859188836,-147.06588830224905,-3848.4924594992995,-833.6429555941484,-163.8834070748499,-2496.964111858863,-1053.0229969554453,-175.74854546506347,-3574.0146592435995,-829.9357687739247,-170.1074460450201
-4086.907257630022,-839.5494296494628,-154.34574874339313,-2653.6487803289874,-911.4813285421058,-123.18997183670099,-4098.111789416421,-853.9914501180432,-164.99876144913839,-4449.99512170754,-998.9012672524749,-220.01219003601,-4729.172078265835,-825.1472442575707,-192.05940325144132
-3847.8950894346826,-854.8028725720894,-166.49254928110236,-3938.292890698266,-847.3861155365499,-119.49928433753696,-4151.609068764296,-824.1470921186311,-164.6828655595944,-2571.696900516355,-834.8408646930219,-125.21833814801859,-4371.958820277421,-832.4602794678626,-170.72082560897954
-3609.176376319793,-899.8194278332935,-159.89281915350477,-2922.6938808550376,-722.7761946328753,-130.6612948388065,-4052.6724853492847,-839.6049396516423,-168.8439983014348,-4146.9596967199695,-1008.0395258337727,-194.99415118787013,-4632.4798573965445,-843.1753423946441,-161.62507152695474
-4061.6179573960117,-849.3239384945081,-146.7539314201231,-2114.223103599393,-711.8159932884819,-123.38790499539866,-3953.142610365872,-844.3806315910841,-174.54674561039724,-4625.154978083295,-921.636380532411,-139.7002075579688,-3442.174272262675,-843.5528112422764,-146.45054862772824
-4188.966407790475,-870.1628063624704,-171.8944365465814,-2459.9490036086136,-1895.9344362276127,-216.4583259350681,-3935.9307740218787,-851.5563805750045,-161.9381142025332,-4734.48559911962,-766.7999020978953,-101.87474747409382,-3782.435830763268,-818.7549498423958,-145.80904296228283
-4229.934678427171,-818.9970401580988,-148.08063463021975,-4053.558760509293,-768.1661498918354,-106.37599142721359,-4162.969113681564,-858.6158906381673,-161.54988397515854,-3023.881768562108,-790.3591279925887,-136.3080875017185,-3563.168296942031,-811.9256814635621,-167.85390736285282
-3493.028799210257,-795.494856522286,-152.26898450849285,-3019.8319787475825,-1179.0116526309962,-134.6943659645278,-3857.8946076985294,-827.6341793453743,-174.22699956309344,-2999.7436905640543,-872.4264419068238,-138.40736359342847,-3675.525870740363,-878.8318707696519,-159.6109976070935
-4236.270462009467,-853.9980189763273,-167.159386365706,-2360.9243808608953,-841.5027902454991,-122.67548732032908,-3772.3080585954585,-820.3406806511618,-158.26769396787833,-2345.808566327221,-813.0966486856677,-165.02529689374643,-4224.841517656704,-870.2050412861522,-140.5579325120929
-4131.266970828089,-849.1607552734343,-155.69065098008332,-2388.0631942532655,-957.153754611355,-119.73651466761572,-3994.169622415383,-847.0925180255836,-156.70212807693983,-2710.6063592748824,-1264.7590130017848,-193.33097757673534,-4433.157592593766,-907.0794730518044,-148.60065170832618
-3963.033521147428,-842.2535638229058,-165.3955356764734,-2049.553220427034,-795.1357077437318,-250.01754954973777,-4033.0989296573202,-826.197355892636,-168.60904485623286,-4083.68596847992,-974.986187760634,-138.69507856147803,-4063.1400795954805,-790.4204411405385,-180.14257550883366
-4417.329410399606,-887.5403995819206,-166.21489570468998,-3209.9346063260664,-793.8638880324762,-163.48811300939494,-4012.9187836671526,-829.4574625143739,-172.36005456600304,-3050.7151602765184,-924.2195505598391,-115.4460448192716,-3679.4572937526173,-847.0132355558832,-168.70956003640083
-4548.98141347224,-789.2688596528329,-163.06876383239535,-3238.260628671538,-793.6585304366994,-168.4429497311631,-3987.6023456828643,-858.2412277970199,-164.92328881561386,-3562.543957846467,-955.2549327210801,-124.14857415850632,-4349.374523818791,-894.5169004552233,-139.62715770527458
-4150.862416327887,-826.0661626091647,-154.1557873955233,-3556.6425146532106,-783.4895021969423,-134.73654098289225,-4161.963629356038,-835.9505397850631,-167.9264116657901,-4068.889161429652,-841.4395644214976,-150.92555598064314,-3614.617597692957,-913.8440180218984,-156.95613793749519
-3871.8511698642087,-816.8899637968135,-192.95042131599283,-3089.8239934157573,-910.4712194395821,-248.46198031477806,-4018.034564993219,-840.7327726208201,-159.13414259723345,-2657.862792628568,-762.4832439452258,-125.7884218146921,-3292.1083643475963,-848.2478559700746,-161.75004143436223
-4202.34124249786,-864.5812572138185,-157.47625656696687,-4175.3691632486625,-1123.5960404036812,-271.1943491352558,-4154.597794392878,-848.7797126189886,-165.3217895459342,-4197.808962704254,-912.8297789145038,-133.87854572467813,-3532.968000047702,-934.8151781983815,-140.04860575924275
-3682.7199930170636,-842.8166019440301,-154.20766007106909,-1956.0748763774852,-895.7917226674374,-182.9558305703385,-3873.325914209171,-828.9397976009153,-156.51534034362726,-3205.4212453795144,-1035.2472693124344,-151.1911276575354,-3844.143132200461,-806.3433508320024,-124.735518919422
-4112.475347824125,-822.2974720385258,-167.6414335694767,-2966.423674932468,-838.232025445728,-275.9150018463858,-3890.100194004546,-859.3595510665723,-168.05306669452398,-3567.9113046015445,-1017.6213643661911,-147.6840266923455,-4444.133057692817,-806.4568925408682,-168.57773155444858
-3655.1341965457127,-836.1786332689428,-164.90042598454556,-2292.7598924530853,-828.3165591643117,-247.9095650192133,-4045.8664380686787,-850.2895292891368,-171.34903105056512,-3329.525002434682,-1042.3074200408716,-123.33979999667946,-3400.461344010677,-846.7062042973863,-157.2483267451714
-3520.976749418683,-823.547607646256,-154.63862426164238,-2135.1961516316283,-805.466615207929,-204.49359924460256,-4028.2940521480054,-859.859907451395,-167.703065523203,-4048.280304153146,-848.4955175100725,-137.73133204951597,-3066.886787990184,-816.9982556516651,-136.1022024017077
-3525.5931112012636,-859.2755682287507,-171.29457112402062,-1908.3297692095148,-851.0236286718202,-151.4541138553188,-4102.205453732504,-858.1296080398608,-165.404873513378,-4221.69595071841,-981.8556863370422,-191.080956674815,-3877.342542155732,-865.0023800969594,-164.50779009503447
-3975.5159690637724,-815.9296990157936,-155.2312775651412,-2325.515711298256,-1051.4242673149236,-111.58023777071234,-3851.3045123303373,-856.4043298759132,-163.98316341561755,-3817.9568450166303,-866.8261087657312,-160.66647566685987,-3828.8891049501267,-846.0200195807137,-203.77654909244222
-3613.288409011378,-827.8669053178389,-188.825570058315,-2112.7062159482,-904.3939226129249,-218.0456604400547,-4209.571823913316,-859.6147986594218,-166.5049519412733,-5101.897193122151,-1435.036774584085,-221.78273650634583,-3872.6284493002495,-871.818630022038,-163.99316836679245
-4326.390877664343,-814.0082401051725,-188.24200422891488,-1992.6761890450155,-836.1154056979191,-180.51037998022926,-3851.7555862983068,-844.0137075690265,-158.36290542087968,-3337.70118311432,-774.6546802801699,-213.77040383722465,-4000.5980002958772,-854.215722705216,-180.21160175236025
-3801.652466139327,-843.1477540526168,-165.84354449651937,-2408.1115400500794,-770.2198447739858,-157.62428212616433,-3927.3647203887413,-839.5631696705408,-166.87445450101902,-3606.443339177792,-805.7081763676226,-112.67335510577728,-4247.763229850917,-779.0002299077777,-138.10599970869168
-3857.612804981335,-847.2573610485123,-171.40191745779782,-2180.035399604968,-869.5257486633116,-171.78554150952584,-4254.874199328179,-840.2583627346394,-166.70718400258565,-3114.1478693136814,-963.3081369542666,-144.1443187875748,-3288.4559095655645,-779.2927112775332,-141.50066581855114
-4043.8830994023947,-831.739756097051,-172.7999542506679,-2620.97341766316,-829.9186947782657,-95.60319891056906,-3910.8210298717077,-823.2445082813862,-168.0147039512505,-3766.230326562364,-1203.9339714375908,-115.26889842841561,-3738.782842027695,-946.2051488425399,-157.53694201010865
-4172.763021430875,-833.12895412294,-157.99871233014085,-2235.374899000508,-756.2244749059398,-95.74982035276469,-4108.700344502176,-821.0396670970853,-163.84324825621314,-2445.0622119852105,-781.1775373094731,-136.1720319335722,-4039.5148183336064,-823.5330051577856,-169.54477492524433
-4269.908518793427,-819.6147418746758,-179.48905646663556,-2607.9576797769164,-945.7720370364221,-105.05301716640774,-3752.7553415879406,-834.8035952881098,-168.49730801885624,-3257.9624569335533,-768.0604120882645,-139.9843607882059,-3545.0627408039695,-908.6087468662055,-153.5222165494372
-4210.958808513506,-829.6045457389574,-159.18382214864715,-1767.9411988838524,-718.8978747541304,-100.61520753222382,-4204.906101581336,-866.1589926828968,-174.80345871236207,-3150.6004714232377,-871.0498205263461,-109.7885393222393,-3953.293864245073,-790.9803082910156,-174.3227594014935
-4687.326404190527,-822.6460901770109,-150.6711227735635,-2268.203734241528,-974.5702687241546,-111.52326222107179,-4117.3551132797675,-824.8301149773423,-160.3845671219831,-4729.899734958134,-844.0438805170685,-144.89011143858485,-3403.6232118513035,-823.0183534307995,-162.75641978429138
-4113.108624617506,-850.2294704918643,-152.7225920341735,-2363.4690792991482,-751.0036482153739,-89.93056238482811,-4019.6605207392045,-867.5328404480514,-164.30239910900488,-3825.7284321109396,-866.1326925453919,-147.0360873077938,-3717.6520298773626,-872.2363146626058,-163.09931441939224
-4229.919710344523,-792.9556398015808,-164.09078471101546,-2763.601127308405,-807.5192869793134,-102.92039211379407,-3959.7490870868473,-843.5147252859531,-166.02913204112818,-2267.504682480013,-780.2715249276246,-154.63258445790473,-3548.6481775711927,-817.0886284345061,-172.7934575244294
-3928.7403429904184,-849.7828642754483,-168.36532643224774,-2382.2554000279897,-681.4765420422791,-97.93230219247727,-3910.576039041082,-836.1613440626757,-167.60466416361723,-3556.8290345883834,-1002.1681116044962,-161.99448167579285,-3524.8884370658366,-870.7436608019933,-134.2771009768841
