logfeh_mean,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
4.0581e-02,-1.5302e+00,-7.7507e-01,-6.4729e-01,7.9019e-01,3.2883e+00,3.7062e+00,2.9932e+01,-2.0615e+04
-7.5499e-01,-1.9613e+00,-7.0406e-01,2.6417e-01,8.1811e-02,2.9989e+00,3.1432e+00,2.9697e+01,-8.5653e+04
-1.3207e-01,-1.5726e+00,1.6979e-02,-4.6617e-01,1.1825e+00,2.4977e+00,3.7966e+00,2.9523e+01,-1.3308e+04
-3.9736e-02,-1.7001e+00,-8.4202e-01,-3.7580e-01,7.5254e-01,3.1356e+00,2.9839e+00,2.9460e+01,-9.0319e+04
-3.4488e-01,-1.1389e+00,-1.2239e+00,-7.9898e-01,1.6970e+00,1.6387e+00,3.3041e+00,2.9866e+01,-9.7223e+04
-9.3455e-01,-1.8007e+00,-6.5820e-01,-3.6517e-01,3.6428e-01,2.7345e+00,2.8408e+00,3.0079e+01,-9.7891e+04
-4.8566e-01,-1.7868e+00,-1.3469e+00,3.8077e-01,3.6178e-01,3.1150e+00,2.8140e+00,2.9961e+01,-9.7967e+04
-8.2481e-02,-1.3164e+00,-1.0932e+00,5.2131e-01,5.9974e-01,1.9805e+00,4.3463e+00,3.0453e+01,-9.1223e+04
-9.8508e-01,-1.1542e+00,-1.7237e+00,-4.4980e-01,1.8588e+00,3.2045e+00,2.9430e+00,2.9023e+01,-4.9651e+04
-6.4394e-01,-1.3461e+00,-3.9008e-01,-6.0029e-01,7.1007e-01,1.5368e+00,3.1062e+00,2.9022e+01,-9.1115e+04
-5.8468e-01,-1.4327e+00,-5.3648e-01,-6.8122e-01,-2.7046e-02,3.2412e+00,4.0361e+00,3.0739e+01,-3.7765e+03
-8.9039e-01,-1.1341e+00,-1.8533e+00,1.0513e+00,3.2009e-01,3.0193e+00,3.5777e+00,2.9806e+01,-7.9957e+03
-2.5462e-01,-1.2218e+00,-1.6989e+00,-7.9539e-01,2.2610e-02,1.8883e+00,2.8744e+00,2.9585e+01,-9.7643e+04
-1.0963e-01,-1.7437e+00,-1.2849e-01,-1.2831e-01,6.0643e-01,1.6591e+00,3.6133e+00,3.0021e+01,-9.9919e+04
-7.2624e-01,-1.1907e+00,-1.3301e+00,5.0922e-01,7.2654e-02,2.1982e+00,3.7267e+00,2.9859e+01,-2.2892e+04
-6.9828e-01,-1.7431e+00,-7.1059e-01,-3.9539e-01,1.1246e+00,2.9838e+00,3.6468e+00,3.0046e+01,-2.5740e+04
-6.2278e-02,-1.0787e+00,-3.3969e-01,-7.9601e-01,1.3600e+00,2.7237e+00,3.7587e+00,2.9724e+01,-4.7319e+04
-7.6187e-02,-1.1489e+00,-5.7778e-01,4.6766e-01,9.7603e-01,1.6355e+00,3.9674e+00,2.9590e+01,-5.1878e+04
9.6485e-02,-1.6291e+00,-1.7745e+00,2.9247e-01,6.9021e-01,2.1770e+00,3.9662e+00,2.9580e+01,-5.2814e+04
-3.0527e-01,-1.8024e+00,-3.5458e-01,-6.8985e-01,1.5412e+00,1.9981e+00,3.6447e+00,2.9856e+01,-7.8354e+04
1.0563e-01,-1.1859e+00,-6.7401e-01,-5.1251e-01,9.0391e-01,1.9981e+00,3.3311e+00,2.9961e+01,-9.9761e+04
2.4871e-01,-1.3440e+00,-9.4943e-01,-7.1158e-01,8.7226e-01,2.8504e+00,2.8735e+00,2.9664e+01,-9.8814e+04
-4.5511e-01,-1.3285e+00,-9.3130e-01,6.2527e-02,1.5679e+00,3.3739e+00,3.0333e+00,2.9208e+01,-4.6388e+04
1.6688e-01,-1.3229e+00,-1.7320e+00,1.1286e+00,1.4546e+00,3.3118e+00,3.4245e+00,2.9533e+01,-2.0989e+04
-4.6278e-01,-1.5836e+00,-6.8002e-01,9.4964e-01,4.1949e-03,2.6164e+00,3.0854e+00,3.0437e+01,-9.9658e+04
-9.0842e-01,-1.3365e+00,-1.8901e+00,-7.9169e-01,1.8045e+00,1.9224e+00,3.5673e+00,3.0188e+01,-9.8166e+04
-2.4515e-01,-1.1854e+00,-1.5323e+00,1.2642e-01,9.8915e-02,1.7175e+00,3.3740e+00,2.9916e+01,-9.8719e+04
-4.9984e-01,-1.5067e+00,-9.3202e-01,-1.9812e-01,7.6190e-02,2.7972e+00,3.0791e+00,2.9390e+01,-9.1613e+04
-9.2826e-01,-1.0853e+00,-2.7444e-01,-5.4708e-01,1.6008e+00,2.5302e+00,3.0328e+00,2.9226e+01,-8.9865e+04
-8.8068e-01,-1.8772e+00,-3.9660e-01,2.1408e-01,1.2282e+00,2.5529e+00,3.5291e+00,3.0114e+01,-9.3747e+04
-7.9367e-01,-1.3062e+00,-5.6249e-01,5.3001e-01,8.8538e-01,3.1778e+00,3.9834e+00,3.0200e+01,-7.2037e+04
