logfeh,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-6.3825e-03,-1.9157e+00,1.4455e+00,1.9967e+00,2.6825e+00,3.2885e+00,3.2930e+00,2.9630e+01,-1.1114e+03
-8.5522e-01,-1.3307e+00,1.6489e+00,6.2046e-01,1.9348e+00,3.7389e+00,2.9796e+00,3.0248e+01,-1.3386e+03
1.7087e-01,-1.5251e+00,1.6013e+00,2.6641e+00,2.1731e+00,3.0265e+00,3.9985e+00,3.0290e+01,-1.4094e+03
-7.3048e-01,-1.7184e+00,1.6092e+00,1.6360e+00,1.9353e+00,3.7521e+00,2.6938e+00,3.0255e+01,-1.3156e+03
-7.7304e-01,-1.6516e+00,1.6957e+00,2.1291e+00,1.8814e+00,2.2579e+00,3.9714e+00,3.0317e+01,-9.3117e+02
-6.0403e-01,-1.7728e+00,1.6332e+00,2.3970e+00,5.5505e-01,1.8409e+00,3.9031e+00,3.0199e+01,-1.2170e+03
-4.7156e-02,-1.3881e+00,-1.1629e+00,2.1996e+00,8.2226e-01,2.0677e+00,3.3912e+00,2.8730e+01,-9.9898e+02
-1.6973e-01,-1.2259e+00,1.3902e+00,2.5437e+00,2.4750e+00,2.2989e+00,3.7351e+00,2.9959e+01,-8.7911e+02
-5.2498e-01,-1.6531e+00,1.4254e+00,1.4823e+00,1.1099e+00,3.4314e+00,2.9312e+00,2.9459e+01,-1.0983e+03
2.4282e-01,-1.4452e+00,1.0169e+00,2.3189e+00,1.8380e+00,1.9828e+00,3.5560e+00,2.9030e+01,-8.9903e+02
