niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logSFH0,logSFH1,logSFH2,dmod
1.9700e+02,2.0000e+00,2.6766e+01,-9.5198e+04,-9.5206e+04,-3.9361e-01,-9.5206e+04,1.2078e-01,7.3014e+00,9.4219e+04,1.0845e+02,-1.1676e+00,-1.7485e+00,2.7974e-01,2.5180e+00,2.4149e+00,3.0014e+01
1.9800e+02,1.0000e+00,2.6866e+01,-9.5095e+04,-9.5102e+04,-3.9560e-01,-9.5102e+04,1.2080e-01,7.3034e+00,9.4195e+04,1.0896e+02,-1.1458e+00,-1.6238e+00,1.1108e+00,1.2489e+00,3.2091e+00,3.1060e+01
1.9900e+02,1.0000e+00,2.6965e+01,-9.4679e+04,-9.4686e+04,-3.9760e-01,-9.4686e+04,1.2081e-01,7.3054e+00,9.4092e+04,1.0933e+02,-1.1257e+00,-1.9914e+00,2.1000e+00,2.9055e+00,1.8437e+00,3.0964e+01
2.0000e+02,1.0000e+00,2.7064e+01,-9.4298e+04,-9.4305e+04,-3.9960e-01,-9.4305e+04,1.2083e-01,7.3074e+00,9.3676e+04,1.0988e+02,-1.0494e+00,-1.5272e+00,2.4476e+00,3.2031e+00,2.5692e+00,3.1861e+01
2.0100e+02,1.0000e+00,2.7162e+01,-9.4241e+04,-9.4248e+04,-4.0160e-01,-9.4248e+04,1.2085e-01,7.3094e+00,9.3295e+04,1.1039e+02,-1.0242e+00,-1.7109e+00,1.8749e+00,2.6861e+00,1.5838e+00,3.0274e+01
2.0200e+02,2.0000e+00,2.7224e+01,-9.4194e+04,-9.4201e+04,-4.0360e-01,-9.4201e+04,1.2086e-01,7.3114e+00,9.3238e+04,1.1126e+02,-1.0338e+00,-1.6449e+00,4.2658e-01,3.1377e+00,1.0496e+00,3.1283e+01
2.0300e+02,1.0000e+00,2.7322e+01,-9.3532e+04,-9.3539e+04,-4.0559e-01,-9.3539e+04,1.2088e-01,7.3133e+00,9.3191e+04,1.1163e+02,-1.0073e+00,-1.6228e+00,1.9963e+00,2.4681e+00,2.1856e+00,3.0102e+01
2.0400e+02,2.0000e+00,2.7383e+01,-9.3101e+04,-9.3109e+04,-4.0759e-01,-9.3109e+04,1.2090e-01,7.3153e+00,9.2529e+04,1.1238e+02,-1.0040e+00,-1.6947e+00,1.6292e+00,2.6362e+00,2.3808e+00,3.0371e+01
2.0500e+02,2.0000e+00,2.7443e+01,-9.2857e+04,-9.2864e+04,-4.0959e-01,-9.2864e+04,1.2091e-01,7.3173e+00,9.2098e+04,1.1314e+02,-1.1403e+00,-1.8458e+00,3.7288e-01,2.9975e+00,2.6434e+00,3.1261e+01
2.0600e+02,1.0000e+00,2.7540e+01,-9.2839e+04,-9.2847e+04,-4.1159e-01,-9.2847e+04,1.2093e-01,7.3193e+00,9.1854e+04,1.1365e+02,-1.0252e+00,-1.8371e+00,4.5438e-01,2.9475e+00,2.5985e+00,3.1104e+01
2.0700e+02,2.0000e+00,2.7600e+01,-9.2459e+04,-9.2466e+04,-4.1359e-01,-9.2466e+04,1.2095e-01,7.3213e+00,9.1836e+04,1.1455e+02,-1.1780e+00,-1.8199e+00,1.4860e-01,3.3389e+00,1.7269e+00,3.1912e+01
2.0800e+02,2.0000e+00,2.7660e+01,-9.2444e+04,-9.2451e+04,-4.1558e-01,-9.2451e+04,1.2096e-01,7.3233e+00,9.1455e+04,1.1547e+02,-1.0921e+00,-1.8489e+00,1.3176e+00,2.6383e+00,3.1322e+00,3.1345e+01
2.0900e+02,1.0000e+00,2.7756e+01,-9.1258e+04,-9.1265e+04,-4.1758e-01,-9.1265e+04,1.2098e-01,7.3253e+00,9.1440e+04,1.1598e+02,-1.1764e+00,-1.6885e+00,6.2054e-01,2.9992e+00,1.0472e+00,3.0961e+01
2.1000e+02,2.0000e+00,2.7815e+01,-9.1005e+04,-9.1012e+04,-4.1958e-01,-9.1012e+04,1.2100e-01,7.3273e+00,9.0255e+04,1.1703e+02,-1.1612e+00,-1.9877e+00,1.7338e+00,2.0530e+00,3.1459e+00,3.1150e+01
2.1100e+02,1.0000e+00,2.7910e+01,-9.0411e+04,-9.0418e+04,-4.2158e-01,-9.0418e+04,1.2101e-01,7.3293e+00,9.0002e+04,1.1740e+02,-1.2454e+00,-1.5723e+00,1.4319e+00,3.2480e+00,2.8229e+00,3.1940e+01
2.1200e+02,1.0000e+00,2.8005e+01,-9.0238e+04,-9.0246e+04,-4.2358e-01,-9.0246e+04,1.2103e-01,7.3313e+00,8.9407e+04,1.1792e+02,-1.1164e+00,-1.5778e+00,7.2334e-01,2.6205e+00,2.3139e+00,3.0224e+01
2.1300e+02,2.0000e+00,2.8063e+01,-8.9761e+04,-8.9769e+04,-4.2557e-01,-8.9769e+04,1.2105e-01,7.3333e+00,8.9235e+04,1.1883e+02,-1.1619e+00,-1.8496e+00,6.4974e-01,2.6669e+00,3.3009e+00,3.1722e+01
2.1400e+02,3.0000e+00,2.8084e+01,-8.9017e+04,-8.9025e+04,-4.2757e-01,-8.9025e+04,1.2106e-01,7.3353e+00,8.8758e+04,1.2022e+02,-1.1957e+00,-1.6132e+00,2.1192e+00,2.3242e+00,2.0240e+00,3.0037e+01
2.1500e+02,1.0000e+00,2.8178e+01,-8.8859e+04,-8.8867e+04,-4.2957e-01,-8.8867e+04,1.2108e-01,7.3373e+00,8.8014e+04,1.2059e+02,-1.1000e+00,-1.5780e+00,1.3365e+00,1.7941e+00,2.8840e+00,3.0359e+01
2.1600e+02,1.0000e+00,2.8272e+01,-8.7526e+04,-8.7533e+04,-4.3157e-01,-8.7533e+04,1.2109e-01,7.3393e+00,8.7856e+04,1.2112e+02,-1.0937e+00,-1.9924e+00,5.0165e-01,2.1226e+00,3.1569e+00,3.1146e+01
2.1700e+02,2.0000e+00,2.8329e+01,-8.6761e+04,-8.6769e+04,-4.3357e-01,-8.6769e+04,1.2111e-01,7.3413e+00,8.6522e+04,1.2186e+02,-1.2456e+00,-1.7564e+00,1.3742e+00,1.5019e+00,3.0889e+00,3.0904e+01
2.1800e+02,1.0000e+00,2.8422e+01,-8.6662e+04,-8.6669e+04,-4.3556e-01,-8.6669e+04,1.2113e-01,7.3433e+00,8.5758e+04,1.2237e+02,-1.2422e+00,-1.5486e+00,1.5308e+00,2.3455e+00,2.6581e+00,3.0329e+01
2.1900e+02,1.0000e+00,2.8516e+01,-8.5961e+04,-8.5969e+04,-4.3756e-01,-8.5969e+04,1.2114e-01,7.3453e+00,8.5659e+04,1.2288e+02,-1.2279e+00,-1.9717e+00,2.5818e-01,2.2133e+00,2.6866e+00,3.0182e+01
2.2000e+02,1.0000e+00,2.8609e+01,-8.4620e+04,-8.4628e+04,-4.3956e-01,-8.4628e+04,1.2116e-01,7.3473e+00,8.4958e+04,1.2328e+02,-1.2236e+00,-1.8053e+00,1.8866e+00,2.9746e+00,1.0254e+00,3.1119e+01
2.2100e+02,1.0000e+00,2.8701e+01,-8.4412e+04,-8.4420e+04,-4.4156e-01,-8.4420e+04,1.2118e-01,7.3493e+00,8.3617e+04,1.2382e+02,-1.1893e+00,-1.9823e+00,2.7107e-01,2.8917e+00,1.1927e+00,3.0768e+01
2.2200e+02,1.0000e+00,2.8794e+01,-8.4356e+04,-8.4363e+04,-4.4356e-01,-8.4363e+04,1.2119e-01,7.3513e+00,8.3409e+04,1.2420e+02,-1.1556e+00,-1.7630e+00,1.7697e+00,2.6054e+00,2.0433e+00,3.0329e+01
2.2300e+02,2.0000e+00,2.8849e+01,-8.4131e+04,-8.4138e+04,-4.4555e-01,-8.4138e+04,1.2121e-01,7.3533e+00,8.3353e+04,1.2509e+02,-1.0834e+00,-1.8923e+00,2.2962e+00,1.6547e+00,2.9766e+00,3.1019e+01
2.2400e+02,3.0000e+00,2.8866e+01,-8.3808e+04,-8.3815e+04,-4.4755e-01,-8.3815e+04,1.2123e-01,7.3553e+00,8.3128e+04,1.2624e+02,-1.1045e+00,-1.9560e+00,5.8032e-01,3.0313e+00,2.8819e+00,3.1610e+01
2.2500e+02,2.0000e+00,2.8920e+01,-8.3384e+04,-8.3391e+04,-4.4955e-01,-8.3391e+04,1.2124e-01,7.3573e+00,8.2805e+04,1.2726e+02,-1.1607e+00,-1.9679e+00,1.7695e+00,1.5870e+00,2.9632e+00,3.0720e+01
2.2600e+02,2.0000e+00,2.8974e+01,-8.3169e+04,-8.3176e+04,-4.5155e-01,-8.3176e+04,1.2126e-01,7.3593e+00,8.2381e+04,1.2829e+02,-1.0005e+00,-1.7240e+00,2.2247e+00,1.4212e+00,3.2089e+00,3.1406e+01
2.2700e+02,1.0000e+00,2.9065e+01,-8.2829e+04,-8.2836e+04,-4.5355e-01,-8.2836e+04,1.2128e-01,7.3613e+00,8.2166e+04,1.2867e+02,-1.0669e+00,-1.7362e+00,1.3044e+00,1.7403e+00,3.1486e+00,3.1093e+01
2.2800e+02,1.0000e+00,2.9156e+01,-8.1874e+04,-8.1881e+04,-4.5554e-01,-8.1881e+04,1.2129e-01,7.3633e+00,8.1826e+04,1.2904e+02,-1.0393e+00,-1.9970e+00,1.6148e+00,1.2871e+00,2.8909e+00,3.0456e+01
2.2900e+02,2.0000e+00,2.9209e+01,-8.1731e+04,-8.1739e+04,-4.5754e-01,-8.1739e+04,1.2131e-01,7.3653e+00,8.0871e+04,1.2994e+02,-1.1414e+00,-1.7861e+00,2.5529e-01,3.2720e+00,1.3725e+00,3.1815e+01
2.3000e+02,1.0000e+00,2.9299e+01,-8.0999e+04,-8.1006e+04,-4.5954e-01,-8.1006e+04,1.2133e-01,7.3673e+00,8.0728e+04,1.3057e+02,-1.0764e+00,-1.7652e+00,1.1634e+00,1.3918e+00,3.2914e+00,3.1443e+01
2.3100e+02,2.0000e+00,2.9352e+01,-8.0662e+04,-8.0670e+04,-4.6154e-01,-8.0670e+04,1.2134e-01,7.3693e+00,7.9996e+04,1.3145e+02,-1.0598e+00,-1.5276e+00,1.2539e+00,2.6552e+00,1.8685e+00,3.0257e+01
2.3200e+02,1.0000e+00,2.9442e+01,-8.0643e+04,-8.0650e+04,-4.6354e-01,-8.0650e+04,1.2136e-01,7.3713e+00,7.9659e+04,1.3184e+02,-1.2281e+00,-1.5565e+00,1.9562e+00,1.7933e+00,3.0458e+00,3.1015e+01
2.3300e+02,1.0000e+00,2.9531e+01,-8.0553e+04,-8.0561e+04,-4.6553e-01,-8.0561e+04,1.2137e-01,7.3733e+00,7.9640e+04,1.3220e+02,-1.2429e+00,-1.9298e+00,1.0000e+00,3.0677e+00,2.1385e+00,3.1387e+01
2.3400e+02,1.0000e+00,2.9620e+01,-8.0484e+04,-8.0491e+04,-4.6753e-01,-8.0491e+04,1.2139e-01,7.3753e+00,7.9550e+04,1.3272e+02,-1.0021e+00,-1.5457e+00,1.6766e+00,2.3410e+00,2.3353e+00,3.0012e+01
2.3500e+02,1.0000e+00,2.9709e+01,-7.9969e+04,-7.9976e+04,-4.6953e-01,-7.9976e+04,1.2141e-01,7.3773e+00,7.9480e+04,1.3323e+02,-1.1554e+00,-1.5044e+00,2.2618e+00,2.0910e+00,1.9900e+00,3.0091e+01
2.3600e+02,4.0000e+00,2.9686e+01,-7.9959e+04,-7.9967e+04,-4.7153e-01,-7.9967e+04,1.2141e-01,7.3781e+00,7.8966e+04,1.3484e+02,-1.1121e+00,-1.9537e+00,1.8511e+00,2.4107e+00,2.8646e+00,3.0911e+01
2.3700e+02,1.0000e+00,2.9774e+01,-7.9926e+04,-7.9934e+04,-4.7353e-01,-7.9934e+04,1.2144e-01,7.3813e+00,7.8956e+04,1.3522e+02,-1.1121e+00,-1.5412e+00,3.4368e-01,2.7394e+00,2.4263e+00,3.0676e+01
2.3800e+02,1.0000e+00,2.9862e+01,-7.9736e+04,-7.9743e+04,-4.7552e-01,-7.9743e+04,1.2146e-01,7.3833e+00,7.8923e+04,1.3560e+02,-1.0665e+00,-1.6582e+00,1.0532e+00,2.7330e+00,1.9180e+00,3.0465e+01
2.3900e+02,1.0000e+00,2.9950e+01,-7.7652e+04,-7.7660e+04,-4.7752e-01,-7.7660e+04,1.2147e-01,7.3853e+00,7.8733e+04,1.3612e+02,-1.1662e+00,-1.8242e+00,1.1074e+00,2.4487e+00,2.5439e+00,3.0354e+01
2.4000e+02,1.0000e+00,3.0038e+01,-7.7607e+04,-7.7615e+04,-4.7952e-01,-7.7615e+04,1.2149e-01,7.3873e+00,7.6649e+04,1.3652e+02,-1.2354e+00,-1.6893e+00,5.6701e-02,3.1376e+00,1.7658e+00,3.1518e+01
2.4100e+02,2.0000e+00,3.0087e+01,-7.7189e+04,-7.7197e+04,-4.8152e-01,-7.7197e+04,1.2151e-01,7.3893e+00,7.6604e+04,1.3755e+02,-1.2226e+00,-1.9777e+00,1.2599e+00,2.0088e+00,2.8481e+00,3.0538e+01
2.4200e+02,1.0000e+00,3.0175e+01,-7.6510e+04,-7.6517e+04,-4.8352e-01,-7.6517e+04,1.2152e-01,7.3913e+00,7.6186e+04,1.3806e+02,-1.2291e+00,-1.6196e+00,1.2732e+00,2.6526e+00,2.5758e+00,3.0742e+01
2.4300e+02,1.0000e+00,3.0262e+01,-7.6356e+04,-7.6363e+04,-4.8551e-01,-7.6363e+04,1.2154e-01,7.3933e+00,7.5507e+04,1.3857e+02,-1.0536e+00,-1.5692e+00,1.0734e+00,2.7136e+00,1.6619e+00,3.0390e+01
2.4400e+02,3.0000e+00,3.0273e+01,-7.5907e+04,-7.5914e+04,-4.8751e-01,-7.5914e+04,1.2156e-01,7.3953e+00,7.5352e+04,1.3987e+02,-1.0497e+00,-1.8460e+00,2.8505e-01,2.4007e+00,2.9228e+00,3.0870e+01
2.4500e+02,1.0000e+00,3.0359e+01,-7.5449e+04,-7.5456e+04,-4.8951e-01,-7.5456e+04,1.2157e-01,7.3973e+00,7.4904e+04,1.4026e+02,-1.0659e+00,-1.7626e+00,2.4353e+00,2.3142e+00,3.1453e+00,3.1638e+01
2.4600e+02,1.0000e+00,3.0446e+01,-7.5338e+04,-7.5346e+04,-4.9151e-01,-7.5346e+04,1.2159e-01,7.3993e+00,7.4446e+04,1.4066e+02,-1.0521e+00,-1.5306e+00,6.1777e-01,1.8177e+00,3.0284e+00,3.0819e+01
2.4700e+02,1.0000e+00,3.0532e+01,-7.4482e+04,-7.4490e+04,-4.9351e-01,-7.4490e+04,1.2160e-01,7.4013e+00,7.4336e+04,1.4104e+02,-1.1976e+00,-1.8311e+00,1.2664e+00,1.7280e+00,2.6791e+00,3.0051e+01
2.4800e+02,2.0000e+00,3.0580e+01,-7.4287e+04,-7.4295e+04,-4.9550e-01,-7.4295e+04,1.2162e-01,7.4033e+00,7.3480e+04,1.4181e+02,-1.0040e+00,-1.8770e+00,2.2983e+00,1.2196e+00,2.5417e+00,3.0389e+01
2.4900e+02,1.0000e+00,3.0665e+01,-7.4189e+04,-7.4196e+04,-4.9750e-01,-7.4196e+04,1.2164e-01,7.4053e+00,7.3285e+04,1.4219e+02,-1.1806e+00,-1.6358e+00,2.3586e-01,1.5757e+00,3.2478e+00,3.1391e+01
2.5000e+02,1.0000e+00,3.0750e+01,-7.3340e+04,-7.3347e+04,-4.9950e-01,-7.3347e+04,1.2165e-01,7.4073e+00,7.3187e+04,1.4261e+02,-1.0354e+00,-1.7935e+00,2.3187e+00,1.6173e+00,2.9819e+00,3.1123e+01
2.5100e+02,1.0000e+00,3.0835e+01,-7.3064e+04,-7.3072e+04,-5.0150e-01,-7.3072e+04,1.2167e-01,7.4093e+00,7.2337e+04,1.4313e+02,-1.0032e+00,-1.5253e+00,1.8804e+00,2.6007e+00,1.5209e+00,3.0336e+01
2.5200e+02,1.0000e+00,3.0920e+01,-7.2237e+04,-7.2244e+04,-5.0350e-01,-7.2244e+04,1.2169e-01,7.4113e+00,7.2062e+04,1.4351e+02,-1.0302e+00,-1.8737e+00,8.7002e-01,1.4565e+00,3.2545e+00,3.1413e+01
2.5300e+02,1.0000e+00,3.1005e+01,-7.1785e+04,-7.1792e+04,-5.0549e-01,-7.1792e+04,1.2170e-01,7.4133e+00,7.1235e+04,1.4389e+02,-1.1406e+00,-1.5145e+00,1.9347e+00,1.3294e+00,3.3179e+00,3.1656e+01
2.5400e+02,1.0000e+00,3.1089e+01,-7.1516e+04,-7.1523e+04,-5.0749e-01,-7.1523e+04,1.2172e-01,7.4152e+00,7.0783e+04,1.4428e+02,-1.2298e+00,-1.6567e+00,1.5422e+00,1.1277e+00,2.8445e+00,3.0430e+01
2.5500e+02,1.0000e+00,3.1174e+01,-7.1207e+04,-7.1214e+04,-5.0949e-01,-7.1214e+04,1.2174e-01,7.4172e+00,7.0513e+04,1.4480e+02,-1.0014e+00,-1.9106e+00,3.0500e-02,2.1425e+00,3.3294e+00,3.1692e+01
2.5600e+02,1.0000e+00,3.1258e+01,-7.0850e+04,-7.0857e+04,-5.1149e-01,-7.0857e+04,1.2175e-01,7.4192e+00,7.0205e+04,1.4519e+02,-1.1636e+00,-1.7041e+00,5.7263e-01,1.6689e+00,3.3321e+00,3.1652e+01
2.5700e+02,3.0000e+00,3.1265e+01,-7.0808e+04,-7.0815e+04,-5.1349e-01,-7.0815e+04,1.2177e-01,7.4212e+00,6.9847e+04,1.4661e+02,-1.0166e+00,-1.8919e+00,1.6998e+00,2.9014e+00,1.8146e+00,3.1043e+01
2.5800e+02,2.0000e+00,3.1311e+01,-7.0737e+04,-7.0744e+04,-5.1548e-01,-7.0744e+04,1.2179e-01,7.4232e+00,6.9805e+04,1.4750e+02,-1.0250e+00,-1.5664e+00,2.0944e+00,1.6341e+00,3.1075e+00,3.1235e+01
2.5900e+02,1.0000e+00,3.1394e+01,-7.0476e+04,-7.0483e+04,-5.1748e-01,-7.0483e+04,1.2180e-01,7.4252e+00,6.9734e+04,1.4805e+02,-1.0601e+00,-1.8469e+00,1.5403e+00,1.5482e+00,3.1813e+00,3.1296e+01
2.6000e+02,1.0000e+00,3.1477e+01,-7.0276e+04,-7.0283e+04,-5.1948e-01,-7.0283e+04,1.2182e-01,7.4272e+00,6.9474e+04,1.4859e+02,-1.1803e+00,-1.9754e+00,2.0845e+00,3.0345e+00,1.8674e+00,3.1504e+01
2.6100e+02,3.0000e+00,3.1484e+01,-7.0249e+04,-7.0256e+04,-5.2148e-01,-7.0256e+04,1.2183e-01,7.4292e+00,6.9273e+04,1.5011e+02,-1.2349e+00,-1.9661e+00,2.4037e-01,3.0484e+00,2.5740e+00,3.1567e+01
2.6200e+02,1.0000e+00,3.1566e+01,-6.9734e+04,-6.9741e+04,-5.2348e-01,-6.9741e+04,1.2185e-01,7.4312e+00,6.9246e+04,1.5062e+02,-1.0359e+00,-1.6361e+00,1.7309e+00,2.1809e+00,3.1422e+00,3.1329e+01
2.6300e+02,2.0000e+00,3.1611e+01,-6.9383e+04,-6.9391e+04,-5.2547e-01,-6.9391e+04,1.2187e-01,7.4332e+00,6.8731e+04,1.5151e+02,-1.0167e+00,-1.6743e+00,9.9301e-01,2.9718e+00,1.7921e+00,3.1136e+01
2.6400e+02,2.0000e+00,3.1655e+01,-6.8886e+04,-6.8894e+04,-5.2747e-01,-6.8894e+04,1.2188e-01,7.4352e+00,6.8381e+04,1.5228e+02,-1.1086e+00,-1.9136e+00,1.4165e+00,2.2850e+00,3.1722e+00,3.1441e+01
2.6500e+02,2.0000e+00,3.1699e+01,-6.7235e+04,-6.7243e+04,-5.2947e-01,-6.7243e+04,1.2190e-01,7.4372e+00,6.7884e+04,1.5316e+02,-1.0663e+00,-1.9834e+00,9.2374e-01,1.7861e+00,2.7004e+00,3.0137e+01
2.6600e+02,2.0000e+00,3.1742e+01,-6.7205e+04,-6.7212e+04,-5.3147e-01,-6.7212e+04,1.2192e-01,7.4392e+00,6.6233e+04,1.5406e+02,-1.0791e+00,-1.6436e+00,9.2563e-01,2.4030e+00,2.2577e+00,3.0028e+01
2.6700e+02,1.0000e+00,3.1824e+01,-6.6489e+04,-6.6496e+04,-5.3347e-01,-6.6496e+04,1.2193e-01,7.4412e+00,6.6202e+04,1.5444e+02,-1.1689e+00,-1.7550e+00,2.4444e+00,1.7930e+00,3.1270e+00,3.1585e+01
2.6800e+02,1.0000e+00,3.1905e+01,-6.5955e+04,-6.5963e+04,-5.3546e-01,-6.5963e+04,1.2195e-01,7.4432e+00,6.5486e+04,1.5496e+02,-1.1053e+00,-1.5006e+00,3.6061e-01,2.3918e+00,2.4786e+00,3.0220e+01
2.6900e+02,2.0000e+00,3.1948e+01,-6.4921e+04,-6.4929e+04,-5.3746e-01,-6.4929e+04,1.2197e-01,7.4452e+00,6.4953e+04,1.5601e+02,-1.0683e+00,-1.5500e+00,1.9479e+00,2.4979e+00,1.7278e+00,3.0303e+01
2.7000e+02,1.0000e+00,3.2028e+01,-6.4436e+04,-6.4444e+04,-5.3946e-01,-6.4444e+04,1.2198e-01,7.4472e+00,6.3919e+04,1.5642e+02,-1.1884e+00,-1.5894e+00,6.0832e-01,2.6257e+00,1.9341e+00,3.0344e+01
2.7100e+02,3.0000e+00,3.2033e+01,-6.4125e+04,-6.4133e+04,-5.4146e-01,-6.4133e+04,1.2200e-01,7.4492e+00,6.3434e+04,1.5782e+02,-1.0842e+00,-1.6358e+00,1.3713e+00,1.7295e+00,3.0072e+00,3.0907e+01
2.7200e+02,2.0000e+00,3.2075e+01,-6.1837e+04,-6.1845e+04,-5.4346e-01,-6.1845e+04,1.2201e-01,7.4512e+00,6.3123e+04,1.5871e+02,-1.0651e+00,-1.8960e+00,2.2745e+00,2.3521e+00,2.6323e+00,3.0962e+01
2.7300e+02,2.0000e+00,3.2118e+01,-6.1533e+04,-6.1540e+04,-5.4545e-01,-6.1540e+04,1.2203e-01,7.4532e+00,6.0835e+04,1.5973e+02,-1.0993e+00,-1.8053e+00,1.0308e+00,2.3321e+00,3.1898e+00,3.1529e+01
2.7400e+02,3.0000e+00,3.2122e+01,-6.1481e+04,-6.1489e+04,-5.4745e-01,-6.1489e+04,1.2205e-01,7.4552e+00,6.0530e+04,1.6109e+02,-1.0532e+00,-1.7701e+00,2.4531e-02,2.9260e+00,1.8265e+00,3.1086e+01
2.7500e+02,2.0000e+00,3.2164e+01,-6.0057e+04,-6.0064e+04,-5.4945e-01,-6.0064e+04,1.2206e-01,7.4572e+00,6.0479e+04,1.6195e+02,-1.0299e+00,-1.6813e+00,2.1315e+00,2.4949e+00,2.7346e+00,3.1074e+01
2.7600e+02,2.0000e+00,3.2205e+01,-5.8579e+04,-5.8586e+04,-5.5145e-01,-5.8586e+04,1.2208e-01,7.4592e+00,5.9055e+04,1.6281e+02,-1.0433e+00,-1.8120e+00,1.5229e+00,2.5501e+00,2.1037e+00,3.0398e+01
2.7700e+02,2.0000e+00,3.2247e+01,-5.8013e+04,-5.8021e+04,-5.5345e-01,-5.8021e+04,1.2210e-01,7.4612e+00,5.7577e+04,1.6368e+02,-1.0841e+00,-1.9461e+00,1.8926e+00,2.1356e+00,2.7353e+00,3.0713e+01
2.7800e+02,2.0000e+00,3.2288e+01,-5.7532e+04,-5.7540e+04,-5.5544e-01,-5.7540e+04,1.2211e-01,7.4632e+00,5.7011e+04,1.6441e+02,-1.2086e+00,-1.7276e+00,2.2109e+00,2.7795e+00,2.3909e+00,3.1290e+01
2.7900e+02,2.0000e+00,3.2329e+01,-5.7499e+04,-5.7507e+04,-5.5744e-01,-5.7507e+04,1.2213e-01,7.4652e+00,5.6530e+04,1.6516e+02,-1.1175e+00,-1.6598e+00,1.0685e+00,2.9195e+00,2.0340e+00,3.1160e+01
2.8000e+02,6.0000e+00,3.2221e+01,-5.6960e+04,-5.6968e+04,-5.5944e-01,-5.6968e+04,1.2215e-01,7.4672e+00,5.6497e+04,1.6772e+02,-1.1244e+00,-1.8272e+00,3.8937e-01,2.6579e+00,1.7408e+00,3.0445e+01
2.8100e+02,1.0000e+00,3.2299e+01,-5.6600e+04,-5.6607e+04,-5.6144e-01,-5.6607e+04,1.2216e-01,7.4692e+00,5.5958e+04,1.6824e+02,-1.1016e+00,-1.5316e+00,9.1390e-01,3.2263e+00,1.6622e+00,3.1875e+01
2.8200e+02,3.0000e+00,3.2302e+01,-5.5167e+04,-5.5174e+04,-5.6344e-01,-5.5174e+04,1.2218e-01,7.4712e+00,5.5598e+04,1.6964e+02,-1.2438e+00,-1.5581e+00,1.4427e+00,2.3130e+00,2.6089e+00,3.0520e+01
2.8300e+02,1.0000e+00,3.2380e+01,-5.4526e+04,-5.4534e+04,-5.6543e-01,-5.4534e+04,1.2219e-01,7.4732e+00,5.4164e+04,1.7016e+02,-1.0770e+00,-1.6060e+00,1.7850e+00,2.5189e+00,1.3101e+00,3.0280e+01
2.8400e+02,1.0000e+00,3.2457e+01,-5.3992e+04,-5.3999e+04,-5.6743e-01,-5.3999e+04,1.2221e-01,7.4752e+00,5.3524e+04,1.7066e+02,-1.0856e+00,-1.6760e+00,2.1647e+00,1.3157e+00,3.0716e+00,3.1329e+01
2.8500e+02,3.0000e+00,3.2460e+01,-5.3786e+04,-5.3793e+04,-5.6943e-01,-5.3793e+04,1.2223e-01,7.4772e+00,5.2989e+04,1.7192e+02,-1.1906e+00,-1.5306e+00,1.1249e+00,2.5458e+00,2.6185e+00,3.0784e+01
2.8600e+02,2.0000e+00,3.2500e+01,-5.3695e+04,-5.3702e+04,-5.7143e-01,-5.3702e+04,1.2224e-01,7.4792e+00,5.2784e+04,1.7282e+02,-1.0915e+00,-1.8047e+00,1.9166e+00,1.5543e+00,2.7669e+00,3.0609e+01
2.8700e+02,2.0000e+00,3.2540e+01,-5.3309e+04,-5.3316e+04,-5.7343e-01,-5.3316e+04,1.2226e-01,7.4812e+00,5.2692e+04,1.7384e+02,-1.0236e+00,-1.8720e+00,2.2451e+00,1.9060e+00,1.5873e+00,3.0098e+01
2.8800e+02,3.0000e+00,3.2542e+01,-5.2257e+04,-5.2265e+04,-5.7542e-01,-5.2265e+04,1.2228e-01,7.4832e+00,5.2306e+04,1.7524e+02,-1.0803e+00,-1.9907e+00,2.2248e+00,2.8506e+00,1.8504e+00,3.1320e+01
2.8900e+02,2.0000e+00,3.2582e+01,-5.2076e+04,-5.2083e+04,-5.7742e-01,-5.2083e+04,1.2229e-01,7.4852e+00,5.1255e+04,1.7625e+02,-1.1684e+00,-1.9421e+00,2.4302e+00,1.6861e+00,1.4686e+00,3.0430e+01
2.9000e+02,5.0000e+00,3.2511e+01,-5.2008e+04,-5.2015e+04,-5.7942e-01,-5.2015e+04,1.2231e-01,7.4872e+00,5.1073e+04,1.7855e+02,-1.0943e+00,-1.7935e+00,9.0765e-01,1.0915e+00,3.1704e+00,3.1346e+01
2.9100e+02,2.0000e+00,3.2550e+01,-5.1374e+04,-5.1381e+04,-5.8142e-01,-5.1381e+04,1.2232e-01,7.4892e+00,5.1005e+04,1.7959e+02,-1.2326e+00,-1.9238e+00,7.6854e-01,3.1913e+00,1.9029e+00,3.1891e+01
2.9200e+02,1.0000e+00,3.2626e+01,-5.1160e+04,-5.1167e+04,-5.8342e-01,-5.1167e+04,1.2234e-01,7.4912e+00,5.0371e+04,1.8009e+02,-1.0241e+00,-1.8612e+00,6.4166e-01,2.7493e+00,3.2539e+00,3.1967e+01
2.9300e+02,1.0000e+00,3.2701e+01,-5.0767e+04,-5.0774e+04,-5.8541e-01,-5.0774e+04,1.2236e-01,7.4932e+00,5.0158e+04,1.8062e+02,-1.0459e+00,-1.8853e+00,1.6628e+00,2.4390e+00,1.1984e+00,3.0085e+01
2.9400e+02,1.0000e+00,3.2776e+01,-5.0671e+04,-5.0679e+04,-5.8741e-01,-5.0679e+04,1.2237e-01,7.4952e+00,4.9764e+04,1.8113e+02,-1.0287e+00,-1.6364e+00,1.4281e+00,1.7073e+00,2.8031e+00,3.0531e+01
