  5.20    0.2312    3.5630   -0.1850   -0.6733    7.2952    6.5884    5.1217    4.5534    4.1628
  5.20    0.2843    3.5788   -0.0370   -0.8503    6.7336    6.0603    4.7416    4.2191    3.8061
  5.20    0.3210    3.5889    0.0488   -1.0800    6.3856    5.7406    4.5151    4.0226    3.6127
  5.20    0.3575    3.5991    0.1369   -1.0430    6.0269    5.4144    4.2799    3.8182    3.4216
  5.20    0.4294    3.6190    0.2748   -1.0592    5.4122    4.8670    3.8930    3.4987    3.1586
  5.20    0.5106    3.6397    0.4113   -1.0381    4.8231    4.3405    3.5109    3.1871    2.9198
  5.20    0.6943    3.6669    0.6393   -1.1734    3.9965    3.5804    2.9072    2.6702    2.4952
  5.20    0.8611    3.6808    0.7899   -1.3048    3.5134    3.1284    2.5227    2.3274    2.1967
  5.20    1.1734    3.6970    1.0005   -1.0728    2.8797    2.5301    1.9954    1.8456    1.7631
  5.20    4.4322    3.7616    2.2695   -1.8496   -0.6164   -0.8248   -1.1024   -1.0977   -1.0113
  5.20    4.7942    3.8014    2.4655   -2.9768   -1.2551   -1.3871   -1.5067   -1.4213   -1.2347
  5.20    4.9541    3.8347    2.5553   -3.2486   -1.5857   -1.6600   -1.6439   -1.4972   -1.2260
  5.20    5.1031    3.8679    2.6424   -3.3075   -1.8913   -1.9088   -1.7557   -1.5556   -1.2028
  5.20    5.2434    3.9004    2.7261   -3.3606   -2.1548   -2.1128   -1.8370   -1.5918   -1.1722
  5.20    5.3759    3.9326    2.8066   -3.4089   -2.3342   -2.2571   -1.8921   -1.6069   -1.1398
  5.20    5.5023    3.9643    2.8830   -3.4504   -2.4431   -2.3436   -1.9213   -1.5998   -1.1046
  5.20    5.6246    3.9957    2.9554   -3.4845   -2.5049   -2.3915   -1.9335   -1.5774   -1.0656
  5.20    5.7444    4.0273    3.0239   -3.5077   -2.5352   -2.4122   -1.9277   -1.5397   -1.0168
  5.20    5.8659    4.0586    3.0885   -3.5212   -2.5446   -2.4137   -1.9060   -1.4898   -0.9580
  5.20    5.9901    4.0898    3.1490   -3.5305   -2.5370   -2.3986   -1.8692   -1.4278   -0.8879
  5.20    6.1185    4.1215    3.2060   -3.5333   -2.5112   -2.3651   -1.8141   -1.3495   -0.8021
  5.20    6.2540    4.1538    3.2606   -3.5290   -2.4711   -2.3170   -1.7439   -1.2579   -0.7028
  5.20    6.3992    4.1865    3.3129   -3.5232   -2.4184   -2.2560   -1.6601   -1.1541   -0.5909
  5.20    6.5542    4.2197    3.3630   -3.5148   -2.3565   -2.1861   -1.5677   -1.0424   -0.4712
  5.20    6.7231    4.2534    3.4118   -3.5011   -2.2887   -2.1104   -1.4699   -0.9257   -0.3466
  5.20    6.9092    4.2875    3.4594   -3.4800   -2.2162   -2.0302   -1.3682   -0.8057   -0.2188
  5.20    7.1206    4.3223    3.5057   -3.4390   -2.1387   -1.9455   -1.2632   -0.6829   -0.0885
  5.20    7.3789    4.3582    3.5504   -3.3763   -2.0534   -1.8534   -1.1518   -0.5537    0.0489
  5.20    7.7118    4.3953    3.5951   -3.2825   -1.9626   -1.7547   -1.0312   -0.4143    0.1979
  5.20    8.1971    4.4343    3.6500   -3.3523   -1.8896   -1.6726   -0.9256   -0.2896    0.3329
  5.20    8.4964    4.4263    3.6168   -3.2733   -1.8474   -1.6325   -0.8903   -0.2583    0.3619
  5.20    9.2681    4.4389    3.6750   -3.1725   -1.9281   -1.7107   -0.9621   -0.3246    0.2984
  5.20   10.1053    4.4541    3.7829   -3.2114   -2.1227   -1.9019   -1.1453   -0.5007    0.1262
  5.20   11.0773    4.4711    3.9030   -3.2474   -2.3423   -2.1180   -1.3531   -0.7009   -0.0699
  5.20   12.1679    4.4880    4.0225   -3.2836   -2.5669   -2.3399   -1.5685   -0.9096   -0.2752
  5.20   13.4502    4.5058    4.1487   -3.3021   -2.8083   -2.5794   -1.8039   -1.1388   -0.5020
  5.20   15.0573    4.5254    4.2879   -3.3248   -3.0736   -2.8435   -2.0663   -1.3961   -0.7577
  5.20   17.0218    4.5459    4.4354   -3.3923   -3.3458   -3.1153   -2.3388   -1.6650   -1.0262
  5.20   19.0948    4.5645    4.5700   -3.4346   -3.5789   -3.3481   -2.5734   -1.8976   -1.2589
  5.20   21.9089    4.5859    4.7262   -3.4474   -3.8344   -3.6027   -2.8294   -2.1517   -1.5130
  5.20   25.6499    4.6091    4.8986   -3.4382   -4.1025   -3.8691   -3.0950   -2.4148   -1.7752
  5.20   31.8701    4.6385    5.1240   -3.5482   -4.4551   -4.2189   -3.4415   -2.7578   -2.1163
  5.20   37.7488    4.6593    5.2905   -3.6774   -4.7425   -4.5059   -3.7279   -3.0434   -2.4018
  5.20   45.8042    4.6808    5.4708   -3.6642   -5.0884   -4.8529   -4.0769   -3.3935   -2.7535
  5.20   61.6477    4.7094    5.7286   -3.7869   -5.5939   -5.3592   -4.5838   -3.9008   -3.2621
  5.20   79.0169    4.7294    5.9280   -4.0153   -5.9800   -5.7441   -4.9659   -4.2814   -3.6418
