# Imag Bmag-Vmag
# F814W F555W-F814W
# Vega Magnitudes
-2.905485 1.185209
-2.955833 1.119984
-2.910858 1.058577
-2.983838 1.093131
-2.920803 1.139465
-3.078847 1.080899
-3.038450 0.909352
-2.893702 0.888910
-2.898985 1.291793
-2.902754 1.144593
-2.987344 1.218431
-2.857328 1.017707
-3.004934 1.032358
-3.164098 1.120701
-2.926287 0.999765
-2.898647 1.046529
-2.979198 1.047923
-3.064236 1.032593
-3.091902 1.056349
-2.967672 1.099729
-2.874531 1.050221
-2.901123 1.125691
-2.872110 0.948026
-2.910019 1.006395
-2.932797 1.070235
-2.986076 1.166238
-3.014530 1.125211
-2.846866 1.099229
-2.806299 1.179369
-2.924998 1.142088
-2.970514 1.199325
-2.961754 1.060423
-2.963849 0.945573
-2.825473 0.837333
-2.928537 1.056804
-3.020105 1.237598
-3.042925 1.130557
-3.104804 1.173276
-3.098478 1.322471
-2.967202 1.218632
-2.921184 1.264272
-2.877079 1.150548
-2.986887 1.146860
-2.888737 1.083068
-2.836382 1.027743
-2.799999 1.019108
-2.834712 1.056075
-2.954265 1.138347
-2.979254 1.252459
-2.945108 1.207486
-3.035573 1.287254
-3.107362 1.257750
-3.049363 1.293150
-2.909704 1.008295
-2.972023 1.071059
-2.983195 1.081116
-2.907587 0.955429
-2.890585 1.040226
-2.780532 1.049219
-2.931747 1.296902
-3.023947 1.238520
-2.968797 1.062640
-2.882892 1.031704
-2.828743 1.207456
-2.904676 1.193290
-2.806502 1.031450
-2.934024 1.007090
-2.976234 1.146393
-3.031764 1.348647
-3.211908 1.562473
-3.149372 1.163160
-3.187103 1.267236
-3.301275 1.379685
-3.411029 1.534472
-3.158902 1.304482
-3.027242 1.297526
-2.860244 1.289436
-2.877421 1.131894
-2.941557 1.138857
-2.926758 1.055402
-2.888099 0.937296
-2.901663 1.090719
-2.913106 1.012999
-2.913942 0.963610
-3.177999 0.967851
-3.134637 0.747111
-3.086018 0.869238
-3.052089 1.047373
-2.872438 1.034879
-2.913022 1.138930
-2.962037 1.198309
-2.934958 1.123706
-3.032876 1.271039
-2.993408 1.146238
-3.040764 1.253147
-3.094918 1.195307
-3.057877 1.066798
-3.089654 1.096518
-3.112927 1.009110
-3.081462 1.160667
-2.960670 1.030226
-2.953677 0.958705
-3.048416 1.195599
-3.071180 1.115095
-3.006089 1.132849
-2.987147 1.141818
-2.981015 1.146212
-3.046936 1.143433
-3.076294 1.072504
-3.103091 1.111490
-3.170830 1.390347
-3.059826 1.248643
-2.994399 1.191412
-3.024445 0.935392
-3.060202 1.252808
-3.034804 1.185608
-3.095224 1.122741
-3.081731 1.141728
-3.005092 1.126874
-2.981818 1.105370
-2.815905 0.898667
-2.788372 1.046442
-2.815109 1.013960
-2.953420 1.060730
-3.059847 1.025579
-3.127720 1.133276
-3.184414 1.230306
-3.003784 1.096397
-2.839541 0.996486
-2.883568 1.059667
-2.950557 1.099118
-2.972940 1.178817
-2.791287 1.125909
-2.885769 0.967191
-3.021862 1.194509
-2.985831 1.141868
-2.873530 0.985564
-2.974776 0.990608
-2.970312 1.027585
-3.143507 1.210985
-3.084341 1.149261
-2.963252 1.093955
-2.916969 1.072343
-2.852144 0.988719
-2.794260 1.136818
-2.761859 0.938347
-2.851347 0.985854
-2.883654 0.913602
-2.946165 0.903159
-2.950888 1.014707
-2.975035 0.992862
-3.048177 1.122277
-3.071807 1.102856
-3.224019 1.333185
-3.184921 1.312776
-3.050429 1.085674
-3.036161 1.069039
-3.027821 1.112654
-2.892734 1.017955
-2.972341 1.136413
-3.004779 1.133705
-2.958092 1.072687
-2.923388 1.096543
-2.977863 1.265558
-2.983341 1.214183
-2.919141 1.057112
-2.860443 1.072456
-2.840640 0.938391
-2.896252 1.122919
-2.980769 1.154851
-2.959655 1.095225
-2.968330 1.115791
-2.975777 1.164110
-3.042962 1.078192
-3.098149 1.120753
-3.118912 1.230961
-3.050873 1.055315
-3.115669 1.246334
-3.087772 1.150066
-3.097125 1.195116
-3.138600 1.243333
-3.139409 1.172063
-3.038932 1.052907
-2.915592 1.030078
-2.904980 1.139089
-3.048071 1.217429
-3.096932 1.159035
-3.123881 1.108282
-3.129585 1.174492
-3.042395 1.054728
-3.086123 1.093993
-3.090187 1.069796
-3.015842 1.014823
-3.058867 1.110560
-3.117414 1.152929
-3.066828 1.040975
-3.123410 1.138572
-3.229723 1.213084
-3.231732 1.191437
-3.065586 1.162840
-3.007976 1.156597
-2.953195 1.098782
-3.009807 1.105929
-3.218765 1.194788
-3.189833 1.260133
-3.018266 1.172167
-2.998363 1.113866
-3.066770 1.218027
-3.027592 1.105351
-3.010477 1.117421
-2.956423 1.080839
-2.886740 0.939314
-2.892985 0.964698
-3.014058 0.901884
-3.092172 1.008303
-3.151058 1.092371
-3.100347 1.066483
-3.012665 1.092031
-3.055390 1.114297
-3.052477 1.132001
-3.127661 1.265399
-3.091214 1.091560
-3.066814 1.042488
-3.043731 0.982258
-3.056693 1.091208
-3.081588 0.985734
-3.211454 1.197549
-3.182392 1.292861
-3.070236 0.955124
-3.100608 1.070091
-3.090897 0.961898
-3.177068 1.073193
-3.123096 1.035034
-3.012727 1.094359
-2.968862 1.004986
-2.946414 1.077623
-2.963688 0.950993
-3.009997 0.967238
-2.950678 0.967622
-3.069458 1.030347
-2.859650 0.820962
-2.686586 0.627426
-2.881484 0.943997
-3.073644 1.153961
-3.149278 1.131348
-3.102347 1.126797
-3.181815 1.090473
-3.346022 1.134644
-3.384541 1.247173
-3.186415 1.138959
-3.083653 1.051670
-3.125497 1.076612
-3.160063 1.019461
-3.127127 1.079754
-3.000535 1.044349
-2.920955 1.114391
-2.965660 1.156039
-2.977626 0.955384
-3.006129 0.895155
-2.933932 0.909643
-2.922041 0.950654
-3.041025 1.065094
-2.962767 1.033135
-2.892383 0.981609
-3.004605 1.053487
-3.013359 0.948534
-3.067647 1.036436
-3.115585 1.082006
-3.070559 1.014385
-3.167988 1.074376
-3.322628 1.347335
-3.117331 1.085118
-3.242376 1.173294
-3.344420 1.262122
-3.410864 1.360583
-3.424411 1.363184
-3.369048 1.238965
-3.285880 1.197541
-3.323430 1.261129
-3.351597 1.230272
-3.355275 1.245638
-3.173959 1.150817
-3.030051 1.043373
-3.016163 1.039727
-3.016804 1.009471
-3.071093 1.178698
-3.001091 1.006307
-3.107461 1.111109
-3.016084 0.971773
-3.050432 0.999566
-2.926426 1.046335
-2.959666 1.175497
-3.064175 1.134251
-3.121291 1.056288
-3.018535 0.956246
-2.985462 1.035609
-3.045459 1.066392
-3.137671 1.126614
-3.153622 0.948616
-3.181617 0.962581
-3.171546 1.075100
-3.157692 1.206651
-2.981031 1.096139
-2.908915 1.092572
-2.949239 1.041472
-3.021110 1.166931
-3.241080 1.242794
-3.138248 1.135015
-3.029516 1.097746
-3.046442 1.018041
-3.035277 0.920455
-3.021875 0.910930
-2.873734 0.899220
-2.835407 0.851568
-2.836767 1.096653
-2.897240 1.055080
-2.942860 1.141954
-3.016021 1.106377
-3.072749 1.106223
-2.945496 1.139236
-3.007798 1.075180
-2.993342 1.108406
-3.036300 1.211788
-3.045022 1.162428
-2.978031 1.032190
-2.908290 0.915164
-2.946003 1.067775
-2.929759 1.025209
-2.850983 0.924153
-2.798953 0.898005
-2.886589 1.165515
-2.932976 1.294708
-2.957829 1.100857
-3.090596 1.171414
-3.078236 1.215525
-2.956339 0.988866
-2.895393 0.989610
-3.018685 0.970281
-3.024878 0.998252
-3.009070 1.131666
-2.930711 1.109401
-2.911279 1.072641
-2.926070 1.212532
-2.948075 1.091018
-2.885801 0.964391
-2.952013 0.903845
-2.844986 1.048600
-2.826179 0.986473
-2.918572 1.120798
-3.011015 1.026240
-3.182474 1.248851
-3.233481 1.075483
-3.055706 1.098100
-3.067026 1.233551
-3.110037 1.152145
-3.100788 1.240019
-3.105430 1.160609
-3.133064 1.354232
-3.064708 1.294239
-3.217059 1.365003
-3.245631 1.205869
-3.152279 1.203359
-3.064202 1.024373
-3.016668 1.122574
-2.933566 0.975604
-2.857583 0.988316
-2.845842 0.966244
-2.926814 1.097011
-3.028648 1.079246
-3.040972 1.066271
-3.031391 1.075384
-3.179455 1.180198
-3.232545 1.151701
-3.291643 1.301642
-3.125122 1.269212
-2.913146 0.999960
-2.921919 0.961461
-2.982418 0.920748
-3.081859 0.933978
-3.147831 0.798243
-3.459579 0.561454
-3.745442 0.486124
-3.593795 0.589221
-3.339455 0.939125
-3.016723 0.867739
-2.997265 1.046610
-2.932532 1.026171
-2.921407 0.926671
-2.972723 0.980898
-2.953578 1.012945
-2.982269 1.245826
-2.894027 1.070026
-2.804834 1.032825
-2.778995 0.925993
-2.760200 0.989240
-3.029273 1.237081
-3.136742 1.258384
-3.125731 1.233653
-2.993185 1.125550
-2.934673 1.178221
-2.817062 0.936811
-2.909844 1.006902
-2.896339 1.052677
-2.984679 1.132595
-2.982144 1.197599
-2.994098 1.087208
-2.959836 1.109696
-3.007046 1.215416
-2.884540 1.206419
-2.980950 1.186543
-2.950193 1.074337
-2.811128 1.070321
-2.968817 1.215767
-3.058197 1.229204
-2.940029 1.182526
-2.973801 1.234201
-2.929949 1.007316
-3.008833 1.013969
-3.006168 1.179228
-2.935742 1.302792
-2.858101 1.017507
-2.893030 0.931420
-2.906708 0.621046
-2.952859 1.026634
-2.990079 1.194190
-3.043953 1.216966
-2.992451 1.066184
-2.861551 0.984787
-2.807582 1.262574
-2.969629 1.297562
-3.019612 1.093953
-2.969232 1.090331
-2.905388 1.248348
-2.972185 1.179117
-3.075858 1.158529
-3.105125 1.306450
-3.123332 1.220077
-3.101389 1.322086
-3.243022 1.342933
-3.115417 1.336450
-2.878184 1.169523
-2.916509 1.092114
-2.939533 1.209818
-2.764451 1.018413
-2.825629 1.148472
-2.904333 1.233175
-2.803019 1.045793
-2.857351 0.970488
-2.915635 1.308831
-2.811064 1.162506
-2.928351 1.037011
-3.046757 1.255342
-2.976215 1.349845
-2.955268 1.085250
-3.049303 1.124785
-3.166438 1.210093
-3.016786 1.199356
-2.943017 1.078711
-2.863928 1.327406
-2.901825 1.181270
-3.011203 1.100349
-2.907179 1.286827
-2.875294 1.076666
-2.905996 1.114350
-2.930767 1.227697
-2.840250 1.026911
-2.898700 1.178024
-3.093518 1.276651
-3.136412 1.299729
-3.244790 1.434527
-3.166873 1.138608
-3.206983 1.166909
-3.075037 1.200478
-3.067425 1.188646
-2.966967 1.208457
-2.897425 1.189415
-2.821400 1.106075
-2.909609 1.152178
-2.914179 1.087491
-3.006838 1.086918
-3.041378 1.201733
-3.073385 1.148142
-2.990671 1.018484
-3.100791 1.106248
-3.138766 1.130234
-3.015195 1.058946
-3.162289 1.144949
-3.142434 1.221054
-2.925396 1.056286
-2.920743 1.050455
-2.924555 1.137166
-2.926549 1.117981
-2.918317 1.228575
-2.867796 1.168843
-2.950658 1.413847
-2.952041 1.148408
-3.100722 1.164875
-3.235444 1.158337
-3.185587 1.289501
-2.990449 1.199359
-2.937532 1.064082
-2.855483 1.043736
-2.870785 1.034274
-3.049139 1.100374
-3.013615 1.086595
-2.946519 1.250659
-2.964422 1.102482
-3.023294 1.104875
-3.047323 1.077420
-3.012082 1.079788
-3.017882 1.238280
-2.988057 1.204111
-2.968236 1.218552
-3.020999 1.053984
-3.005545 1.113780
-2.936520 1.045415
-2.990436 1.026538
-2.985587 1.160300
-2.840768 1.042141
-2.907568 1.148057
-2.807800 1.044330
-2.784262 1.049441
-3.031628 1.053883
-3.132028 1.039276
-3.284183 1.133273
-3.193290 1.049789
-3.067391 1.160048
-2.885352 0.938937
-2.760740 0.754651
-2.779232 0.967577
-2.850313 1.037004
-2.846922 1.097839
-2.881543 1.227537
-2.873095 1.097094
-3.004376 1.197417
-2.970509 1.135763
-2.989387 1.166560
-2.964331 1.018291
-2.967361 1.012550
-3.018934 1.215446
-2.978388 1.090713
-2.888116 1.134992
-2.954203 1.042813
-2.862516 1.014089
-2.844408 1.004505
-2.878756 1.017257
-2.835447 0.853328
-2.879356 1.075441
-2.953632 1.182793
-3.032834 1.093888
-3.004869 1.132417
-3.117283 1.129655
-3.144641 1.237489
-3.206790 1.302423
-3.104303 1.323301
-3.003944 1.263543
-2.972017 1.108646
-2.982055 1.127145
-2.903751 1.094604
-3.016714 1.169672
-2.963152 1.090385
-2.987137 1.047879
-3.051511 1.108285
-3.028655 1.203894
-3.082467 1.143536
-3.026830 0.983663
-2.949664 0.995899
-2.935298 1.179944
-2.922942 1.206665
-2.942389 1.124736
-2.955647 0.944279
-3.074560 0.975268
-2.925815 0.922917
-3.032114 1.202038
-3.017737 1.085049
-2.988222 1.102371
-2.897685 1.058197
-2.985945 1.002810
-3.097998 1.098871
-3.105609 1.095893
-3.213018 1.204164
-3.180807 1.230306
-3.027118 1.097159
-3.050956 1.236376
-2.949487 1.225435
-2.949786 1.030155
-3.108034 1.111871
-3.087088 1.036857
-3.123489 1.165568
-3.063525 1.079275
-2.984179 1.078534
-2.998362 1.201714
-2.956958 1.064134
-2.900618 1.004217
-2.946736 1.058188
-3.023446 1.160081
-3.031737 1.031278
-3.137397 1.209752
-3.238999 1.277827
-3.126231 1.244685
-3.080377 1.292499
-2.991816 1.083769
-3.252687 1.466630
-3.530435 1.623455
-3.311180 1.561249
-2.989129 1.167086
-3.125536 1.360437
-3.159782 1.285538
-2.953643 1.066787
-2.987565 1.188457
-3.055028 1.142304
-2.973063 1.027721
-2.887690 0.888166
-3.105041 1.016819
-3.117717 1.065399
-3.040911 1.089474
-2.985543 1.015543
-3.061158 1.010350
-3.030911 1.116687
-3.083605 1.111418
-3.080689 1.099015
-3.172607 1.192341
-3.041198 1.016360
-2.981557 0.931015
-2.947305 0.863589
-2.980442 1.013612
-3.118650 1.154942
-2.994562 1.043895
-3.045178 0.994390
-3.069515 1.014998
-3.134008 0.958352
-3.219279 1.165617
-3.202227 1.053858
-3.104552 1.027580
-2.950348 0.919175
-2.970828 0.927122
-2.948320 0.867168
-2.930465 0.861688
-2.943529 1.009660
-3.013334 0.945238
-3.000769 0.972094
-2.887385 0.943723
-2.917487 0.886163
-3.131996 1.098530
-3.136503 1.095215
-2.993513 1.103180
-3.222165 1.171058
-3.434974 1.243512
-3.344095 1.282216
-3.201106 1.016785
-3.146726 1.064863
-3.121254 1.108761
-3.124281 1.000497
-3.058514 1.078520
-2.971251 1.024939
-2.964128 1.048470
-2.964019 1.128892
-3.008749 1.040002
-2.961533 0.910380
-2.927031 0.899493
-2.905440 0.966353
-2.962699 1.043496
-2.843200 0.848325
-2.879594 1.125778
-2.796274 0.970764
-2.901655 0.981588
-3.062616 1.222014
-3.019758 1.024609
-3.032498 1.000510
-3.070051 1.060885
-3.171890 1.248812
-3.368288 1.298538
-3.372936 1.409403
-3.301483 1.305769
-3.265360 1.199303
-3.180559 1.181337
-3.246374 1.208348
-3.174806 1.017816
-3.217295 1.245574
-3.234998 1.035570
-3.259479 1.160872
-3.120899 1.265598
-3.143354 1.141022
-3.135791 1.205795
-3.036545 0.948972
-2.971499 0.939784
-2.978035 0.870700
-2.999757 0.956964
-3.031819 1.049701
-2.942594 0.893761
-2.925648 0.920713
-2.918430 1.027514
-2.996021 1.025584
-3.071882 1.097776
-3.003179 1.059596
-2.957025 0.961087
-2.965689 1.026284
-3.159975 1.180074
-3.250349 1.166428
-3.150215 1.161419
-3.181256 1.246957
-3.173113 1.227849
-2.976438 1.138738
-2.882566 0.982102
-2.927793 0.929985
-2.897195 0.949003
-3.050276 1.028325
-3.060691 1.162742
-3.027909 1.104236
-3.000832 1.102368
-3.085589 1.112227
-3.006481 1.012353
-2.933612 0.944572
-2.861331 0.864454
-2.928583 0.959611
-2.833478 1.094906
-2.823106 0.922852
-2.729067 0.896951
-2.896970 0.961715
-2.965325 0.993667
-2.921612 0.985229
-3.028450 1.182666
-3.212217 1.365475
-3.114448 1.193243
-3.000579 1.142391
-2.916299 1.050972
-2.917996 0.967634
-2.866501 1.029967
-2.866315 0.962191
-2.786337 0.895907
-2.879832 1.014198
-2.869168 0.976680
-2.970648 1.155212
-2.895683 0.950709
-2.998553 1.063885
-2.782984 0.780290
-2.899204 0.916841
-2.944211 1.040366
-2.939193 0.985666
-2.889285 1.063247
-2.915126 1.113931
-2.908016 1.076648
-2.870326 1.030315
-3.017702 1.112225
-3.025758 1.156690
-3.041482 1.213693
-2.875776 1.166607
-2.842480 0.972141
-2.924768 1.136356
-2.973452 1.121266
-3.181373 1.432316
-3.222759 1.464049
-3.126499 1.229894
-3.059498 1.279148
-3.089981 1.150789
-3.096761 1.172892
-3.054277 1.257367
-3.012554 1.157291
-2.986077 1.165732
-3.099480 1.289639
-3.116524 1.120154
-3.093849 1.025458
-3.040698 1.000092
-3.063398 1.095269
-3.134537 1.119790
-2.949149 1.199526
-2.877802 1.250400
-2.880299 1.101309
-3.004704 1.125314
-3.037762 1.139024
-3.045872 1.115938
-3.166859 1.196705
-3.257876 1.361031
-3.297744 1.232816
-3.145403 1.128760
-3.021784 1.043016
-3.024434 0.980065
-3.017614 1.022934
-3.062439 0.927788
-3.312913 0.844657
-3.741209 0.528555
-4.045363 0.446686
-3.750768 0.548223
-3.399239 0.847688
-3.163598 0.879565
-3.035658 0.970348
-2.982788 0.871048
-2.949289 1.033550
-2.994926 1.057958
-2.933638 1.061990
-2.941518 1.205638
-2.905303 1.217777
-2.849131 0.915007
-2.825706 0.844457
-2.789351 0.924174
-2.894677 1.137363
-3.108429 1.277301
-3.016075 1.135519
-3.045929 1.159032
-2.973991 1.237696
-2.954590 1.121830
-2.930207 1.072525
-2.979653 1.196839
-3.080506 1.208853
-2.930594 1.269849
-2.967534 1.136714
-2.926697 0.930279
-2.994956 1.011697
-2.979960 1.019530
-3.146395 1.212202
-3.032946 1.142581
-2.888206 1.061829
-2.901861 1.139788
-2.989446 1.313668
-2.995047 1.116412
-2.917927 1.105725
-2.862007 1.050520
-2.807845 1.007405
-2.941497 1.112911
-2.936403 1.190715
-2.829461 1.239918
-2.868845 1.027928
-2.994509 0.949551
-2.946073 1.035781
-2.910847 1.065997
-2.906772 1.089535
-2.853419 1.130873
-2.765987 1.087527
-2.849541 1.181544
-2.885329 1.113715
-2.988857 1.116975
-2.988278 1.116710
-2.940991 1.088390
-2.951110 1.028522
-3.145701 1.309991
-3.150706 1.196976
-3.089646 1.120923
-3.143458 1.149527
-3.235369 1.254102
-3.180801 1.358910
-2.920577 1.253886
-2.980949 1.200057
-2.841021 0.972825
-2.751565 1.013565
-2.771873 0.905198
-2.813723 0.838003
-2.850550 0.993138
-2.828571 0.925053
-2.889781 1.038355
-2.891353 1.017016
-2.928397 0.988351
-3.046156 1.129571
-3.281102 1.480067
-3.270708 1.441027
-3.113813 1.281571
-3.010523 1.056290
-2.936979 1.207555
-2.832804 1.063073
-2.831493 1.139870
-2.812203 1.155745
-2.894348 1.281413
-2.909187 1.090247
-2.926995 1.057924
-2.801312 0.970956
-2.818785 1.040610
-2.902346 0.959181
-3.004850 1.219940
-3.063329 1.185221
-3.123703 1.146130
-3.286359 1.189931
-3.246111 1.022279
-3.257431 1.268783
-3.043116 1.285297
-2.860681 1.129402
-2.837864 1.164813
-2.840463 1.057487
-2.962126 1.225942
-3.107406 1.250626
-3.050265 1.168582
-3.058198 1.101714
-2.929727 1.042175
-2.944220 1.106713
-2.978113 0.971751
-3.074835 0.945048
-2.962458 0.862282
-2.988490 1.093436
-3.033365 1.226133
-3.047352 1.255819
-2.967994 1.078479
-3.029595 1.040646
-3.035041 1.248396
-2.916932 1.071473
-2.836475 1.107448
-2.823227 1.031372
-2.874496 1.289080
-2.928801 1.050332
-3.035740 1.111200
-3.123503 1.116634
-3.047529 1.216992
-3.005836 1.244610
-2.961652 0.918126
-2.807978 0.993723
-2.834988 1.010306
-2.889143 1.100857
-2.925739 1.011531
-2.927436 1.103727
-3.013856 1.144692
-3.076328 1.200013
-3.050396 1.167200
-2.999712 1.077288
-2.957242 1.109435
-2.942452 1.134871
-3.055758 1.373702
-3.020265 1.177861
-2.858798 1.052967
-2.959063 1.067454
-2.952728 1.170300
-2.936831 1.185581
-2.895363 1.079588
-2.831638 1.007778
-2.907347 1.045877
-3.043758 1.084947
-3.294601 0.871260
-3.562664 0.661138
-3.467762 0.633045
-3.312395 0.882501
-3.179790 1.202566
-2.932287 1.085366
-2.891372 0.986249
-2.870579 1.014336
-2.955417 1.075552
-2.933429 1.098971
-2.801884 0.958255
-2.844951 0.969889
-2.843548 0.976084
-2.941612 1.161721
-2.808973 0.873088
-2.980915 0.982779
-2.945289 1.281618
-2.901913 1.197131
-2.837359 1.047033
-3.017897 1.336082
-3.133114 1.141649
-3.073574 1.120314
-2.921532 0.987516
-2.839803 1.166968
-2.930251 1.060710
-2.875619 1.111053
-2.972433 1.102458
-3.027215 1.141629
-2.936725 1.124243
-3.038068 1.271164
-3.133058 1.306749
-3.082550 1.307935
-3.007072 1.198281
-2.905853 0.962363
-2.893906 1.036359
-2.892760 0.993626
-2.895210 1.003174
-2.921436 1.050287
-2.977655 1.170026
-2.982390 1.150213
-3.038066 1.073164
-3.050778 1.167737
-3.021982 1.201921
-3.122194 1.214723
-2.984584 0.991741
-2.953220 1.104031
-3.000388 1.070357
-2.990675 1.051188
-3.048683 1.121373
-3.108422 1.135386
-2.935434 0.973961
-2.934232 1.063008
-3.010066 1.358296
-2.902897 1.044727
-2.885128 0.918701
-2.995931 1.024073
-3.105316 1.046236
-3.107865 1.037540
-3.129546 1.106917
-3.097944 1.295664
-2.952124 1.099479
-2.946473 1.115868
-2.906288 1.221879
-3.006928 1.224661
-3.164976 1.319801
-3.108108 1.138643
-3.116088 1.019441
-3.027013 1.058169
-3.045575 1.206385
-2.944710 1.084087
-2.929091 0.968315
-2.882685 0.949136
-2.920200 1.011305
-3.056468 1.141985
-3.048593 1.057955
-3.014978 1.118879
-3.041076 1.097669
-3.054852 1.211466
-3.071133 1.202626
-2.981503 1.053638
-3.111999 1.336301
-3.411393 1.543299
-3.205378 1.342769
-3.019860 1.094767
-3.035317 1.206539
-3.130718 1.269278
-2.983738 1.185989
-2.964266 1.058080
-2.994211 1.103520
-2.921647 0.953803
-2.969588 1.153537
-3.103962 1.157499
-3.114222 1.158369
-3.052609 1.187031
-2.943581 1.033315
-3.001035 1.118191
-2.923469 1.113622
-3.120264 1.228216
-3.137754 1.033374
-3.215001 1.125762
-3.066129 0.939606
-2.929311 1.077269
-2.938610 0.968241
-3.006974 0.960939
-3.060662 0.999973
-3.004697 0.970526
-3.119575 1.190887
-3.201952 1.144612
-3.190444 1.104257
-3.032280 0.982947
-3.150386 1.121207
-3.039819 1.064959
-2.913050 0.904423
-2.939209 0.877030
-2.920402 0.872156
-3.006828 1.096922
-3.026649 0.968583
-3.115062 0.972244
-3.011489 0.936496
-2.938362 0.917321
-2.907773 0.954813
-3.075640 1.028549
-3.064504 1.068402
-3.041093 1.244429
-3.174127 1.211123
-3.298063 1.293227
-3.203972 1.137899
-3.139091 1.075014
-3.157215 1.049190
-3.000373 1.001920
-2.941737 1.095178
-2.998478 0.978329
-2.932230 0.908601
-2.971321 0.848041
-2.866219 0.883284
-2.845036 0.905930
-2.866398 0.909816
-2.937193 0.907250
-2.909984 0.964321
-2.921419 1.057126
-2.936046 0.979012
-2.902398 1.015630
-2.923536 1.136888
-3.005090 1.053453
-3.083711 1.153830
-3.139723 1.149054
-3.015028 1.054892
-3.057888 1.140591
-3.219142 1.269405
-3.407665 1.404739
-3.298456 1.300445
-3.198078 1.284246
-3.245955 1.167134
-3.175416 1.241232
-3.108260 1.048399
-3.159990 1.036690
-3.101558 1.040911
-3.101297 1.093358
-3.120124 1.136401
-3.037349 1.025842
-3.063906 1.083430
-3.085120 1.078473
-3.074533 1.128425
-3.007514 1.084330
-2.972563 1.119203
-3.025298 1.014150
-3.077965 1.031479
-2.976523 0.999756
-2.931027 0.952446
-3.030509 1.070159
-3.045715 1.034956
-2.974083 0.917345
-2.971257 0.950547
-3.021526 1.131737
-2.927385 1.107063
-3.169222 1.260919
-3.261926 1.140932
-3.087552 1.088532
