# Imag Gmag-Imag
# F814W F475W-F814W
# Vega apparent mags
# Bulge region extracted by Charlie
24.61761 1.81765
24.96375 1.87266
24.93014 2.05820
24.89634 2.08756
24.86234 2.11536
25.09768 1.90847
25.13268 1.83525
25.01858 1.76335
24.75259 1.80768
24.98091 1.66025
25.33609 1.58769
25.42274 1.67041
25.40861 1.71657
25.34956 1.65460
25.28142 1.62975
25.22677 1.62908
25.13168 1.72080
25.28459 1.74300
25.41372 1.75916
25.35725 1.75097
25.16830 1.81459
25.25439 1.74646
25.39709 1.71975
25.27154 1.80652
25.32020 1.75686
25.29662 1.77997
25.27279 1.71981
25.33065 1.66228
25.25324 1.71009
25.10885 1.75080
24.97961 1.75952
24.71515 1.87382
24.90819 1.80894
25.32553 1.74048
25.22561 1.81601
24.94024 1.93399
24.70434 2.08864
24.29662 2.40903
24.27434 2.45316
24.90862 1.99612
25.52457 1.67499
25.39791 1.70667
25.08974 1.83807
25.12956 1.75086
24.90248 1.92263
24.83091 1.90468
25.11648 1.75780
25.10033 1.73722
24.85450 1.77305
25.06782 1.70989
25.27330 1.71934
25.26157 1.64737
25.24712 1.62523
25.24785 1.67780
25.13610 1.73918
24.95086 1.85708
24.77463 1.96734
24.66484 2.07226
24.75772 2.00595
24.93543 1.77167
25.14719 1.72613
25.10199 1.82824
25.05906 1.85591
25.06524 1.85945
25.13004 1.85865
24.96790 2.02900
24.74679 2.07899
24.48359 2.43817
24.38038 2.61795
24.87368 2.07799
24.96233 1.85848
25.16418 1.74292
25.33069 1.66565
25.32432 1.69493
25.38526 1.67033
25.30939 1.68792
25.36851 1.69646
25.31519 1.72718
25.15191 1.62389
24.92992 1.55652
24.76552 1.68956
24.89343 1.82453
25.11808 1.86057
25.03882 2.00679
24.70923 2.26628
24.24568 2.68408
24.53967 2.40800
24.96852 1.85123
24.98500 1.65667
25.04229 1.62491
24.95434 1.71664
24.86412 1.69981
24.79385 1.70680
24.75286 1.87499
24.67497 1.98596
24.83311 1.90008
25.04256 1.82901
25.06037 1.81744
25.05303 1.88910
24.94614 2.11514
24.51951 2.32231
23.88836 2.48739
23.81051 2.39700
24.39742 2.10773
24.74282 1.93125
24.88129 1.98890
24.97120 2.02863
25.01548 1.93369
24.96507 1.93447
24.91199 2.02506
24.91568 2.00691
24.87817 1.96447
24.75520 1.99145
24.67752 2.09323
24.50637 2.18925
24.18875 2.22369
24.23196 2.09852
24.89772 1.86366
25.12445 1.94064
25.20791 1.92467
25.29173 1.83068
25.25205 1.81468
25.14351 1.77404
25.04381 1.70585
24.76717 1.87926
24.95000 1.72232
25.30684 1.62664
25.39530 1.67531
25.38518 1.69044
25.20442 1.70336
25.05069 1.67395
24.93472 1.67860
24.69607 1.85694
25.01445 1.75312
25.35179 1.71364
25.35710 1.68120
25.16936 1.72733
25.16702 1.69364
25.22037 1.63945
25.14266 1.73345
25.22873 1.72381
25.28348 1.75910
25.30563 1.68505
25.23978 1.59697
25.19497 1.64408
25.20757 1.73916
25.03854 1.88827
24.93207 1.92662
25.11821 1.83556
25.34872 1.69465
25.27750 1.71505
25.14109 1.82026
25.01341 1.93528
24.90201 2.00665
24.95459 2.01212
25.15627 1.87207
25.17607 1.80343
25.23306 1.70131
25.27607 1.76113
25.22585 1.72012
25.15204 1.80089
25.16295 1.81876
25.17280 1.74622
25.10905 1.72850
24.85893 1.83791
25.01571 1.76067
25.16881 1.75368
25.04985 1.71580
24.99148 1.66153
25.06873 1.65085
24.91576 1.84509
24.64428 2.06551
24.41292 2.25277
24.02481 2.57522
24.15052 2.49736
24.69827 2.07031
25.03065 1.91509
25.04849 1.93975
25.00085 1.95951
25.00987 1.90191
25.13686 1.86687
25.15306 1.93410
24.99618 2.04672
25.07238 1.97474
25.11722 1.94035
25.13893 1.78451
25.05222 1.86254
25.19331 1.69108
25.13753 1.60854
25.14102 1.61177
25.34368 1.63298
25.35607 1.65499
25.40680 1.65734
25.38877 1.65242
25.17226 1.64300
24.85073 1.70411
24.76729 1.79621
25.10026 1.74771
25.28410 1.76466
25.14929 1.87538
24.97045 1.91831
24.89602 1.89449
25.04611 1.80646
25.10338 1.82439
24.98259 1.92779
24.96630 1.89236
24.93319 1.80802
24.68003 1.81497
24.47569 1.83940
24.39554 1.91840
24.30557 2.18451
24.51342 2.17519
24.83701 2.04092
24.92925 2.00044
24.98723 1.96543
24.95872 2.06287
24.69070 2.23766
24.25557 2.54304
24.19689 2.60510
24.74904 2.16621
25.02596 1.92418
25.13139 1.93465
25.05995 2.00433
24.75557 2.11486
24.59958 2.18340
24.82241 2.03647
24.83017 1.95385
24.43465 2.09299
24.26805 2.17540
24.44669 2.33493
24.15581 2.69098
24.10688 2.62183
24.34363 2.34582
24.89851 1.98225
25.23682 1.80542
25.37522 1.73991
25.36291 1.73555
25.28600 1.71716
25.02705 1.80790
25.01072 1.71151
24.96969 1.78079
25.04424 1.74898
25.27138 1.66804
25.37781 1.69976
25.35353 1.69042
25.07948 1.79736
24.91103 1.83769
24.81296 1.86888
24.64724 2.03270
24.94792 1.93356
25.26792 1.75911
25.28736 1.61194
25.03043 1.65607
24.99989 1.66843
24.98362 1.68468
24.83983 1.71808
24.97951 1.65986
25.11432 1.72452
25.26715 1.68423
25.11998 1.74291
25.08740 1.72331
25.29994 1.69407
25.24682 1.80106
25.26242 1.75545
25.30759 1.71562
25.23257 1.72553
25.16878 1.68389
25.15158 1.67896
25.10452 1.75540
25.14812 1.81618
25.22830 1.77558
25.27892 1.76805
25.28204 1.80951
25.32912 1.77420
25.25524 1.73108
25.26638 1.66358
25.21926 1.70045
25.26784 1.69256
25.12994 1.73075
25.06169 1.70528
24.92123 1.78449
24.99671 1.74304
25.10419 1.74678
24.99655 1.78531
24.83452 1.77410
24.84022 1.59622
24.76961 1.72445
24.57979 2.04620
24.26715 2.44921
23.62490 2.99765
23.77108 2.91578
24.61213 2.31188
24.92741 2.04017
24.89402 1.98763
24.65115 2.03640
24.60163 1.99375
24.98969 1.88435
25.23309 1.79810
25.27004 1.77866
25.23650 1.74083
25.24252 1.74175
25.12582 1.81222
25.04754 1.80790
25.12025 1.64028
24.76911 1.75514
24.84932 1.69654
25.22912 1.59866
25.22630 1.63842
25.33784 1.62249
25.35500 1.66204
25.22473 1.75198
25.09544 1.93001
25.05088 1.95437
25.29363 1.76235
25.32968 1.69729
25.17203 1.71124
25.03470 1.73231
25.00886 1.67040
25.08530 1.65928
25.25136 1.72497
25.26685 1.86406
25.16946 1.92518
24.98174 1.91582
24.59703 1.95669
24.17514 2.00109
23.85767 2.09611
23.48115 2.60720
23.78334 2.59306
24.62843 2.18669
24.93362 2.06049
25.07093 1.90064
25.05304 1.89223
24.93103 1.99273
24.92271 2.06609
24.92155 2.10149
25.16749 1.90376
25.26611 1.79015
25.22952 1.86484
25.04916 2.02187
24.53257 2.35559
24.27850 2.48108
24.61790 2.12714
24.64964 1.97817
24.11382 2.30142
23.91802 2.44166
24.37535 2.39057
24.21370 2.79189
24.37289 2.62853
24.76348 2.20142
25.01875 2.02974
25.16153 1.87448
25.29959 1.76122
25.28572 1.72149
25.15258 1.71270
24.97436 1.76646
24.90654 1.75417
25.10627 1.73560
25.19726 1.77310
25.33583 1.72326
25.42314 1.75467
25.37314 1.71334
25.17161 1.80308
25.07032 1.82137
25.04462 1.78379
25.06798 1.85967
25.21387 1.85109
25.28439 1.74946
25.20602 1.68998
24.88729 1.75006
24.89108 1.76045
24.89750 1.81704
24.60198 1.94326
24.70497 1.86543
24.80840 1.89613
25.13014 1.72539
25.18278 1.78046
25.16065 1.75158
25.29404 1.66242
25.29658 1.68213
25.28685 1.72331
25.24070 1.68278
25.12338 1.76926
25.04392 1.72604
24.95094 1.67072
24.98512 1.66738
25.24009 1.73841
25.25030 1.72135
25.29818 1.68842
25.38777 1.75072
25.46466 1.78287
25.39472 1.74730
25.30301 1.79195
25.24080 1.81610
24.89182 1.95695
24.58528 2.10317
25.03090 1.77267
25.03847 1.77210
24.97652 1.83654
24.97480 1.81354
25.03542 1.77856
24.99550 1.76907
24.82564 1.76253
24.59794 1.66500
24.52857 1.59383
24.52597 1.85591
24.38436 2.16656
23.98038 2.73688
24.13244 2.75520
24.77532 2.25154
24.85973 2.12826
24.76156 2.05501
24.07528 2.33434
23.92966 2.25890
24.69808 1.99932
25.12106 1.83190
25.20523 1.77190
25.17740 1.78364
25.24270 1.74140
25.16520 1.76377
25.06492 1.80395
25.04607 1.70624
24.70006 2.02404
24.84154 1.89894
25.13386 1.68740
25.02056 1.81834
25.24701 1.69666
25.26994 1.80314
25.21135 1.87669
25.33871 1.87377
25.43046 1.83801
25.40425 1.69480
25.26336 1.63169
25.01890 1.64337
25.03137 1.56472
24.92885 1.53639
25.00925 1.58841
25.27336 1.68540
25.34265 1.74919
25.25717 1.80160
25.03381 1.88647
24.65909 1.99730
24.09030 2.28209
23.63639 2.50738
23.08043 3.09620
23.35748 3.01227
24.34403 2.37427
24.72514 2.13567
24.93040 1.86169
24.95868 1.78967
24.94651 1.80638
25.07389 1.86311
25.13027 1.86339
25.29385 1.76174
25.34230 1.74148
25.23465 1.80578
25.09795 1.97331
24.77600 2.31030
24.52059 2.48079
24.69376 2.19587
24.66037 2.05949
24.25498 2.31572
24.08609 2.52005
24.64061 2.31478
24.73492 2.41232
24.73686 2.35826
24.91813 2.15693
25.12843 1.99669
25.21119 1.87251
25.26576 1.78088
25.12391 1.71522
24.92753 1.70868
24.80201 1.74469
24.61449 1.90869
24.99635 1.79111
25.26025 1.73026
25.40569 1.71018
25.43642 1.70608
25.30491 1.67239
25.19081 1.66012
25.13424 1.50236
25.11602 1.47055
25.28759 1.55059
25.36498 1.71057
25.29827 1.71413
25.19502 1.65781
24.89138 1.72738
24.88151 1.72119
24.96104 1.80746
24.73911 2.02491
24.76221 2.03641
24.79247 1.99466
25.08974 1.79950
25.26785 1.71719
25.18869 1.63099
25.13517 1.63644
25.10610 1.68063
25.11658 1.70841
25.07186 1.76235
25.10427 1.75337
25.07013 1.73143
24.86905 1.81992
24.88290 1.82088
25.18544 1.69227
25.13916 1.63896
25.06989 1.69333
25.25534 1.69671
25.45281 1.66923
25.46603 1.62721
25.40193 1.74593
25.33848 1.82178
25.03774 2.03911
24.78444 2.16158
25.18490 1.89162
25.47193 1.72259
25.13152 1.82756
25.07109 1.85898
24.91046 1.82866
24.75194 1.82015
24.84467 1.73000
24.59121 1.81090
24.41397 1.82002
24.39956 1.89338
24.44242 1.98590
24.63648 2.05389
24.86252 2.03525
25.02528 1.96334
24.90492 2.14118
24.73578 2.18873
23.94311 2.65086
23.77673 2.66120
24.55060 2.15177
24.96985 1.86160
25.09766 1.78071
25.07482 1.81072
25.14740 1.75872
25.20674 1.71290
25.04312 1.70347
24.96934 1.73758
25.00872 1.90973
25.06423 1.91661
25.09146 1.86500
25.00599 1.91610
25.14796 1.87307
25.01509 2.00914
24.99293 2.09389
25.13084 2.02667
25.31971 1.91345
25.37819 1.71067
25.18004 1.66761
24.93781 1.76441
24.93355 1.67789
24.74271 1.66322
24.95466 1.62161
25.26594 1.68834
25.17987 1.74256
25.09349 1.72743
25.02705 1.77572
24.73989 1.89975
24.34734 2.18843
24.06572 2.51853
23.57018 3.03209
23.68017 2.87866
24.07457 2.44818
24.40492 2.20763
24.71689 1.93698
24.88356 1.87836
24.99149 1.90223
25.14615 1.85405
25.14565 1.88773
25.25471 1.74026
25.25884 1.68524
25.20138 1.72082
25.18817 1.83544
25.20488 1.92404
25.11136 1.97950
25.03394 2.01112
24.90995 2.08860
24.68657 2.19809
24.67338 2.23514
24.95769 2.14429
24.95078 2.22637
24.62660 2.43597
24.57900 2.44149
25.03081 2.05684
25.24403 1.80738
25.21324 1.73844
24.87311 1.79129
24.71141 1.77551
24.60926 1.82704
24.43669 2.02759
24.84702 1.85254
25.17136 1.72452
25.32637 1.67989
25.37655 1.69269
25.20024 1.74975
25.04769 1.71716
24.88609 1.53431
24.80374 1.48507
25.13417 1.53443
25.32286 1.67590
25.24355 1.64572
25.06109 1.57514
24.78444 1.60767
24.78245 1.60735
25.01978 1.69928
25.12344 1.80246
25.12282 1.79185
25.01909 1.78245
25.15137 1.72815
25.21371 1.73044
24.97018 1.77992
24.95120 1.80059
24.94836 1.93053
24.94521 1.94612
24.97883 1.89911
25.08005 1.74604
25.12943 1.68396
25.07921 1.76601
24.97438 1.85220
25.05910 1.67920
24.84726 1.65619
24.58015 1.88042
24.90408 1.89613
25.33167 1.67013
25.35777 1.66418
25.36977 1.67378
25.38459 1.75982
25.31632 1.77537
25.22242 1.83417
25.35941 1.75907
25.41853 1.70600
25.42515 1.66296
25.43549 1.64737
24.85540 1.94178
24.62869 2.01014
24.89186 1.81896
24.87240 1.83801
24.67001 1.98266
24.51835 2.07018
24.55940 2.04000
24.80546 1.88194
25.00270 1.80255
25.10217 1.72190
25.05859 1.90947
24.91797 2.12314
24.53530 2.38749
24.40684 2.32552
24.69141 1.99761
24.85525 1.86019
24.89322 1.82403
24.76381 1.82444
24.95722 1.70932
25.10131 1.64934
24.92020 1.74573
24.90931 1.80740
25.12880 1.77838
25.06645 1.90512
25.11256 1.87653
25.10444 1.93482
24.90814 2.07613
24.63787 2.23221
24.37856 2.46046
24.55505 2.34205
25.08121 2.01468
25.31449 1.79629
25.19232 1.76723
25.06145 1.78124
25.03281 1.81832
24.79742 1.94747
24.96049 1.81036
25.23020 1.72663
25.01707 1.87935
24.89971 1.88071
24.96053 1.78878
24.68988 1.90913
24.53602 2.01657
24.46580 2.32193
24.26362 2.51137
23.82676 2.62285
23.37903 2.78071
23.92309 2.45150
24.66453 2.06493
24.97122 1.94620
25.14370 1.86755
25.12771 1.86811
25.07724 1.81972
25.01373 1.71665
24.98100 1.62671
25.10777 1.61892
25.20260 1.68608
25.27375 1.78064
25.24105 1.73942
25.23760 1.74365
25.21057 1.89895
25.09436 1.97470
25.05890 2.01720
25.01728 2.14654
24.86660 2.25272
24.12183 2.81264
23.97900 2.86153
24.71196 2.23726
25.10587 1.96253
25.11177 1.85169
24.70590 2.03106
24.66752 1.93838
24.63435 1.90511
24.61651 1.93668
24.84449 1.83922
25.05186 1.83575
25.26729 1.76995
25.36855 1.70682
25.21948 1.80765
25.02130 1.80478
24.77267 1.77934
24.67607 1.73982
25.04586 1.63728
25.23974 1.68381
25.12241 1.63719
24.74541 1.63598
24.55487 1.64845
24.71990 1.67230
25.04742 1.65670
25.22823 1.69004
25.22811 1.63458
25.06681 1.65009
25.10025 1.64417
25.19137 1.71253
24.97636 1.92858
25.05445 1.90091
25.12686 1.92710
25.09910 1.94745
25.17374 1.86340
25.17669 1.72738
25.10875 1.67878
25.19259 1.66319
25.08862 1.79733
24.97043 1.71197
24.66235 1.78491
24.43971 2.04951
24.80771 2.05346
25.26986 1.73466
25.28636 1.69827
25.29961 1.73232
25.34673 1.69146
25.31067 1.66771
25.24674 1.69939
25.30403 1.66358
25.30714 1.65666
25.24653 1.66571
25.24650 1.71127
25.26520 1.65191
25.22714 1.73847
25.10912 1.85949
25.14100 1.79685
25.07844 1.89136
24.94814 1.97540
24.84066 1.96246
24.81586 1.85942
24.86311 1.79619
24.98037 1.71796
25.13821 1.72959
25.02752 1.90255
24.90931 1.90029
24.71039 1.82879
24.57791 1.91256
24.79847 1.92754
24.65259 2.11024
24.39676 2.12026
24.66178 1.79931
24.85136 1.66173
24.79652 1.74802
24.81561 1.88460
25.01891 1.87524
24.82905 2.02943
24.95646 1.89092
25.04843 1.88008
24.67148 2.22269
24.36833 2.40902
23.58728 3.04126
23.84340 2.86013
24.83319 2.18517
25.21333 1.84191
25.23319 1.82749
25.16121 1.84532
25.22044 1.81714
25.19217 1.86708
25.20487 1.81705
25.24183 1.80645
25.09596 1.89314
25.00063 1.95253
24.95185 1.85378
24.76398 1.90221
24.80205 1.99238
24.66405 2.23814
24.40921 2.46993
23.71394 2.87657
23.09547 3.22423
23.74181 2.78055
24.74576 2.17927
25.04799 1.90887
25.11894 1.83260
24.94487 1.91161
24.68433 1.94009
24.55685 1.90997
24.66800 1.73964
24.86945 1.59577
25.05903 1.60892
25.19446 1.68511
25.13389 1.73468
25.15991 1.72379
25.29998 1.75125
25.33499 1.78422
25.25507 1.83711
25.05430 2.04697
24.83641 2.25370
24.09616 2.83324
23.94182 2.81971
24.59673 2.20122
25.04981 1.91072
25.17098 1.80765
24.93803 1.94843
24.89848 1.96029
24.89489 1.98203
24.89816 1.93230
24.82710 1.98999
24.99800 1.95024
25.19575 1.91387
25.30769 1.76069
25.29233 1.74189
25.14603 1.81308
24.99011 1.81694
24.91524 1.77890
25.05714 1.62541
25.12176 1.66841
25.02487 1.70888
24.59982 1.82986
24.50547 1.82023
24.78429 1.75254
25.03099 1.62719
25.17893 1.58772
25.16839 1.57089
24.97510 1.59787
25.00286 1.59506
25.16655 1.63149
25.18856 1.73285
25.21732 1.73303
25.24365 1.78772
25.23651 1.81091
25.34023 1.74198
25.32336 1.72786
25.11852 1.75024
25.18146 1.70109
25.18012 1.69775
24.92334 1.71313
24.73586 1.77198
24.83319 1.88752
25.07466 1.86277
25.22792 1.67795
25.25481 1.67785
25.35104 1.76531
25.37901 1.80323
25.29276 1.73667
25.07276 1.75166
25.04614 1.70962
25.13093 1.70037
25.17590 1.71176
25.19407 1.75029
25.12469 1.72991
25.29309 1.66743
25.40581 1.72053
25.39885 1.66949
25.28227 1.78724
25.20428 1.85198
24.94455 1.98571
24.61942 2.04045
24.59646 1.93854
24.78545 1.84508
25.03441 1.76763
24.95245 1.80946
24.81464 1.87291
24.48792 2.01629
24.39247 2.07211
24.81612 2.02712
24.79762 2.22259
24.56133 2.24337
24.58932 1.97900
24.67286 1.83155
24.67382 1.97621
24.57911 2.13024
24.88685 2.00442
24.74040 2.15888
24.78388 2.01114
24.85901 1.90085
24.57975 2.20978
24.31100 2.39636
23.42427 3.26531
23.71931 3.07751
24.73240 2.24409
25.04325 1.92286
25.11455 1.82495
25.17740 1.77344
25.21638 1.75634
25.28090 1.72847
25.32019 1.65699
25.30348 1.72506
25.25143 1.74799
25.21235 1.82137
25.02326 1.95674
24.96666 1.88292
25.06707 1.81432
24.92814 1.97946
24.64355 2.31196
24.26505 2.61965
23.79587 3.01628
24.29113 2.60981
24.97410 2.05049
25.13457 1.78169
25.01115 1.86021
24.75962 1.94048
24.15399 2.24781
24.05729 2.24221
24.58085 1.93555
24.73858 1.75490
24.92810 1.73537
25.08744 1.75520
25.01895 1.77079
25.02931 1.82227
25.20658 1.76688
25.28304 1.77381
25.18326 1.81620
25.08103 1.89155
24.93378 2.10123
24.73611 2.23694
24.52262 2.14660
24.56575 1.92113
24.98386 1.74923
25.23776 1.72092
25.23933 1.79292
25.24616 1.84441
25.24569 1.89189
25.06209 2.01065
24.80388 2.15350
24.80487 2.15803
24.96776 2.04366
25.20929 1.80425
25.33686 1.70560
25.28081 1.70357
25.21814 1.72050
25.09568 1.70171
24.96833 1.68274
25.03081 1.67851
25.07442 1.74727
24.81335 1.88819
24.79277 1.87197
24.92461 1.76741
24.90928 1.67903
25.04017 1.61451
25.04550 1.68854
24.88679 1.75407
24.87765 1.73795
25.02007 1.70299
25.15135 1.76037
25.17536 1.80442
25.23988 1.84626
25.22855 1.83549
25.33653 1.73798
25.43778 1.73048
25.27730 1.82823
25.26095 1.77817
25.12965 1.71714
24.86912 1.79486
24.92132 1.83152
25.16411 1.76079
25.22218 1.71534
25.17880 1.68399
25.19088 1.68754
25.44860 1.69960
25.45252 1.78948
25.28427 1.79210
24.97521 1.93347
24.87440 1.90915
24.99535 1.80637
25.16901 1.72787
25.19639 1.70058
25.01051 1.73641
25.21516 1.64461
25.37103 1.68891
25.29562 1.65695
25.21374 1.67657
25.10102 1.70097
25.05342 1.64894
24.50394 2.12476
24.46149 2.03058
24.65915 1.94004
24.90369 1.83670
24.80199 1.85055
24.77970 1.84282
24.62127 1.99850
24.62204 2.08543
25.02986 2.01124
25.21685 1.97232
25.14761 1.87789
24.86019 1.98305
24.82074 1.92548
24.83345 2.06987
24.64199 2.26508
24.92401 2.06233
25.02169 2.02272
24.92434 2.03157
24.85872 1.90876
24.58265 2.07796
24.45686 2.19846
24.16964 2.66544
24.39252 2.51058
24.88965 2.02235
24.94363 1.95064
24.91975 1.90861
24.88597 1.83813
24.88689 1.74713
25.03293 1.69716
25.14823 1.63750
25.28083 1.62014
25.21988 1.67804
25.25205 1.76237
25.20101 1.84197
25.11144 1.77082
24.99230 1.75735
24.99639 1.74103
24.88866 1.99164
24.84209 2.05092
24.84571 2.03301
24.96387 2.00190
25.19469 1.85666
25.21914 1.78874
24.98230 1.93928
24.69457 2.00240
24.02922 2.41765
23.95472 2.46209
24.71816 1.96058
24.85366 1.86038
24.96510 1.78000
24.98610 1.64129
24.88801 1.59954
24.98667 1.72971
25.02842 1.76202
25.11319 1.71381
25.04140 1.82428
24.97712 1.85415
24.98412 1.97272
24.95786 1.96049
24.66174 2.04514
24.40812 2.08775
24.88104 1.87611
25.17999 1.80118
25.29436 1.78452
25.38560 1.75183
25.30426 1.91001
25.00979 2.14389
24.61543 2.34245
24.09336 2.68511
24.43328 2.32958
25.00375 1.86351
25.28873 1.69577
25.32396 1.69477
25.26269 1.67942
25.10138 1.76298
24.91051 1.81222
25.05518 1.76207
25.21822 1.73894
25.14611 1.83392
25.13462 1.79263
25.05634 1.74292
24.90552 1.81213
25.01179 1.76524
25.02071 1.76190
24.89112 1.76377
24.88130 1.82764
24.99250 1.85688
25.17451 1.74760
25.23506 1.78424
25.32714 1.70882
25.31747 1.63939
25.38034 1.61453
25.54053 1.66743
25.51824 1.75251
25.40603 1.78328
25.19474 1.85386
25.01429 1.85990
25.20235 1.70415
25.24227 1.68515
25.19979 1.70747
25.21008 1.78247
25.23077 1.82695
25.45220 1.74829
25.39904 1.71226
25.17617 1.68875
25.04713 1.74405
25.04442 1.84522
25.05577 1.80506
25.12481 1.70840
25.07311 1.70369
24.83826 1.75678
25.05873 1.67367
25.23976 1.71982
25.08409 1.74300
24.98345 1.76939
24.74201 1.76805
24.65822 1.64139
24.73502 1.68056
24.87066 1.74884
24.50542 2.07017
24.78757 1.91110
24.70895 1.93849
24.77690 1.81841
24.81088 1.81590
24.92808 1.79598
25.24206 1.74920
25.33443 1.79985
25.27600 1.73871
25.11759 1.76635
25.08014 1.76972
25.12516 1.78329
25.04144 1.87293
25.08806 1.78956
25.21346 1.83224
25.10796 1.89358
24.93200 1.79286
24.53527 1.94938
24.52704 1.97880
24.82502 1.93734
24.86123 1.88885
24.97581 1.82782
24.96606 1.95530
24.87978 1.87900
24.42168 2.06218
24.35173 1.96227
24.80998 1.77875
25.03481 1.73076
25.14817 1.69356
25.10217 1.74497
25.20491 1.74731
25.18581 1.73873
24.98016 1.71809
24.84355 1.73400
24.90840 1.67134
24.96639 1.67561
24.89577 1.71997
24.95165 1.71608
25.12926 1.77976
25.30695 1.72948
25.28547 1.79399
25.05527 1.88913
24.82984 1.97383
24.46913 2.16342
24.43746 2.18104
24.88249 1.80947
24.96140 1.83567
25.01714 1.72051
24.71918 1.63893
24.45967 1.61977
24.82099 1.57077
24.70189 1.82571
24.75906 1.81579
24.95979 1.82656
24.88785 1.92314
24.99686 1.85986
24.89713 1.94192
24.85649 1.97437
24.75115 2.12099
25.00363 1.90944
25.12574 1.72289
25.18508 1.66120
25.24781 1.65951
25.17818 1.89430
24.94188 2.17872
24.40496 2.56672
23.70845 3.01568
24.10925 2.58075
24.82104 1.93003
25.17599 1.68352
25.28666 1.65175
25.26672 1.70784
25.14152 1.69343
24.99898 1.76821
25.15578 1.73745
25.31360 1.70027
25.33430 1.72097
25.25529 1.74575
25.11588 1.78737
25.04969 1.84659
25.11028 1.80657
25.05181 1.74031
24.87987 1.69303
24.95309 1.68496
25.10033 1.69168
25.13617 1.62225
25.19686 1.59069
25.25891 1.62951
25.20135 1.67803
25.33933 1.63102
25.54180 1.66361
25.55695 1.71263
25.50789 1.75864
25.44593 1.76096
25.32717 1.76055
25.36127 1.66835
25.30786 1.70025
25.26525 1.77307
25.34110 1.76593
25.36695 1.74136
25.37655 1.68992
25.26059 1.65420
24.91890 1.71388
24.78633 1.70150
25.05301 1.62141
24.99646 1.68385
24.91052 1.67621
24.87378 1.73229
24.62942 1.80884
24.80723 1.74174
25.05578 1.75137
24.78446 1.91520
24.74934 1.84348
24.39051 2.03119
24.12930 1.97060
24.54967 1.79769
24.92462 1.82244
25.26451 1.75209
25.36089 1.79571
24.80773 1.99416
24.85956 1.94192
24.86522 1.93407
24.95091 1.89506
25.23833 1.80415
25.31741 1.74679
25.17514 1.70817
25.02167 1.72902
25.04360 1.69159
25.08923 1.72514
25.05953 1.73041
25.02656 1.75701
25.14503 1.79265
25.02741 1.82567
24.79457 1.74253
24.54430 1.90686
24.61743 1.92837
24.69179 1.85584
24.54024 1.85683
24.84560 1.75296
24.97490 1.88277
24.85811 1.83484
24.30079 2.17620
24.21812 2.15266
24.76574 1.86922
25.08641 1.79598
25.15238 1.80163
25.15794 1.83466
25.21956 1.80750
25.11662 1.79477
24.84155 1.83999
24.73486 1.71908
24.78482 1.63110
24.81714 1.64602
24.73449 1.73906
24.85060 1.65329
25.13311 1.57269
25.29884 1.63995
25.30146 1.75305
25.13718 1.82439
25.04266 1.88530
24.97128 1.92070
24.89540 1.85114
24.82775 1.76420
24.86447 1.83790
